sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
cc3,5500.0,2.0,0.0,0.0,86400.0,656.0,202.0,251.0,454.0,8825.96,3837.0,48087.8,22.5461,18.15,45228.7,2673.0,5.28,140.097,0.637087,84944.9,1.60449,229.213,121.129,865.206,16.7261,298.68
m8,5500.0,2.0,0.0,0.0,86400.0,652.0,377.0,406.0,275.0,7001.07,7162.0,48084.5,35.3647,27.225,45194.8,2673.0,7.04,147.025,0.636028,84803.7,1.1318,161.686,120.39,859.931,24.8671,444.056
m7,5500.0,2.0,0.0,0.0,86400.0,655.0,254.0,299.0,401.0,6313.28,4825.0,48097.9,19.7096,27.225,45226.1,2673.0,7.04,144.765,0.636612,84881.6,1.46257,208.938,120.944,863.887,21.7219,387.891
m9,5500.0,2.0,0.0,0.0,86400.0,657.0,208.0,262.0,449.0,3015.09,3951.0,48093.9,17.2592,27.225,45231.0,2673.0,7.04,138.359,0.637379,84983.8,1.70296,243.279,121.314,866.525,14.7048,262.586
t2-3,5500.0,2.0,0.0,0.0,86400.0,652.0,181.0,233.0,471.0,7871.35,3438.0,48102.9,11.55,9.075,45261.2,2673.0,1.76,146.347,0.636464,84861.9,1.47698,210.998,121.498,867.844,22.7353,405.987
t1-2,5500.0,2.0,0.0,0.0,86400.0,653.0,477.0,491.0,176.0,10220.5,9062.0,48105.3,18.4963,27.225,45228.6,2673.0,7.04,151.015,0.636165,84822.0,1.05033,150.048,120.575,861.25,28.7532,513.45
t2-2,5500.0,2.0,0.0,0.0,86400.0,656.0,310.0,349.0,346.0,5648.88,5889.0,48101.1,19.5909,27.225,45226.4,2673.0,7.04,147.881,0.636343,84845.7,1.36418,194.883,121.129,865.206,24.7515,441.991
cc8,5500.0,2.0,0.0,0.0,86400.0,655.0,277.0,320.0,378.0,5586.51,5262.0,48101.9,9.9,18.15,45256.2,2673.0,3.52,141.163,0.636846,84912.8,1.70927,244.182,121.129,865.206,17.6881,315.859
cc6,5500.0,2.0,0.0,0.0,86400.0,655.0,416.0,440.0,239.0,7760.62,7903.0,48090.0,32.2316,36.3,45192.8,2673.0,8.8,146.794,0.636015,84802.1,1.30891,186.987,120.944,863.887,23.9046,426.869
t1-1,5500.0,2.0,0.0,0.0,86400.0,654.0,212.0,263.0,442.0,5260.08,4027.0,48102.1,12.65,18.15,45250.7,2673.0,3.52,144.081,0.636751,84900.1,1.45836,208.338,120.944,863.887,21.042,375.751
ec7,5500.0,2.0,0.0,0.0,86400.0,652.0,282.0,327.0,370.0,2444.35,5357.0,48085.8,32.3316,36.3,45192.6,2673.0,8.8,142.73,0.636335,84844.7,1.57795,225.421,120.39,859.931,20.1259,359.391
cc3,6500.0,1.0,1.0,0.0,86400.0,657.0,318.0,356.0,339.0,5821.99,6041.0,48099.7,26.1333,27.225,45213.3,2673.0,7.04,153.017,0.635556,84740.8,1.1268,160.971,121.314,866.525,29.9414,534.667
m8,6500.0,1.0,1.0,0.0,86400.0,656.0,138.0,196.0,518.0,7594.27,2621.0,48096.3,11.55,9.075,45261.2,2673.0,1.76,139.807,0.637177,84956.9,1.81671,259.53,121.867,870.482,15.4852,276.521
t15,6500.0,1.0,1.0,0.0,86400.0,655.0,264.0,305.0,391.0,9198.02,5015.0,48107.8,10.1456,18.15,45253.5,2673.0,5.28,147.669,0.636756,84900.8,1.22091,174.416,120.944,863.887,24.8667,444.047
m3,6500.0,1.0,1.0,0.0,86400.0,657.0,242.0,289.0,415.0,6008.37,4597.0,48083.2,35.1471,27.225,45195.3,2673.0,7.04,145.516,0.636005,84800.6,1.45786,208.266,121.314,866.525,22.1086,394.797
m9,6500.0,1.0,1.0,0.0,86400.0,656.0,355.0,387.0,301.0,7256.31,6744.0,48116.8,11.3036,27.225,45242.9,2673.0,7.04,155.336,0.635796,84772.8,1.08288,154.697,121.129,865.206,32.4888,580.157
t2-3,6500.0,1.0,1.0,0.0,86400.0,658.0,248.0,294.0,410.0,6466.98,4711.0,48109.1,13.5789,27.225,45238.4,2673.0,7.04,149.818,0.636209,84827.9,1.39656,199.509,121.498,867.844,26.2874,469.418
t7-1,6500.0,1.0,1.0,0.0,86400.0,650.0,230.0,276.0,420.0,7682.04,4369.0,48099.6,11.275,18.15,45253.5,2673.0,3.52,140.237,0.637166,84955.5,1.66996,238.566,120.944,863.887,16.9853,303.309
t1-2,6500.0,1.0,1.0,0.0,86400.0,651.0,309.0,346.0,342.0,7211.43,5870.0,48107.8,11.275,18.15,45253.5,2673.0,3.52,148.367,0.636016,84802.1,1.33489,190.698,121.498,867.844,24.8983,444.613
t16,6500.0,1.0,1.0,0.0,86400.0,652.0,376.0,409.0,276.0,3073.02,7143.0,48102.7,23.1366,36.3,45211.0,2673.0,8.8,150.447,0.635794,84772.6,1.20007,171.439,120.39,859.931,28.2206,503.939
t2-2,6500.0,1.0,1.0,0.0,86400.0,656.0,318.0,356.0,338.0,5681.4,6041.0,48096.6,32.1112,36.3,45193.1,2673.0,8.8,153.286,0.635352,84713.7,1.14787,163.981,121.129,865.206,30.3735,542.384
cc8,6500.0,1.0,1.0,0.0,86400.0,658.0,340.0,373.0,318.0,8384.75,6459.0,48113.6,9.82457,27.225,45245.9,2673.0,7.04,150.653,0.636305,84840.6,1.28425,183.465,121.498,867.844,27.2347,486.334
t7-2,6500.0,1.0,1.0,0.0,86400.0,655.0,272.0,315.0,383.0,6117.8,5167.0,48099.1,15.9998,27.225,45233.6,2673.0,7.04,142.237,0.637085,84944.7,1.50687,215.267,120.944,863.887,19.1488,341.942
m13,6500.0,1.0,1.0,0.0,86400.0,652.0,366.0,393.0,286.0,10576.1,6953.0,48104.4,11.55,9.075,45261.2,2673.0,1.76,147.895,0.636588,84878.3,1.33613,190.875,121.129,865.206,24.7937,442.745
cc6,6500.0,1.0,1.0,0.0,86400.0,657.0,412.0,436.0,245.0,8543.79,7827.0,48111.3,10.8237,27.225,45243.9,2673.0,7.04,149.315,0.636486,84864.8,1.27714,182.448,121.314,866.525,26.0883,465.863
t1-1,6500.0,1.0,1.0,0.0,86400.0,655.0,303.0,343.0,352.0,5367.54,5756.0,48090.7,32.2284,36.3,45192.8,2673.0,8.8,147.576,0.635938,84791.7,1.35984,194.262,120.944,863.887,24.6359,439.927
ec7,6500.0,1.0,1.0,0.0,86400.0,650.0,243.0,286.0,407.0,9225.41,4616.0,48097.5,15.4,18.15,45245.2,2673.0,3.52,142.238,0.636525,84869.9,1.61922,231.317,120.944,863.887,19.0377,339.96
t13-3,6500.0,1.0,1.0,0.0,86400.0,655.0,394.0,423.0,261.0,5308.41,7485.0,48110.9,9.6346,27.225,45246.3,2673.0,7.04,147.697,0.636656,84887.5,1.28979,184.256,120.944,863.887,24.8263,443.326
cc3,5500.0,1.0,0.0,0.0,86400.0,651.0,124.0,184.0,527.0,6619.87,2355.0,48100.0,11.55,9.075,45261.2,2673.0,1.76,143.448,0.636365,84848.7,1.67471,239.244,121.498,867.844,19.6392,350.7
m8,5500.0,1.0,0.0,0.0,86400.0,654.0,468.0,486.0,186.0,7214.11,8891.0,48099.9,28.5973,27.225,45208.4,2673.0,7.04,155.681,0.635441,84725.5,0.749669,107.096,120.76,862.568,33.5366,598.868
t15,5500.0,1.0,0.0,0.0,86400.0,654.0,442.0,464.0,212.0,6309.5,8397.0,48110.1,11.55,9.075,45261.2,2673.0,1.76,153.541,0.636297,84839.7,0.811262,115.895,120.944,863.887,31.1493,556.237
m7,5500.0,1.0,0.0,0.0,86400.0,658.0,306.0,342.0,352.0,9564.79,5813.0,48099.3,24.9161,36.3,45207.5,2673.0,8.8,148.843,0.635842,84779.0,1.42109,203.012,121.498,867.844,25.2882,451.576
m9,5500.0,1.0,0.0,0.0,86400.0,656.0,366.0,397.0,290.0,6863.05,6953.0,48107.9,11.275,18.15,45253.5,2673.0,3.52,148.525,0.636022,84802.9,1.18983,169.976,121.314,866.525,25.386,453.321
t2-3,5500.0,1.0,0.0,0.0,86400.0,657.0,255.0,302.0,402.0,4361.02,4844.0,48103.4,11.55,9.075,45261.2,2673.0,1.76,146.859,0.636113,84815.1,1.38586,197.98,121.498,867.844,23.3385,416.76
t1-2,5500.0,1.0,0.0,0.0,86400.0,653.0,565.0,572.0,88.0,6262.85,10734.0,48115.0,9.9,18.15,45256.2,2673.0,3.52,154.273,0.635579,84743.8,0.70143,100.204,120.76,862.568,32.1764,574.579
t16,5500.0,1.0,0.0,0.0,86400.0,653.0,493.0,509.0,160.0,6102.23,9366.0,48117.6,9.92855,27.225,45245.7,2673.0,7.04,154.75,0.636,84800.0,0.942174,134.596,120.575,861.25,32.5971,582.091
t2-2,5500.0,1.0,0.0,0.0,86400.0,653.0,414.0,439.0,239.0,6593.42,7865.0,48108.4,11.275,18.15,45253.5,2673.0,3.52,149.007,0.636141,84818.8,1.02525,146.464,121.129,865.206,26.2172,468.165
cc8,5500.0,1.0,0.0,0.0,86400.0,657.0,208.0,261.0,449.0,4104.67,3951.0,48090.4,23.3648,36.3,45210.6,2673.0,8.8,138.355,0.636894,84919.2,1.82669,260.956,121.314,866.525,14.5782,260.325
m13,5500.0,1.0,0.0,0.0,86400.0,655.0,412.0,435.0,243.0,9198.23,7827.0,48086.5,35.6118,27.225,45194.3,2673.0,7.04,149.323,0.635874,84783.3,1.00757,143.938,120.944,863.887,26.7356,477.422
cc6,5500.0,1.0,0.0,0.0,86400.0,655.0,502.0,514.0,153.0,9353.38,9537.0,48094.0,32.5269,36.3,45192.2,2673.0,8.8,151.101,0.635712,84761.7,1.00823,144.034,120.944,863.887,28.5124,509.149
t10,5500.0,1.0,0.0,0.0,86400.0,655.0,317.0,351.0,338.0,9783.38,6022.0,48081.2,35.5811,27.225,45194.4,2673.0,7.04,143.923,0.636284,84837.9,1.34265,191.807,120.944,863.887,21.0003,375.005
t12-5,5500.0,1.0,0.0,0.0,86400.0,649.0,344.0,380.0,305.0,3551.83,6535.0,48113.9,9.9,18.15,45256.2,2673.0,3.52,153.15,0.635465,84728.7,1.03399,147.712,120.575,861.25,30.9052,551.879
t1-1,5500.0,1.0,0.0,0.0,86400.0,653.0,314.0,348.0,339.0,9978.02,5965.0,48105.4,12.65,18.15,45250.7,2673.0,3.52,147.342,0.63589,84785.3,1.36651,195.216,120.944,863.887,24.3955,435.634
ec7,5500.0,1.0,0.0,0.0,86400.0,655.0,189.0,243.0,466.0,5173.86,3590.0,48095.5,14.025,18.15,45248.0,2673.0,3.52,138.902,0.63668,84890.7,1.72823,246.891,121.129,865.206,15.4081,275.145
t13-3,5500.0,1.0,0.0,0.0,86400.0,655.0,495.0,511.0,160.0,6056.86,9404.0,48103.0,27.2944,36.3,45202.7,2673.0,8.8,154.875,0.63548,84730.7,0.828864,118.409,120.944,863.887,32.4668,579.764
cc3,2000.0,1.0,0.0,0.0,86400.0,647.0,428.0,450.0,219.0,7082.09,8131.0,48082.6,35.462,27.225,45194.6,2673.0,7.04,145.284,0.636414,84855.2,0.886582,126.655,119.467,853.336,24.2937,433.816
m8,2000.0,1.0,0.0,0.0,86400.0,653.0,308.0,344.0,345.0,8479.4,5851.0,48084.1,35.559,27.225,45194.4,2673.0,7.04,146.806,0.636134,84817.9,1.06011,151.444,120.575,861.25,24.5345,438.116
m7,2000.0,1.0,0.0,0.0,86400.0,652.0,333.0,371.0,319.0,3263.22,6326.0,48086.2,32.1793,36.3,45192.9,2673.0,8.8,142.989,0.636284,84837.8,1.48039,211.484,120.39,859.931,20.4824,365.756
t2-3,2000.0,1.0,0.0,0.0,86400.0,647.0,397.0,423.0,250.0,6811.78,7542.0,48080.7,35.5221,27.225,45194.5,2673.0,7.04,143.36,0.636618,84882.5,0.941954,134.565,119.467,853.336,22.3142,398.467
t1-2,2000.0,1.0,0.0,0.0,86400.0,648.0,474.0,491.0,174.0,6540.68,9005.0,48087.8,35.4466,27.225,45194.7,2673.0,7.04,150.468,0.63604,84805.3,0.561972,80.2817,119.652,854.655,29.6179,528.892
