gw_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,gw_latitude,gw_longitude,gw_altitude
2,1000.0,1,0,0.0,41.174977575587015,27.805948878328113,128.0
4,1000.0,0,1,0.0,41.264194444444435,27.639055555555554,107.0
5,1000.0,0,1,0.0,41.293416666666666,27.944222222222226,154.0
6,1000.0,0,1,0.0,41.34030555555556,27.26763888888889,44.0
7,1000.0,0,1,0.0,41.35752777777777,27.38741666666667,41.0
8,1000.0,0,1,0.0,41.27711111111111,27.582555555555555,101.0
0,1000.0,0,1,0.0,41.33395592338247,27.46168075741177,63.0
9,1000.0,0,1,0.0,41.41822222222222,27.219555555555555,53.0
10,1000.0,0,1,0.0,41.242194444444436,27.684361111111112,91.0
2,1000.0,0,1,0.0,41.174977575587015,27.805948878328113,128.0
11,1000.0,0,1,0.0,41.26191666666666,27.548111111111112,83.0
12,1000.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
13,1000.0,0,1,0.0,41.20744444444445,27.86411111111111,150.0
14,1000.0,0,1,0.0,41.27316666666667,27.96463888888889,142.0
15,1000.0,0,1,0.0,41.16366666666666,27.49325,87.0
16,1000.0,0,1,0.0,41.30561111111111,27.52175,69.0
17,1000.0,0,1,0.0,41.22958333333335,27.64325,83.0
18,1000.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
19,1000.0,0,1,0.0,41.36775,27.14011111111111,42.0
20,1000.0,0,1,0.0,41.256694444444435,27.73566666666667,106.0
21,1000.0,0,1,0.0,41.19519444444444,27.46575,70.0
22,1000.0,0,1,0.0,41.23858333333333,27.869722222222233,130.0
23,1000.0,0,1,0.0,41.36988888888889,27.176,42.0
24,1000.0,0,1,0.0,41.246833333333335,26.6185,18.0
25,1000.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
26,1000.0,0,1,0.0,41.29263888888889,27.50344444444445,55.0
27,1000.0,0,1,0.0,41.17636111111111,27.764527777777786,115.0
28,1000.0,0,1,0.0,41.25444444444445,27.45308333333333,56.0
29,1000.0,0,1,0.0,41.683166666666665,27.19808333333333,166.0
0,1000.0,1,1,0.0,41.33395592338247,27.46168075741177,63.0
2,1000.0,1,1,0.0,41.174977575587015,27.805948878328113,128.0
10,1500.0,0,0,0.0,41.264194444444435,27.639055555555554,107.0
0,1500.0,0,0,0.0,41.283292016008375,27.95443234419222,148.0
11,1500.0,0,0,0.0,41.34030555555556,27.26763888888889,44.0
12,1500.0,0,0,0.0,41.35752777777777,27.38741666666667,41.0
13,1500.0,0,0,0.0,41.27711111111111,27.582555555555555,101.0
2,1500.0,0,0,0.0,41.33820794867598,27.463549483409405,63.0
14,1500.0,0,0,0.0,41.41822222222222,27.219555555555555,53.0
15,1500.0,0,0,0.0,41.242194444444436,27.684361111111112,91.0
4,1500.0,0,0,0.0,41.172245371287644,27.806441675880013,128.0
16,1500.0,0,0,0.0,41.26191666666666,27.548111111111112,83.0
17,1500.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
18,1500.0,0,0,0.0,41.20744444444445,27.86411111111111,150.0
19,1500.0,0,0,0.0,41.16366666666666,27.49325,87.0
8,1500.0,0,0,0.0,41.29707863405342,27.51326331953057,62.0
20,1500.0,0,0,0.0,41.22958333333335,27.64325,83.0
21,1500.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
22,1500.0,0,0,0.0,41.36775,27.14011111111111,42.0
23,1500.0,0,0,0.0,41.256694444444435,27.73566666666667,106.0
24,1500.0,0,0,0.0,41.19519444444444,27.46575,70.0
25,1500.0,0,0,0.0,41.23858333333333,27.869722222222233,130.0
26,1500.0,0,0,0.0,41.36988888888889,27.176,42.0
27,1500.0,0,0,0.0,41.246833333333335,26.6185,18.0
28,1500.0,0,0,0.0,41.21675000000001,27.52633333333333,76.0
6,1500.0,0,0,0.0,41.17636111111111,27.764527777777786,115.0
29,1500.0,0,0,0.0,41.25444444444445,27.45308333333333,56.0
30,1500.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
0,1500.0,1,0,0.0,41.283292016008375,27.95443234419222,148.0
2,1500.0,1,0,0.0,41.33820794867598,27.463549483409405,63.0
4,1500.0,1,0,0.0,41.172245371287644,27.806441675880013,128.0
8,1500.0,1,0,0.0,41.29707863405342,27.51326331953057,62.0
10,1500.0,0,1,0.0,41.264194444444435,27.639055555555554,107.0
0,1500.0,0,1,0.0,41.283292016008375,27.95443234419222,148.0
11,1500.0,0,1,0.0,41.34030555555556,27.26763888888889,44.0
12,1500.0,0,1,0.0,41.35752777777777,27.38741666666667,41.0
13,1500.0,0,1,0.0,41.27711111111111,27.582555555555555,101.0
2,1500.0,0,1,0.0,41.33820794867598,27.463549483409405,63.0
14,1500.0,0,1,0.0,41.41822222222222,27.219555555555555,53.0
15,1500.0,0,1,0.0,41.242194444444436,27.684361111111112,91.0
4,1500.0,0,1,0.0,41.172245371287644,27.806441675880013,128.0
16,1500.0,0,1,0.0,41.26191666666666,27.548111111111112,83.0
17,1500.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
18,1500.0,0,1,0.0,41.20744444444445,27.86411111111111,150.0
19,1500.0,0,1,0.0,41.16366666666666,27.49325,87.0
8,1500.0,0,1,0.0,41.29707863405342,27.51326331953057,62.0
20,1500.0,0,1,0.0,41.22958333333335,27.64325,83.0
21,1500.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
22,1500.0,0,1,0.0,41.36775,27.14011111111111,42.0
23,1500.0,0,1,0.0,41.256694444444435,27.73566666666667,106.0
24,1500.0,0,1,0.0,41.19519444444444,27.46575,70.0
25,1500.0,0,1,0.0,41.23858333333333,27.869722222222233,130.0
26,1500.0,0,1,0.0,41.36988888888889,27.176,42.0
27,1500.0,0,1,0.0,41.246833333333335,26.6185,18.0
28,1500.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
6,1500.0,0,1,0.0,41.17636111111111,27.764527777777786,115.0
29,1500.0,0,1,0.0,41.25444444444445,27.45308333333333,56.0
30,1500.0,0,1,0.0,41.683166666666665,27.19808333333333,166.0
0,1500.0,1,1,0.0,41.283292016008375,27.95443234419222,148.0
2,1500.0,1,1,0.0,41.33820794867598,27.463549483409405,63.0
4,1500.0,1,1,0.0,41.172245371287644,27.806441675880013,128.0
8,1500.0,1,1,0.0,41.29707863405342,27.51326331953057,62.0
0,2000.0,0,0,0.0,41.246888741107185,27.641153373661666,95.0
2,2000.0,0,0,0.0,41.283291326105626,27.954433735354037,148.0
20,2000.0,0,0,0.0,41.34030555555556,27.26763888888889,44.0
21,2000.0,0,0,0.0,41.35752777777777,27.38741666666667,41.0
4,2000.0,0,0,0.0,41.26970827800464,27.564943425652384,92.0
6,2000.0,0,0,0.0,41.34138678147914,27.463219948129662,63.0
22,2000.0,0,0,0.0,41.41822222222222,27.219555555555555,53.0
8,2000.0,0,0,0.0,41.242194444444436,27.684361111111112,91.0
10,2000.0,0,0,0.0,41.17224087209813,27.805663781790784,128.0
23,2000.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
14,2000.0,0,0,0.0,41.2244391759965,27.854384232484065,140.0
24,2000.0,0,0,0.0,41.16366666666666,27.49325,87.0
16,2000.0,0,0,0.0,41.298474341998784,27.51137334946381,62.0
25,2000.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
18,2000.0,0,0,0.0,41.36032022548314,27.15446809140841,42.0
26,2000.0,0,0,0.0,41.256694444444435,27.73566666666667,106.0
27,2000.0,0,0,0.0,41.19519444444444,27.46575,70.0
28,2000.0,0,0,0.0,41.246833333333335,26.6185,18.0
29,2000.0,0,0,0.0,41.21675000000001,27.52633333333333,76.0
12,2000.0,0,0,0.0,41.17636111111111,27.764527777777786,115.0
30,2000.0,0,0,0.0,41.25444444444445,27.45308333333333,56.0
31,2000.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
0,2000.0,1,0,0.0,41.246888741107185,27.641153373661666,95.0
2,2000.0,1,0,0.0,41.283291326105626,27.954433735354037,148.0
4,2000.0,1,0,0.0,41.26970827800464,27.564943425652384,92.0
6,2000.0,1,0,0.0,41.34138678147914,27.463219948129662,63.0
10,2000.0,1,0,0.0,41.17224087209813,27.805663781790784,128.0
14,2000.0,1,0,0.0,41.2244391759965,27.854384232484065,140.0
16,2000.0,1,0,0.0,41.298474341998784,27.51137334946381,62.0
18,2000.0,1,0,0.0,41.36032022548314,27.15446809140841,42.0
0,2000.0,0,1,0.0,41.246888741107185,27.641153373661666,95.0
2,2000.0,0,1,0.0,41.283291326105626,27.954433735354037,148.0
20,2000.0,0,1,0.0,41.34030555555556,27.26763888888889,44.0
21,2000.0,0,1,0.0,41.35752777777777,27.38741666666667,41.0
4,2000.0,0,1,0.0,41.26970827800464,27.564943425652384,92.0
6,2000.0,0,1,0.0,41.34138678147914,27.463219948129662,63.0
22,2000.0,0,1,0.0,41.41822222222222,27.219555555555555,53.0
8,2000.0,0,1,0.0,41.242194444444436,27.684361111111112,91.0
10,2000.0,0,1,0.0,41.17224087209813,27.805663781790784,128.0
23,2000.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
14,2000.0,0,1,0.0,41.2244391759965,27.854384232484065,140.0
24,2000.0,0,1,0.0,41.16366666666666,27.49325,87.0
16,2000.0,0,1,0.0,41.298474341998784,27.51137334946381,62.0
25,2000.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
18,2000.0,0,1,0.0,41.36032022548314,27.15446809140841,42.0
26,2000.0,0,1,0.0,41.256694444444435,27.73566666666667,106.0
27,2000.0,0,1,0.0,41.19519444444444,27.46575,70.0
28,2000.0,0,1,0.0,41.246833333333335,26.6185,18.0
29,2000.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
12,2000.0,0,1,0.0,41.17636111111111,27.764527777777786,115.0
30,2000.0,0,1,0.0,41.25444444444445,27.45308333333333,56.0
31,2000.0,0,1,0.0,41.683166666666665,27.19808333333333,166.0
0,2000.0,1,1,0.0,41.246888741107185,27.641153373661666,95.0
2,2000.0,1,1,0.0,41.283291326105626,27.954433735354037,148.0
4,2000.0,1,1,0.0,41.26970827800464,27.564943425652384,92.0
6,2000.0,1,1,0.0,41.34138678147914,27.463219948129662,63.0
10,2000.0,1,1,0.0,41.17224087209813,27.805663781790784,128.0
14,2000.0,1,1,0.0,41.2244391759965,27.854384232484065,140.0
16,2000.0,1,1,0.0,41.298474341998784,27.51137334946381,62.0
18,2000.0,1,1,0.0,41.36032022548314,27.15446809140841,42.0
3,2500.0,0,0,0.0,41.247680847425045,27.656993902654964,93.66666666666669
6,2500.0,0,0,0.0,41.276682178626146,27.947151208455306,148.0
30,2500.0,0,0,0.0,41.34030555555556,27.26763888888889,44.0
31,2500.0,0,0,0.0,41.35752777777777,27.38741666666667,41.0
0,2500.0,0,0,0.0,41.27711111111111,27.582555555555555,101.0
10,2500.0,0,0,0.0,41.3420115193464,27.465203781947487,63.0
32,2500.0,0,0,0.0,41.41822222222222,27.219555555555555,53.0
20,2500.0,0,0,0.0,41.17154118951912,27.789915466589772,123.66666666666669
8,2500.0,0,0,0.0,41.26191666666666,27.548111111111112,83.0
33,2500.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
22,2500.0,0,0,0.0,41.22553441884588,27.85220580370486,140.0
24,2500.0,0,0,0.0,41.18082794171276,27.480966511700863,78.5
26,2500.0,0,0,0.0,41.29523964297735,27.512273455935244,62.0
34,2500.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
28,2500.0,0,0,0.0,41.36783926960846,27.15402673628109,42.0
14,2500.0,0,0,0.0,41.256694444444435,27.73566666666667,106.0
35,2500.0,0,0,0.0,41.246833333333335,26.6185,18.0
36,2500.0,0,0,0.0,41.21675000000001,27.52633333333333,76.0
37,2500.0,0,0,0.0,41.25444444444445,27.45308333333333,56.0
38,2500.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
3,2500.0,1,0,0.0,41.247680847425045,27.656993902654964,93.66666666666669
6,2500.0,1,0,0.0,41.276682178626146,27.947151208455306,148.0
10,2500.0,1,0,0.0,41.3420115193464,27.465203781947487,63.0
20,2500.0,1,0,0.0,41.17154118951912,27.789915466589772,123.66666666666669
22,2500.0,1,0,0.0,41.22553441884588,27.85220580370486,140.0
24,2500.0,1,0,0.0,41.18082794171276,27.480966511700863,78.5
26,2500.0,1,0,0.0,41.29523964297735,27.512273455935244,62.0
28,2500.0,1,0,0.0,41.36783926960846,27.15402673628109,42.0
3,2500.0,2,0,0.0,41.247680847425045,27.656993902654964,93.66666666666669
20,2500.0,2,0,0.0,41.17154118951912,27.789915466589772,123.66666666666669
3,2500.0,0,1,0.0,41.247680847425045,27.656993902654964,93.66666666666669
6,2500.0,0,1,0.0,41.276682178626146,27.947151208455306,148.0
30,2500.0,0,1,0.0,41.34030555555556,27.26763888888889,44.0
31,2500.0,0,1,0.0,41.35752777777777,27.38741666666667,41.0
0,2500.0,0,1,0.0,41.27711111111111,27.582555555555555,101.0
10,2500.0,0,1,0.0,41.3420115193464,27.465203781947487,63.0
32,2500.0,0,1,0.0,41.41822222222222,27.219555555555555,53.0
20,2500.0,0,1,0.0,41.17154118951912,27.789915466589772,123.66666666666669
8,2500.0,0,1,0.0,41.26191666666666,27.548111111111112,83.0
33,2500.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
22,2500.0,0,1,0.0,41.22553441884588,27.85220580370486,140.0
24,2500.0,0,1,0.0,41.18082794171276,27.480966511700863,78.5
26,2500.0,0,1,0.0,41.29523964297735,27.512273455935244,62.0
34,2500.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
28,2500.0,0,1,0.0,41.36783926960846,27.15402673628109,42.0
14,2500.0,0,1,0.0,41.256694444444435,27.73566666666667,106.0
35,2500.0,0,1,0.0,41.246833333333335,26.6185,18.0
36,2500.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
37,2500.0,0,1,0.0,41.25444444444445,27.45308333333333,56.0
38,2500.0,0,1,0.0,41.683166666666665,27.19808333333333,166.0
3,2500.0,1,1,0.0,41.247680847425045,27.656993902654964,93.66666666666669
6,2500.0,1,1,0.0,41.276682178626146,27.947151208455306,148.0
10,2500.0,1,1,0.0,41.3420115193464,27.465203781947487,63.0
20,2500.0,1,1,0.0,41.17154118951912,27.789915466589772,123.66666666666669
22,2500.0,1,1,0.0,41.22553441884588,27.85220580370486,140.0
24,2500.0,1,1,0.0,41.18082794171276,27.480966511700863,78.5
26,2500.0,1,1,0.0,41.29523964297735,27.512273455935244,62.0
28,2500.0,1,1,0.0,41.36783926960846,27.15402673628109,42.0
3,2500.0,2,1,0.0,41.247680847425045,27.656993902654964,93.66666666666669
20,2500.0,2,1,0.0,41.17154118951912,27.789915466589772,123.66666666666669
3,3000.0,0,0,0.0,41.24146037512984,27.659904393905624,93.66666666666669
6,3000.0,0,0,0.0,41.278264162600024,27.951387445266825,148.0
48,3000.0,0,0,0.0,41.34030555555556,27.26763888888889,44.0
49,3000.0,0,0,0.0,41.35752777777777,27.38741666666667,41.0
9,3000.0,0,0,0.0,41.28913891103852,27.550305777482123,84.33333333333333
12,3000.0,0,0,0.0,41.34280555555557,27.456888888888887,57.0
50,3000.0,0,0,0.0,41.41822222222222,27.219555555555555,53.0
15,3000.0,0,0,0.0,41.31418061396805,27.488783812590192,62.0
22,3000.0,0,0,0.0,41.17295524256964,27.78868652516463,123.66666666666669
51,3000.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
26,3000.0,0,0,0.0,41.20744444444445,27.86411111111111,150.0
38,3000.0,0,0,0.0,41.18019967554749,27.478773603281088,78.5
52,3000.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
42,3000.0,0,0,0.0,41.368728655801405,27.155601319729715,42.0
20,3000.0,0,0,0.0,41.256694444444435,27.73566666666667,106.0
36,3000.0,0,0,0.0,41.23858333333333,27.869722222222233,130.0
53,3000.0,0,0,0.0,41.246833333333335,26.6185,18.0
32,3000.0,0,0,0.0,41.21675000000001,27.52633333333333,76.0
46,3000.0,0,0,0.0,41.25444444444445,27.45308333333333,56.0
54,3000.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
3,3000.0,1,0,0.0,41.24146037512984,27.659904393905624,93.66666666666669
6,3000.0,1,0,0.0,41.27826416260002,27.951387445266825,148.0
9,3000.0,1,0,0.0,41.28913891103852,27.550305777482123,84.33333333333333
15,3000.0,1,0,0.0,41.31418061396805,27.488783812590192,62.0
22,3000.0,1,0,0.0,41.17295524256964,27.78868652516463,123.66666666666669
38,3000.0,1,0,0.0,41.18019967554749,27.478773603281088,78.5
42,3000.0,1,0,0.0,41.368728655801405,27.155601319729715,42.0
3,3000.0,2,0,0.0,41.24146037512984,27.659904393905624,93.66666666666669
9,3000.0,2,0,0.0,41.28913891103852,27.550305777482123,84.33333333333333
22,3000.0,2,0,0.0,41.17295524256964,27.78868652516463,123.66666666666669
3,3000.0,0,1,0.0,41.24146037512984,27.659904393905624,93.66666666666669
6,3000.0,0,1,0.0,41.27826416260002,27.951387445266825,148.0
48,3000.0,0,1,0.0,41.34030555555556,27.26763888888889,44.0
49,3000.0,0,1,0.0,41.35752777777777,27.38741666666667,41.0
9,3000.0,0,1,0.0,41.28913891103852,27.550305777482123,84.33333333333333
12,3000.0,0,1,0.0,41.34280555555557,27.456888888888887,57.0
50,3000.0,0,1,0.0,41.41822222222222,27.219555555555555,53.0
15,3000.0,0,1,0.0,41.31418061396805,27.488783812590192,62.0
22,3000.0,0,1,0.0,41.17295524256964,27.78868652516463,123.66666666666669
51,3000.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
26,3000.0,0,1,0.0,41.20744444444445,27.86411111111111,150.0
38,3000.0,0,1,0.0,41.18019967554749,27.478773603281088,78.5
52,3000.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
42,3000.0,0,1,0.0,41.368728655801405,27.155601319729715,42.0
20,3000.0,0,1,0.0,41.256694444444435,27.73566666666667,106.0
36,3000.0,0,1,0.0,41.23858333333333,27.869722222222233,130.0
53,3000.0,0,1,0.0,41.246833333333335,26.6185,18.0
32,3000.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
46,3000.0,0,1,0.0,41.25444444444445,27.45308333333333,56.0
54,3000.0,0,1,0.0,41.683166666666665,27.19808333333333,166.0
3,3000.0,1,1,0.0,41.24146037512984,27.659904393905624,93.66666666666669
6,3000.0,1,1,0.0,41.278264162600024,27.951387445266825,148.0
9,3000.0,1,1,0.0,41.28913891103852,27.550305777482123,84.33333333333333
15,3000.0,1,1,0.0,41.31418061396805,27.488783812590192,62.0
22,3000.0,1,1,0.0,41.17295524256964,27.78868652516463,123.66666666666669
38,3000.0,1,1,0.0,41.18019967554749,27.478773603281088,78.5
42,3000.0,1,1,0.0,41.368728655801405,27.155601319729715,42.0
3,3000.0,2,1,0.0,41.24146037512984,27.659904393905624,93.66666666666669
9,3000.0,2,1,0.0,41.28913891103852,27.550305777482123,84.33333333333333
22,3000.0,2,1,0.0,41.17295524256964,27.78868652516463,123.66666666666669
3,3500.0,0,0,0.0,41.24172482992054,27.66199148195448,93.66666666666669
6,3500.0,0,0,0.0,41.27828103855103,27.955835576153888,148.0
62,3500.0,0,0,0.0,41.34030555555556,27.26763888888889,44.0
8,3500.0,0,0,0.0,41.35752777777777,27.38741666666667,41.0
12,3500.0,0,0,0.0,41.28113115443181,27.541671543869647,77.0
19,3500.0,0,0,0.0,41.34381029064042,27.463347765587216,63.0
22,3500.0,0,0,0.0,41.39604936007858,27.195457509980287,47.5
32,3500.0,0,0,0.0,41.17324838652047,27.791238587224644,123.66666666666669
63,3500.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
36,3500.0,0,0,0.0,41.20744444444445,27.86411111111111,150.0
49,3500.0,0,0,0.0,41.1924263074291,27.503406699230556,77.66666666666667
64,3500.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
54,3500.0,0,0,0.0,41.36775,27.14011111111111,42.0
30,3500.0,0,0,0.0,41.256694444444435,27.73566666666667,106.0
46,3500.0,0,0,0.0,41.23858333333333,27.869722222222233,130.0
65,3500.0,0,0,0.0,41.246833333333335,26.6185,18.0
58,3500.0,0,0,0.0,41.25444444444445,27.45308333333333,56.0
66,3500.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
3,3500.0,1,0,0.0,41.24172482992054,27.66199148195448,93.66666666666669
6,3500.0,1,0,0.0,41.27828103855103,27.955835576153888,148.0
12,3500.0,1,0,0.0,41.28113115443181,27.541671543869647,77.0
19,3500.0,1,0,0.0,41.34381029064042,27.463347765587216,63.0
22,3500.0,1,0,0.0,41.39604936007858,27.195457509980287,47.5
32,3500.0,1,0,0.0,41.17324838652047,27.791238587224644,123.66666666666669
49,3500.0,1,0,0.0,41.1924263074291,27.503406699230556,77.66666666666667
3,3500.0,2,0,0.0,41.24172482992054,27.66199148195448,93.66666666666669
12,3500.0,2,0,0.0,41.28113115443181,27.541671543869647,77.0
32,3500.0,2,0,0.0,41.17324838652047,27.791238587224644,123.66666666666669
49,3500.0,2,0,0.0,41.1924263074291,27.503406699230556,77.66666666666667
12,3500.0,3,0,0.0,41.28113115443181,27.541671543869647,77.0
3,3500.0,0,1,0.0,41.24172482992054,27.66199148195448,93.66666666666669
6,3500.0,0,1,0.0,41.27828103855103,27.955835576153888,148.0
62,3500.0,0,1,0.0,41.34030555555556,27.26763888888889,44.0
8,3500.0,0,1,0.0,41.35752777777777,27.38741666666667,41.0
12,3500.0,0,1,0.0,41.28113115443181,27.541671543869647,77.0
19,3500.0,0,1,0.0,41.34381029064042,27.463347765587216,63.0
22,3500.0,0,1,0.0,41.39604936007858,27.195457509980287,47.5
32,3500.0,0,1,0.0,41.17324838652047,27.791238587224644,123.66666666666669
