sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
t7-1,8500.0,3.0,1.0,0.0,86400.0,649.0,182.0,238.0,467.0,3211.07,3457.0,48103.1,9.9,18.15,45256.2,2673.0,3.52,142.339,0.63677,84902.7,1.69803,242.576,121.129,865.206,18.8749,337.052
cc8,8500.0,3.0,1.0,0.0,86400.0,658.0,146.0,203.0,512.0,7893.93,2773.0,48090.6,22.6425,18.15,45228.5,2673.0,5.28,143.04,0.636633,84884.4,1.69654,242.362,121.498,867.844,19.2089,343.015
cc7,8500.0,3.0,1.0,0.0,86400.0,657.0,163.0,221.0,494.0,4587.39,3096.0,48100.0,9.9,18.15,45256.2,2673.0,3.52,139.262,0.637018,84935.7,1.83284,261.835,121.498,867.844,15.2939,273.105
t1-2,8500.0,3.0,1.0,0.0,86400.0,658.0,253.0,297.0,405.0,7967.84,4806.0,48107.8,11.275,18.15,45253.5,2673.0,3.52,148.385,0.636188,84825.1,1.53619,219.455,121.867,870.482,24.3455,434.741
cc6,8500.0,3.0,1.0,0.0,86400.0,656.0,171.0,228.0,485.0,4476.33,3248.0,48086.9,20.6471,27.225,45224.3,2673.0,7.04,134.718,0.637517,85002.3,1.96135,280.192,121.129,865.206,10.9903,196.256
t2-3,8500.0,3.0,1.0,0.0,86400.0,657.0,232.0,280.0,425.0,6303.37,4407.0,48093.6,32.2536,36.3,45192.8,2673.0,8.8,150.45,0.63548,84730.7,1.42815,204.022,121.314,866.525,27.0732,483.451
ec5,8500.0,3.0,1.0,0.0,86400.0,657.0,308.0,343.0,349.0,10245.3,5851.0,48094.4,32.2662,36.3,45192.8,2673.0,8.8,151.293,0.635509,84734.6,1.31663,188.09,121.314,866.525,28.0275,500.49
t9,8500.0,3.0,1.0,0.0,86400.0,658.0,301.0,340.0,357.0,7096.35,5718.0,48103.3,11.275,18.15,45253.5,2673.0,3.52,143.859,0.636924,84923.2,1.61686,230.979,121.683,869.163,19.9222,355.754
ec3,8500.0,3.0,1.0,0.0,86400.0,656.0,225.0,274.0,431.0,5992.03,4274.0,48099.3,12.65,18.15,45250.7,2673.0,3.52,141.313,0.636928,84923.8,1.70105,243.008,121.314,866.525,17.662,315.392
m2,8500.0,3.0,1.0,0.0,86400.0,654.0,196.0,251.0,458.0,3148.9,3723.0,48096.1,15.4,18.15,45245.2,2673.0,3.52,140.861,0.636933,84924.4,1.76243,251.776,121.314,866.525,17.1481,306.217
cc3,8500.0,3.0,1.0,0.0,86400.0,658.0,109.0,175.0,549.0,3191.28,2070.0,48086.1,24.3578,27.225,45216.8,2673.0,7.04,137.639,0.63717,84956.0,1.91746,273.922,121.498,867.844,13.5864,242.614
t7-2,8500.0,3.0,1.0,0.0,86400.0,655.0,476.0,492.0,179.0,8499.75,9043.0,48119.8,12.3508,27.225,45240.8,2673.0,7.04,159.329,0.635545,84739.3,0.814644,116.378,120.944,863.887,36.9346,659.546
ec7,8500.0,3.0,1.0,0.0,86400.0,651.0,362.0,392.0,289.0,7845.8,6877.0,48101.7,16.775,18.15,45242.5,2673.0,3.52,147.833,0.636345,84846.0,1.37126,195.894,120.944,863.887,24.8809,444.301
t2-2,8500.0,3.0,1.0,0.0,86400.0,651.0,266.0,311.0,385.0,4355.9,5053.0,48097.6,18.15,18.15,45239.7,2673.0,3.52,145.043,0.636484,84864.5,1.63829,234.041,121.129,865.206,21.6398,386.425
cc9,8500.0,3.0,1.0,0.0,86400.0,656.0,323.0,356.0,333.0,10324.0,6136.0,48084.9,32.1924,36.3,45192.9,2673.0,8.8,141.678,0.636491,84865.5,1.66901,238.43,121.129,865.206,18.2436,325.779
m4,8500.0,3.0,1.0,0.0,86400.0,656.0,213.0,262.0,443.0,7547.13,4046.0,48085.0,32.5613,36.3,45192.2,2673.0,8.8,142.163,0.636479,84863.9,1.72197,245.995,121.129,865.206,18.6758,333.496
ec6,3500.0,0.0,0.0,0.0,86400.0,660.0,365.0,392.0,295.0,11680.9,6934.0,48105.2,12.65,9.075,45256.8,2673.0,3.52,150.192,0.636568,84875.7,1.17426,167.751,121.867,870.482,26.5136,473.457
cc2,3500.0,0.0,0.0,0.0,86400.0,655.0,307.0,342.0,348.0,10049.4,5832.0,48110.4,11.55,9.075,45261.2,2673.0,1.76,153.912,0.635633,84751.1,1.11992,159.988,121.867,870.482,30.2891,540.877
t6,3500.0,0.0,0.0,0.0,86400.0,650.0,598.0,601.0,52.0,5774.92,11361.0,48112.4,12.65,9.075,45256.8,2673.0,3.52,157.419,0.636241,84832.1,0.348739,49.8199,120.021,857.293,36.413,650.232
t4,3500.0,0.0,0.0,0.0,86400.0,651.0,608.0,610.0,43.0,5831.48,11551.0,48117.5,17.8565,18.15,45238.1,2673.0,5.28,165.106,0.634958,84661.1,0.359594,51.3706,120.206,858.612,43.9058,784.032
t1-1,3500.0,0.0,0.0,0.0,86400.0,655.0,271.0,311.0,384.0,9384.78,5148.0,48107.8,11.55,9.075,45261.2,2673.0,1.76,151.223,0.636103,84813.8,1.22867,175.524,121.867,870.482,27.4907,490.906
t3-1,3500.0,0.0,0.0,0.0,86400.0,653.0,521.0,528.0,132.0,11844.2,9898.0,48114.1,11.55,9.075,45261.2,2673.0,1.76,157.519,0.636034,84804.5,0.674491,96.3559,121.867,870.482,34.3408,613.229
t7-1,3500.0,0.0,0.0,0.0,86400.0,653.0,457.0,476.0,196.0,7303.78,8682.0,48112.1,11.55,9.075,45261.2,2673.0,1.76,155.552,0.635829,84777.2,0.566813,80.9733,121.683,869.163,32.6664,583.328
t3-2,3500.0,0.0,0.0,0.0,86400.0,659.0,392.0,419.0,267.0,8108.36,7447.0,48116.0,11.0,18.15,45251.8,2673.0,5.28,156.766,0.635996,84799.4,0.846947,120.992,121.683,869.163,33.6004,600.007
ec4,3500.0,0.0,0.0,0.0,86400.0,658.0,444.0,464.0,214.0,8642.41,8435.0,48109.8,14.2197,27.225,45237.1,2673.0,7.04,151.2,0.636521,84869.4,0.847905,121.129,121.498,867.844,28.2169,503.874
cc8,3500.0,0.0,0.0,0.0,86400.0,658.0,509.0,521.0,149.0,8801.27,9670.0,48115.5,12.65,9.075,45256.8,2673.0,3.52,160.539,0.635711,84761.5,0.571957,81.7081,121.498,867.844,37.8328,675.586
cc7,3500.0,0.0,0.0,0.0,86400.0,651.0,466.0,483.0,185.0,8042.47,8853.0,48113.4,9.9,18.15,45256.2,2673.0,3.52,152.67,0.636609,84881.2,0.726991,103.856,121.314,866.525,29.9927,535.585
t1-2,3500.0,0.0,0.0,0.0,86400.0,657.0,294.0,333.0,363.0,7700.57,5585.0,48109.1,9.9,18.15,45256.2,2673.0,3.52,148.333,0.636571,84876.1,1.13207,161.725,121.498,867.844,25.0662,447.611
t8-1,3500.0,0.0,0.0,0.0,86400.0,644.0,585.0,590.0,59.0,4607.68,11114.0,48100.5,35.3887,27.225,45194.8,2673.0,7.04,163.062,0.634618,84615.8,0.216916,30.988,118.913,849.379,43.297,773.161
cc6,3500.0,0.0,0.0,0.0,86400.0,654.0,568.0,574.0,86.0,6998.21,10791.0,48097.7,35.507,27.225,45194.5,2673.0,7.04,160.366,0.634977,84663.6,0.374512,53.5017,120.76,862.568,38.5971,689.234
