sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
t2-3,4500.0,0.0,0.0,0.0,86400.0,658.0,504.0,517.0,154.0,8300.98,9575.0,48096.0,35.5773,27.225,45194.4,2673.0,7.04,158.798,0.635134,84684.6,0.491942,70.2774,121.498,867.844,36.1731,645.947
t12-5,4500.0,0.0,0.0,0.0,86400.0,651.0,340.0,374.0,311.0,6411.16,6459.0,48109.2,9.9,18.15,45256.2,2673.0,3.52,148.471,0.636752,84900.2,1.18968,169.955,121.129,865.206,25.5153,455.631
m16,4500.0,0.0,0.0,0.0,86400.0,654.0,331.0,368.0,323.0,4667.46,6288.0,48110.9,9.9,18.15,45256.2,2673.0,3.52,150.127,0.636311,84841.5,0.927497,132.5,121.498,867.844,27.0645,483.295
t13-1,4500.0,0.0,0.0,0.0,86400.0,644.0,610.0,613.0,34.0,3342.38,11589.0,48112.0,11.7301,9.075,45258.6,2673.0,3.52,156.068,0.636653,84887.1,0.0858718,12.2674,118.913,849.379,36.4322,650.576
t13-2,4500.0,0.0,0.0,0.0,86400.0,658.0,289.0,329.0,369.0,7477.86,5490.0,48090.9,32.3927,36.3,45192.5,2673.0,8.8,147.915,0.635923,84789.7,1.25061,178.658,121.498,867.844,24.5299,438.034
t14-2,4500.0,0.0,0.0,0.0,86400.0,649.0,517.0,530.0,132.0,5525.46,9822.0,48106.3,24.2,18.15,45225.4,2673.0,5.28,160.238,0.635314,84708.5,0.429442,61.3489,119.836,855.974,39.3371,702.448
t13-3,4500.0,0.0,0.0,0.0,86400.0,655.0,565.0,570.0,90.0,8556.15,10734.0,48105.2,23.925,27.225,45217.7,2673.0,7.04,156.264,0.635818,84775.7,0.527232,75.3189,120.944,863.887,34.1564,609.935
ec1,4500.0,0.0,0.0,0.0,86400.0,644.0,610.0,613.0,34.0,3383.38,11589.0,48114.2,11.7301,9.075,45258.6,2673.0,3.52,158.291,0.636353,84847.1,0.088704,12.672,118.913,849.379,38.6526,690.225
m13,4500.0,0.0,0.0,0.0,86400.0,657.0,238.0,285.0,419.0,6450.4,4521.0,48091.9,32.3913,36.3,45192.5,2673.0,8.8,148.924,0.635876,84783.5,1.21977,174.253,121.314,866.525,25.7553,459.915
t11-1,4500.0,0.0,0.0,0.0,86400.0,644.0,609.0,612.0,35.0,3483.64,11570.0,48112.8,11.7301,9.075,45258.6,2673.0,3.52,156.901,0.636541,84872.2,0.0862887,12.327,118.913,849.379,37.2649,665.444
cc10,4500.0,0.0,0.0,0.0,86400.0,652.0,624.0,624.0,28.0,5824.08,11855.0,48098.0,35.5384,27.225,45194.5,2673.0,7.04,160.763,0.635112,84681.6,0.141469,20.2099,120.39,859.931,39.5958,707.068
ec5,9000.0,0.0,0.0,0.0,86400.0,658.0,389.0,419.0,269.0,5094.84,7390.0,48112.6,11.55,9.075,45261.2,2673.0,1.76,156.058,0.636349,84846.5,0.647571,92.5102,122.052,871.801,32.7219,584.319
t8-1,9000.0,0.0,0.0,0.0,86400.0,652.0,597.0,601.0,55.0,5104.75,11342.0,48104.8,26.4811,27.225,45212.6,2673.0,7.04,158.501,0.635493,84732.4,0.321455,45.9222,120.39,859.931,37.1539,663.462
m7,9000.0,0.0,0.0,0.0,86400.0,660.0,267.0,309.0,393.0,8403.52,5072.0,48097.4,31.1346,27.225,45203.3,2673.0,7.04,155.688,0.635196,84692.7,1.03171,147.387,121.867,870.482,32.1535,574.169
cc7,9000.0,0.0,0.0,0.0,86400.0,649.0,507.0,521.0,142.0,5742.47,9632.0,48100.6,34.891,27.225,45195.8,2673.0,7.04,162.641,0.634696,84626.1,0.288053,41.1504,119.836,855.974,41.8818,747.889
t16,9000.0,0.0,0.0,0.0,86400.0,654.0,535.0,544.0,119.0,7960.99,10164.0,48097.2,34.8861,27.225,45195.8,2673.0,7.04,159.222,0.635196,84692.9,0.321838,45.9769,120.76,862.568,37.5053,669.737
t13-4,9000.0,0.0,0.0,0.0,86400.0,659.0,385.0,417.0,274.0,3732.28,7314.0,48113.0,11.55,9.075,45261.2,2673.0,1.76,156.463,0.636182,84824.3,0.804726,114.961,122.052,871.801,32.9696,588.743
t18,9000.0,0.0,0.0,0.0,86400.0,642.0,638.0,638.0,4.0,2768.75,12121.0,48098.9,35.42,27.225,45194.7,2673.0,7.04,161.49,0.634954,84660.5,0.0508712,7.26731,118.544,846.742,42.2607,754.655
m1,9000.0,0.0,0.0,0.0,86400.0,656.0,399.0,423.0,257.0,9949.57,7580.0,48092.0,35.0587,27.225,45195.4,2673.0,7.04,154.214,0.63543,84724.0,0.814925,116.418,121.129,865.206,31.6351,564.912
t12-2,9000.0,0.0,0.0,0.0,86400.0,647.0,611.0,613.0,36.0,4819.42,11608.0,48113.3,17.7152,18.15,45238.4,2673.0,5.28,160.789,0.635559,84741.2,0.276187,39.4553,119.467,853.336,40.4105,721.617
ec6,9000.0,0.0,0.0,0.0,86400.0,659.0,240.0,288.0,419.0,5423.45,4559.0,48112.7,10.4087,18.15,45253.0,2673.0,5.28,152.895,0.636352,84847.0,1.08799,155.427,121.683,869.163,29.4881,526.574
m8,9000.0,0.0,0.0,0.0,86400.0,651.0,353.0,385.0,298.0,6747.96,6706.0,48110.4,9.9,18.15,45256.2,2673.0,3.52,149.637,0.63587,84782.7,1.0809,154.414,121.498,867.844,26.4223,471.826
m14,9000.0,0.0,0.0,0.0,86400.0,658.0,387.0,413.0,271.0,9591.65,7352.0,48092.4,34.75,27.225,45196.1,2673.0,7.04,154.289,0.635475,84730.0,0.796685,113.812,121.498,867.844,31.3585,559.972
t5-1,9000.0,0.0,0.0,0.0,86400.0,657.0,200.0,254.0,457.0,4040.16,3799.0,48092.5,33.0396,36.3,45191.2,2673.0,8.8,150.155,0.635527,84736.9,1.35774,193.963,121.314,866.525,26.8485,479.437
t10,9000.0,0.0,0.0,0.0,86400.0,657.0,416.0,442.0,241.0,5885.6,7903.0,48099.6,27.5528,27.225,45210.4,2673.0,7.04,154.381,0.635522,84736.3,0.926839,132.406,121.314,866.525,31.5053,562.594
t3-1,9000.0,0.0,0.0,0.0,86400.0,650.0,545.0,552.0,105.0,8476.29,10354.0,48117.4,11.55,9.075,45261.2,2673.0,1.76,160.855,0.634758,84634.4,0.642878,91.8397,121.129,865.206,38.448,686.572
t7-1,9000.0,0.0,0.0,0.0,86400.0,657.0,270.0,315.0,387.0,4547.3,5129.0,48109.6,12.65,18.15,45250.7,2673.0,3.52,151.553,0.635554,84740.6,1.20826,172.609,121.498,867.844,28.211,503.767
t14-1,9000.0,0.0,0.0,0.0,86400.0,659.0,340.0,375.0,319.0,6310.18,6459.0,48097.4,29.4672,36.3,45198.4,2673.0,8.8,151.511,0.635741,84765.4,1.03153,147.362,121.683,869.163,28.161,502.874
t1-2,9000.0,0.0,0.0,0.0,86400.0,652.0,401.0,427.0,251.0,7132.62,7618.0,48114.8,11.275,18.15,45253.5,2673.0,3.52,155.455,0.636125,84816.7,0.921514,131.645,121.314,866.525,32.5838,581.853
m2,9000.0,0.0,0.0,0.0,86400.0,654.0,329.0,363.0,325.0,8149.72,6250.0,48108.9,12.65,18.15,45250.7,2673.0,3.52,150.879,0.635608,84747.7,1.15774,165.392,121.314,866.525,27.7724,495.935
t2-3,9000.0,0.0,0.0,0.0,86400.0,659.0,488.0,500.0,171.0,11536.3,9271.0,48102.5,32.3206,36.3,45192.7,2673.0,8.8,159.442,0.635038,84671.7,0.565142,80.7345,121.683,869.163,36.5589,652.837
t12-5,9000.0,0.0,0.0,0.0,86400.0,658.0,358.0,388.0,300.0,9116.83,6801.0,48104.1,27.1164,36.3,45203.1,2673.0,8.8,155.81,0.635381,84717.5,0.853219,121.888,121.498,867.844,32.8232,586.129
m16,9000.0,0.0,0.0,0.0,86400.0,653.0,544.0,552.0,109.0,7796.68,10335.0,48092.3,35.0348,27.225,45195.5,2673.0,7.04,154.534,0.635604,84747.2,0.536945,76.7064,120.575,861.25,32.787,585.482
t13-1,9000.0,0.0,0.0,0.0,86400.0,646.0,587.0,591.0,59.0,5479.88,11152.0,48091.5,35.6324,27.225,45194.3,2673.0,7.04,154.271,0.635873,84783.0,0.159679,22.8113,119.282,852.017,34.1935,610.599
t13-2,9000.0,0.0,0.0,0.0,86400.0,659.0,123.0,186.0,536.0,4624.97,2336.0,48095.3,12.375,18.15,45249.1,2673.0,5.28,137.446,0.637642,85019.0,1.86394,266.278,121.683,869.163,13.2611,236.806
t14-2,9000.0,0.0,0.0,0.0,86400.0,654.0,539.0,550.0,115.0,5479.82,10240.0,48095.1,33.9719,27.225,45197.6,2673.0,7.04,156.286,0.635397,84719.6,0.55427,79.1815,120.76,862.568,34.3367,613.155
t13-3,9000.0,0.0,0.0,0.0,86400.0,656.0,231.0,282.0,425.0,3090.32,4388.0,48104.6,12.65,18.15,45250.7,2673.0,3.52,146.558,0.635947,84792.9,1.37914,197.019,121.129,865.206,23.4142,418.111
ec1,9000.0,0.0,0.0,0.0,86400.0,648.0,568.0,575.0,80.0,5093.2,10791.0,48094.2,35.601,27.225,45194.3,2673.0,7.04,156.99,0.635466,84728.7,0.237942,33.9917,119.652,854.655,36.4648,651.158
m13,9000.0,0.0,0.0,0.0,86400.0,659.0,407.0,432.0,252.0,8210.65,7732.0,48116.2,9.92935,18.15,45253.9,2673.0,5.28,155.882,0.636344,84845.9,0.68412,97.7314,121.683,869.163,32.8788,587.121
t11-1,9000.0,0.0,0.0,0.0,86400.0,642.0,636.0,636.0,6.0,2906.26,12083.0,48092.8,34.8701,27.225,45195.8,2673.0,7.04,154.89,0.63585,84779.9,0.054739,7.81986,118.544,846.742,35.6551,636.699
cc10,9000.0,0.0,0.0,0.0,86400.0,652.0,466.0,484.0,186.0,7230.46,8853.0,48102.9,31.1359,27.225,45203.3,2673.0,7.04,161.251,0.634825,84643.3,0.506002,72.2859,120.39,859.931,39.7201,709.288
ec5,9500.0,1.0,0.0,0.0,86400.0,658.0,284.0,325.0,374.0,7133.58,5395.0,48082.3,35.5636,27.225,45194.4,2673.0,7.04,145.005,0.636015,84802.0,1.52337,217.625,121.498,867.844,21.3476,381.207
t8-1,9500.0,1.0,0.0,0.0,86400.0,653.0,243.0,285.0,410.0,10546.7,4616.0,48101.4,11.55,9.075,45261.2,2673.0,1.76,144.913,0.636464,84861.9,1.44938,207.055,121.314,866.525,21.5141,384.18
m7,9500.0,1.0,0.0,0.0,86400.0,655.0,231.0,278.0,424.0,7161.06,4388.0,48103.1,11.55,9.075,45261.2,2673.0,1.76,146.531,0.636325,84843.4,1.44378,206.254,121.314,866.525,23.1376,413.172
t13-4,9500.0,1.0,0.0,0.0,86400.0,656.0,252.0,296.0,404.0,7796.96,4787.0,48103.8,11.55,9.075,45261.2,2673.0,1.76,147.31,0.636465,84862.0,1.47942,211.346,121.498,867.844,23.6964,423.15
m1,9500.0,1.0,0.0,0.0,86400.0,655.0,360.0,395.0,295.0,3355.72,6839.0,48099.5,22.55,27.225,45220.5,2673.0,7.04,149.216,0.63605,84806.7,1.25623,179.461,120.944,863.887,26.3792,471.056
t12-2,9500.0,1.0,0.0,0.0,86400.0,655.0,394.0,417.0,261.0,11485.9,7485.0,48113.2,11.55,9.075,45261.2,2673.0,1.76,156.655,0.635878,84783.7,0.763338,109.048,121.314,866.525,33.9426,606.118
ec6,9500.0,1.0,0.0,0.0,86400.0,657.0,253.0,297.0,404.0,7781.27,4806.0,48085.0,32.307,36.3,45192.7,2673.0,8.8,141.922,0.636334,84844.5,1.65494,236.42,121.314,866.525,18.3175,327.098
m8,9500.0,1.0,0.0,0.0,86400.0,658.0,173.0,232.0,485.0,2375.81,3286.0,48101.0,13.3739,27.225,45238.8,2673.0,7.04,141.581,0.637006,84934.1,1.72963,247.091,121.498,867.844,17.7161,316.359
t5-1,9500.0,1.0,0.0,0.0,86400.0,656.0,295.0,335.0,361.0,6498.17,5604.0,48097.4,22.2507,36.3,45212.8,2673.0,8.8,144.225,0.636483,84864.4,1.48293,211.846,121.129,865.206,20.9769,374.587
t10,9500.0,1.0,0.0,0.0,86400.0,660.0,237.0,283.0,423.0,8140.97,4502.0,48099.7,14.4332,27.225,45236.7,2673.0,7.04,141.367,0.636999,84933.1,1.76848,252.641,121.867,870.482,17.094,305.25
t3-1,9500.0,1.0,0.0,0.0,86400.0,655.0,424.0,448.0,231.0,6759.56,8055.0,48097.0,25.6982,36.3,45205.9,2673.0,8.8,147.261,0.636165,84822.0,1.31253,187.504,120.944,863.887,24.368,435.143
t14-1,9500.0,1.0,0.0,0.0,86400.0,657.0,333.0,369.0,324.0,6000.26,6326.0,48092.6,23.925,27.225,45217.7,2673.0,7.04,143.692,0.636599,84879.8,1.50075,214.393,121.314,866.525,20.2415,361.456
t1-2,9500.0,1.0,0.0,0.0,86400.0,656.0,476.0,490.0,180.0,10738.5,9043.0,48095.4,32.5809,36.3,45192.1,2673.0,8.8,152.579,0.63546,84728.0,1.0808,154.4,121.129,865.206,29.7336,530.956
m2,9500.0,1.0,0.0,0.0,86400.0,655.0,427.0,448.0,228.0,9448.53,8112.0,48096.5,32.291,36.3,45192.7,2673.0,8.8,153.436,0.635488,84731.8,0.960501,137.214,120.944,863.887,30.896,551.715
t2-3,9500.0,1.0,0.0,0.0,86400.0,656.0,330.0,364.0,326.0,8375.61,6269.0,48105.7,15.947,27.225,45233.7,2673.0,7.04,148.785,0.636364,84848.5,1.39851,199.787,121.129,865.206,25.6213,457.523
t12-5,9500.0,1.0,0.0,0.0,86400.0,652.0,380.0,409.0,272.0,6737.32,7219.0,48108.1,12.65,18.15,45250.7,2673.0,3.52,150.061,0.636135,84818.0,1.31072,187.246,121.314,866.525,26.8003,478.577
t13-2,9500.0,1.0,0.0,0.0,86400.0,651.0,257.0,299.0,394.0,8564.96,4882.0,48100.1,14.025,18.15,45248.0,2673.0,3.52,143.464,0.636662,84888.3,1.54061,220.088,121.314,866.525,19.9736,356.671
t13-3,9500.0,1.0,0.0,0.0,86400.0,650.0,185.0,239.0,465.0,5068.03,3514.0,48091.3,15.4,18.15,45245.2,2673.0,3.52,135.997,0.637286,84971.4,1.94561,277.944,121.314,866.525,12.1005,216.08
m13,9500.0,1.0,0.0,0.0,86400.0,651.0,300.0,340.0,351.0,5262.03,5699.0,48096.0,16.775,18.15,45242.5,2673.0,3.52,142.058,0.636865,84915.4,1.64311,234.73,120.944,863.887,18.8336,336.314
t11-1,9500.0,1.0,0.0,0.0,86400.0,653.0,462.0,480.0,191.0,7894.09,8777.0,48113.6,9.9,18.15,45256.2,2673.0,3.52,152.791,0.636159,84821.2,0.999116,142.731,121.129,865.206,30.0272,536.199
ec5,8000.0,0.0,1.0,0.0,86400.0,657.0,329.0,363.0,328.0,8428.44,6250.0,48109.9,11.55,9.075,45261.2,2673.0,1.76,153.409,0.636443,84859.1,0.895999,128.0,122.052,871.801,29.8244,532.578
t8-1,8000.0,0.0,1.0,0.0,86400.0,645.0,638.0,638.0,7.0,3146.47,12121.0,48108.3,22.8822,27.225,45219.8,2673.0,7.04,158.377,0.635657,84754.3,0.157878,22.554,119.098,850.698,38.4861,687.251
m7,8000.0,0.0,1.0,0.0,86400.0,657.0,330.0,362.0,327.0,10402.3,6269.0,48105.9,11.55,9.075,45261.2,2673.0,1.76,149.324,0.636841,84912.1,1.05154,150.221,122.052,871.801,25.5837,456.851
cc7,8000.0,0.0,1.0,0.0,86400.0,650.0,543.0,551.0,107.0,7553.23,10316.0,48114.4,12.65,9.075,45256.8,2673.0,3.52,159.421,0.635989,84798.6,0.300944,42.992,120.021,857.293,38.4631,686.842
t16,8000.0,0.0,1.0,0.0,86400.0,657.0,320.0,354.0,337.0,9670.75,6079.0,48106.4,11.55,9.075,45261.2,2673.0,1.76,149.852,0.636695,84892.7,1.16732,166.761,121.683,869.163,26.3649,470.802
t13-4,8000.0,0.0,1.0,0.0,86400.0,656.0,302.0,337.0,354.0,10795.3,5737.0,48107.3,11.55,9.075,45261.2,2673.0,1.76,150.743,0.636503,84867.1,1.21065,172.95,121.683,869.163,27.2132,485.949
t18,8000.0,0.0,1.0,0.0,86400.0,653.0,536.0,544.0,117.0,8889.75,10183.0,48115.3,12.65,9.075,45256.8,2673.0,3.52,160.261,0.635796,84772.8,0.509576,72.7965,120.575,861.25,38.5411,688.234
m1,8000.0,0.0,1.0,0.0,86400.0,648.0,573.0,579.0,75.0,5617.49,10886.0,48118.6,11.55,9.075,45261.2,2673.0,1.76,162.088,0.635733,84764.4,0.303974,43.4249,120.021,857.293,41.1271,734.413
t12-2,8000.0,0.0,1.0,0.0,86400.0,648.0,588.0,593.0,60.0,4771.2,11171.0,48110.1,24.0156,18.15,45225.8,2673.0,5.28,163.907,0.635023,84669.7,0.234776,33.5394,119.652,854.655,43.3851,774.734
ec6,8000.0,0.0,1.0,0.0,86400.0,651.0,230.0,274.0,421.0,9843.76,4369.0,48107.5,9.9,18.15,45256.2,2673.0,3.52,146.708,0.636911,84921.5,1.278,182.571,121.129,865.206,23.6638,422.568
m8,8000.0,0.0,1.0,0.0,86400.0,657.0,270.0,314.0,387.0,5567.88,5129.0,48108.8,11.0,18.15,45251.8,2673.0,5.28,149.555,0.636626,84883.4,1.15121,164.459,121.314,866.525,26.4535,472.383
m14,8000.0,0.0,1.0,0.0,86400.0,658.0,249.0,292.0,409.0,9460.45,4730.0,48095.2,32.5288,36.3,45192.2,2673.0,8.8,152.332,0.635299,84706.5,1.28055,182.936,121.498,867.844,28.9179,516.391
t5-1,8000.0,0.0,1.0,0.0,86400.0,657.0,264.0,307.0,393.0,7368.01,5015.0,48108.9,11.2923,27.225,45243.0,2673.0,7.04,147.339,0.636701,84893.5,1.31669,188.099,121.314,866.525,24.0721,429.859
t3-1,8000.0,0.0,1.0,0.0,86400.0,647.0,578.0,584.0,69.0,4864.63,10981.0,48109.8,24.2,18.15,45225.4,2673.0,5.28,163.743,0.634964,84661.8,0.27143,38.7757,119.467,853.336,43.37,774.463
t7-1,8000.0,0.0,1.0,0.0,86400.0,651.0,351.0,383.0,300.0,7052.48,6668.0,48109.7,12.65,18.15,45250.7,2673.0,3.52,151.686,0.636388,84851.7,1.04387,149.124,121.129,865.206,28.8766,515.654
t14-1,8000.0,0.0,1.0,0.0,86400.0,654.0,391.0,417.0,263.0,8596.35,7428.0,48113.1,11.55,9.075,45261.2,2673.0,1.76,156.527,0.636147,84819.6,0.814748,116.393,121.867,870.482,33.2086,593.011
t1-2,8000.0,0.0,1.0,0.0,86400.0,648.0,502.0,511.0,146.0,11501.1,9537.0,48115.9,11.275,18.15,45253.5,2673.0,3.52,156.46,0.636161,84821.5,0.651698,93.0997,120.76,862.568,34.4124,614.506
m2,8000.0,0.0,1.0,0.0,86400.0,656.0,346.0,381.0,310.0,5142.91,6573.0,48114.4,11.55,9.075,45261.2,2673.0,1.76,157.88,0.635919,84789.2,0.79689,113.841,121.867,870.482,34.5798,617.497
m16,8000.0,0.0,1.0,0.0,86400.0,652.0,373.0,405.0,279.0,4452.37,7086.0,48115.3,9.9,18.15,45256.2,2673.0,3.52,154.545,0.63619,84825.3,0.975491,139.356,120.944,863.887,31.9892,571.236
t13-1,8000.0,0.0,1.0,0.0,86400.0,645.0,556.0,563.0,89.0,6203.58,10563.0,48108.1,11.55,9.075,45261.2,2673.0,1.76,151.544,0.636024,84803.2,0.429646,61.378,119.282,852.017,31.1961,557.072
t13-2,8000.0,0.0,1.0,0.0,86400.0,652.0,255.0,297.0,397.0,8958.05,4844.0,48107.2,11.275,18.15,45253.5,2673.0,3.52,147.78,0.636752,84900.3,1.35921,194.173,121.129,865.206,24.6556,440.279
t14-2,8000.0,0.0,1.0,0.0,86400.0,651.0,304.0,337.0,347.0,12015.0,5775.0,48114.4,12.65,18.15,45250.7,2673.0,3.52,156.352,0.635874,84783.2,1.06535,152.193,121.129,865.206,33.5224,598.614
t13-3,8000.0,0.0,1.0,0.0,86400.0,656.0,319.0,350.0,337.0,12795.2,6060.0,48104.8,24.5391,36.3,45208.2,2673.0,8.8,153.939,0.635665,84755.3,0.981666,140.238,121.129,865.206,31.1928,557.015
ec1,8000.0,0.0,1.0,0.0,86400.0,647.0,595.0,598.0,52.0,5820.97,11304.0,48107.2,24.0313,18.15,45225.7,2673.0,5.28,160.985,0.635364,84715.2,0.272647,38.9495,119.467,853.336,40.6096,725.172
m13,8000.0,0.0,1.0,0.0,86400.0,655.0,279.0,322.0,376.0,5281.99,5300.0,48099.5,15.4,18.15,45245.2,2673.0,3.52,144.235,0.637022,84936.3,1.52409,217.728,121.129,865.206,20.9448,374.014
t11-1,8000.0,0.0,1.0,0.0,86400.0,649.0,571.0,575.0,78.0,8003.74,10848.0,48113.2,10.6135,18.15,45252.6,2673.0,5.28,153.61,0.63657,84876.0,0.461488,65.9269,119.836,855.974,32.676,583.5
cc10,8000.0,0.0,1.0,0.0,86400.0,658.0,557.0,563.0,101.0,8820.37,10582.0,48121.2,10.0518,27.225,45245.4,2673.0,7.04,158.464,0.636154,84820.5,0.322726,46.1037,121.498,867.844,36.0065,642.974
ec5,6500.0,2.0,0.0,0.0,86400.0,653.0,270.0,310.0,383.0,9233.9,5129.0,48096.7,11.55,9.075,45261.2,2673.0,1.76,140.214,0.637351,84980.1,1.51774,216.82,120.76,862.568,17.2995,308.92
m7,6500.0,2.0,0.0,0.0,86400.0,655.0,273.0,316.0,382.0,6018.54,5186.0,48101.6,11.55,9.075,45261.2,2673.0,1.76,145.054,0.636838,84911.7,1.45942,208.489,121.314,866.525,21.6439,386.499
t13-4,6500.0,2.0,0.0,0.0,86400.0,656.0,325.0,361.0,331.0,6905.74,6174.0,48110.2,11.55,9.075,45261.2,2673.0,1.76,153.674,0.635997,84799.6,1.21369,173.384,121.314,866.525,30.5111,544.842
ec6,6500.0,2.0,0.0,0.0,86400.0,652.0,196.0,253.0,456.0,782.595,3723.0,48100.7,9.9,18.15,45256.2,2673.0,3.52,139.888,0.637181,84957.4,1.75124,250.177,120.76,862.568,16.7399,298.926
m8,6500.0,2.0,0.0,0.0,86400.0,657.0,243.0,289.0,414.0,6952.7,4616.0,48108.5,9.9,18.15,45256.2,2673.0,3.52,147.729,0.636538,84871.8,1.42923,204.176,121.498,867.844,24.1648,431.514
m14,6500.0,2.0,0.0,0.0,86400.0,656.0,183.0,234.0,473.0,9203.71,3476.0,48080.3,32.1381,36.3,45193.0,2673.0,8.8,137.014,0.636812,84908.3,1.8345,262.071,121.129,865.206,13.4139,239.534
t5-1,6500.0,2.0,0.0,0.0,86400.0,655.0,371.0,404.0,284.0,4034.03,7048.0,48111.3,9.76724,27.225,45246.0,2673.0,7.04,148.302,0.636653,84887.0,1.24331,177.616,120.944,863.887,25.4777,454.959
t3-1,6500.0,2.0,0.0,0.0,86400.0,651.0,440.0,463.0,211.0,5246.72,8359.0,48090.2,32.3522,36.3,45192.6,2673.0,8.8,147.191,0.636,84800.1,1.2414,177.343,120.206,858.612,25.1075,448.348
t1-2,6500.0,2.0,0.0,0.0,86400.0,651.0,357.0,391.0,294.0,4208.78,6782.0,48105.0,11.275,18.15,45253.5,2673.0,3.52,145.579,0.63683,84910.7,1.31441,187.773,120.76,862.568,22.8679,408.355
t13-2,6500.0,2.0,0.0,0.0,86400.0,657.0,203.0,257.0,454.0,3702.4,3856.0,48081.8,32.22,36.3,45192.9,2673.0,8.8,138.619,0.636647,84886.2,1.83559,262.227,121.314,866.525,14.8328,264.872
t13-3,6500.0,2.0,0.0,0.0,86400.0,655.0,270.0,313.0,385.0,6484.31,5129.0,48105.9,12.65,18.15,45250.7,2673.0,3.52,147.837,0.63645,84860.0,1.54619,220.885,121.129,865.206,24.5258,437.961
m13,6500.0,2.0,0.0,0.0,86400.0,654.0,212.0,262.0,442.0,6333.67,4027.0,48093.4,14.025,18.15,45248.0,2673.0,3.52,136.747,0.637656,85020.8,1.86246,266.065,121.129,865.206,13.1185,234.258
