sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
E01A018,10000.0,0.0,0.0,0.0,86400.0,658.0,490.0,505.0,168.0,7972.45,9309.0,48115.3,11.55,9.075,45261.2,2673.0,1.76,158.763,0.636145,84819.4,0.496234,70.8906,122.052,871.801,35.579,635.339
17634.0,10000.0,0.0,0.0,0.0,86400.0,650.0,537.0,547.0,113.0,6270.62,10202.0,48098.9,35.5697,27.225,45194.4,2673.0,7.04,161.659,0.634711,84628.1,0.408098,58.2997,120.021,857.293,40.5954,724.918
17632.0,10000.0,0.0,0.0,0.0,86400.0,654.0,352.0,387.0,302.0,4151.22,6687.0,48109.9,9.9,18.15,45256.2,2673.0,3.52,149.092,0.636894,84919.2,1.03581,147.973,121.314,866.525,26.1062,466.182
17631.0,10000.0,0.0,0.0,0.0,86400.0,660.0,420.0,445.0,240.0,6691.86,7979.0,48106.8,12.65,9.075,45256.8,2673.0,3.52,151.846,0.636669,84889.2,0.816901,116.7,121.867,870.482,28.5252,509.379
17608.0,10000.0,0.0,0.0,0.0,86400.0,649.0,621.0,622.0,28.0,4743.57,11798.0,48110.0,17.8879,18.15,45238.0,2673.0,5.28,157.683,0.636102,84813.6,0.167457,23.9224,119.836,855.974,37.0428,661.479
17056.0,10000.0,0.0,0.0,0.0,86400.0,645.0,582.0,588.0,63.0,3958.45,11057.0,48094.1,35.6481,27.225,45194.3,2673.0,7.04,156.902,0.635467,84729.0,0.199731,28.533,119.098,850.698,36.969,660.161
17054.0,10000.0,0.0,0.0,0.0,86400.0,652.0,609.0,612.0,43.0,4638.24,11570.0,48101.1,29.7013,27.225,45206.1,2673.0,7.04,157.944,0.635464,84728.5,0.338515,48.3593,120.39,859.931,36.58,653.214
17052.0,10000.0,0.0,0.0,0.0,86400.0,642.0,639.0,639.0,3.0,2601.49,12140.0,48096.8,35.491,27.225,45194.6,2673.0,7.04,159.466,0.635231,84697.5,0.042673,6.09615,118.544,846.742,40.244,718.643
17050.0,10000.0,0.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2298.34,12140.0,48106.8,22.757,27.225,45220.0,2673.0,7.04,156.757,0.63592,84789.3,0.0334792,4.78275,118.175,844.104,37.9126,677.011
1048.0,10000.0,0.0,0.0,0.0,86400.0,654.0,342.0,379.0,312.0,3309.65,6497.0,48111.0,10.0532,27.225,45245.4,2673.0,7.04,148.196,0.63678,84904.0,1.09859,156.942,120.76,862.568,25.7007,458.94
943.0,10000.0,0.0,0.0,0.0,86400.0,660.0,415.0,440.0,245.0,7336.18,7884.0,48123.9,8.15574,27.225,45249.2,2673.0,7.04,159.201,0.63586,84781.3,0.617693,88.2419,121.867,870.482,36.0804,644.293
934.0,10000.0,0.0,0.0,0.0,86400.0,657.0,412.0,439.0,245.0,5225.09,7827.0,48119.7,9.9,18.15,45256.2,2673.0,3.52,158.937,0.635115,84682.0,0.539145,77.0207,121.498,867.844,36.2648,647.586
766.0,10000.0,0.0,0.0,0.0,86400.0,653.0,498.0,513.0,155.0,6363.51,9461.0,48097.3,32.3377,36.3,45192.6,2673.0,8.8,154.245,0.635526,84736.8,0.691579,98.797,120.575,861.25,32.3429,577.552
643.0,10000.0,0.0,0.0,0.0,86400.0,654.0,295.0,338.0,359.0,3063.3,5604.0,48092.3,32.3364,36.3,45192.6,2673.0,8.8,149.227,0.635743,84765.7,1.19311,170.444,120.76,862.568,26.6388,475.693
648.0,10000.0,0.0,0.0,0.0,86400.0,641.0,638.0,638.0,3.0,2657.18,12121.0,48107.8,27.6823,27.225,45210.2,2673.0,7.04,162.662,0.635005,84667.4,0.0380087,5.42981,118.359,845.423,43.6301,779.108
E01A011,7500.0,2.0,1.0,0.0,86400.0,656.0,158.0,213.0,498.0,8207.84,3001.0,48082.0,22.5342,18.15,45228.7,2673.0,5.28,134.291,0.637514,85001.9,1.97809,282.584,121.129,865.206,10.5467,188.334
E01A018,7500.0,2.0,1.0,0.0,86400.0,658.0,160.0,221.0,498.0,1989.0,3039.0,48095.5,9.9,18.15,45256.2,2673.0,3.52,134.733,0.637417,84988.9,2.06928,295.611,121.683,869.163,10.343,184.697
766.0,7500.0,2.0,1.0,0.0,86400.0,660.0,244.0,291.0,416.0,6051.56,4635.0,48093.1,23.925,27.225,45217.7,2673.0,7.04,144.254,0.636753,84900.4,1.3425,191.785,121.867,870.482,20.4076,364.421
D01A008,7500.0,1.0,0.0,0.0,86400.0,650.0,317.0,351.0,333.0,9147.52,6022.0,48106.8,11.55,9.075,45261.2,2673.0,1.76,150.304,0.636185,84824.7,1.17809,168.298,121.129,865.206,27.3609,488.587
D01A020,7500.0,1.0,0.0,0.0,86400.0,655.0,521.0,533.0,134.0,6916.48,9898.0,48109.1,15.4495,18.15,45242.9,2673.0,5.28,154.339,0.636125,84816.7,0.785913,112.273,120.944,863.887,31.9723,570.933
D01A031,7500.0,1.0,0.0,0.0,86400.0,656.0,453.0,471.0,203.0,9363.15,8606.0,48095.3,26.1239,27.225,45213.3,2673.0,7.04,148.565,0.636232,84831.0,1.02614,146.592,121.129,865.206,25.7741,460.251
D01A052,7500.0,1.0,0.0,0.0,86400.0,658.0,224.0,267.0,434.0,12622.9,4255.0,48075.6,35.5438,27.225,45194.5,2673.0,7.04,138.281,0.636685,84891.3,1.77048,252.926,121.498,867.844,14.3759,256.713
D01A057,7500.0,1.0,0.0,0.0,86400.0,648.0,252.0,293.0,396.0,9776.12,4787.0,48095.9,11.55,9.075,45261.2,2673.0,1.76,139.339,0.637044,84939.2,1.49362,213.374,120.944,863.887,16.2637,290.423
D01A063,7500.0,1.0,0.0,0.0,86400.0,658.0,217.0,269.0,441.0,4074.53,4122.0,48083.0,32.4663,36.3,45192.4,2673.0,8.8,140.048,0.636599,84879.9,1.65033,235.761,121.498,867.844,16.2628,290.406
E01A011,7500.0,1.0,0.0,0.0,86400.0,660.0,404.0,429.0,256.0,8733.02,7675.0,48107.6,16.4725,18.15,45240.9,2673.0,5.28,153.836,0.636189,84825.2,0.839222,119.889,121.867,870.482,30.4928,544.514
E01A018,7500.0,1.0,0.0,0.0,86400.0,658.0,424.0,447.0,234.0,7994.87,8055.0,48110.5,14.6201,27.225,45236.3,2673.0,7.04,152.285,0.636422,84856.2,0.786805,112.401,121.498,867.844,29.3638,524.354
17632.0,7500.0,1.0,0.0,0.0,86400.0,656.0,242.0,293.0,414.0,1728.51,4597.0,48094.5,23.3928,36.3,45210.5,2673.0,8.8,142.526,0.636592,84878.9,1.53698,219.569,121.129,865.206,19.2235,343.278
17631.0,7500.0,1.0,0.0,0.0,86400.0,656.0,489.0,505.0,167.0,6895.0,9290.0,48107.1,18.4157,27.225,45228.7,2673.0,7.04,152.709,0.636164,84821.9,0.85893,122.704,121.129,865.206,30.085,537.231
1048.0,7500.0,1.0,0.0,0.0,86400.0,657.0,464.0,479.0,193.0,11192.6,8815.0,48109.8,16.1731,27.225,45233.2,2673.0,7.04,153.123,0.636248,84833.1,0.79155,113.079,121.314,866.525,30.3818,542.532
766.0,7500.0,1.0,0.0,0.0,86400.0,654.0,399.0,426.0,255.0,6546.72,7580.0,48093.5,32.4494,36.3,45192.4,2673.0,8.8,150.587,0.635782,84771.0,0.993233,141.89,120.76,862.568,28.1986,503.546
643.0,7500.0,1.0,0.0,0.0,86400.0,655.0,320.0,359.0,335.0,4175.74,6079.0,48095.8,25.5418,36.3,45206.2,2673.0,8.8,145.896,0.636321,84842.8,1.26588,180.84,120.944,863.887,23.0495,411.599
D01A008,7500.0,1.0,1.0,0.0,86400.0,650.0,317.0,351.0,333.0,9147.52,6022.0,48106.8,11.55,9.075,45261.2,2673.0,1.76,150.304,0.636185,84824.7,1.17809,168.298,121.129,865.206,27.3609,488.587
D01A020,7500.0,1.0,1.0,0.0,86400.0,655.0,521.0,533.0,134.0,6916.48,9898.0,48109.1,15.4495,18.15,45242.9,2673.0,5.28,154.339,0.636125,84816.7,0.785913,112.273,120.944,863.887,31.9723,570.933
D01A031,7500.0,1.0,1.0,0.0,86400.0,656.0,453.0,471.0,203.0,9363.15,8606.0,48095.3,26.1239,27.225,45213.3,2673.0,7.04,148.565,0.636232,84831.0,1.02614,146.592,121.129,865.206,25.7741,460.251
D01A052,7500.0,1.0,1.0,0.0,86400.0,658.0,224.0,267.0,434.0,12622.9,4255.0,48075.6,35.5438,27.225,45194.5,2673.0,7.04,138.281,0.636685,84891.3,1.77048,252.926,121.498,867.844,14.3759,256.713
D01A057,7500.0,1.0,1.0,0.0,86400.0,648.0,252.0,293.0,396.0,9776.12,4787.0,48095.9,11.55,9.075,45261.2,2673.0,1.76,139.339,0.637044,84939.2,1.49362,213.374,120.944,863.887,16.2637,290.423
D01A063,7500.0,1.0,1.0,0.0,86400.0,658.0,217.0,269.0,441.0,4074.53,4122.0,48083.0,32.4663,36.3,45192.4,2673.0,8.8,140.048,0.636599,84879.9,1.65033,235.761,121.498,867.844,16.2628,290.406
E01A011,7500.0,1.0,1.0,0.0,86400.0,660.0,404.0,429.0,256.0,8733.02,7675.0,48107.6,16.4725,18.15,45240.9,2673.0,5.28,153.836,0.636189,84825.2,0.839222,119.889,121.867,870.482,30.4928,544.514
E01A018,7500.0,1.0,1.0,0.0,86400.0,658.0,424.0,447.0,234.0,7994.87,8055.0,48110.5,14.6201,27.225,45236.3,2673.0,7.04,152.285,0.636422,84856.2,0.786805,112.401,121.498,867.844,29.3638,524.354
17632.0,7500.0,1.0,1.0,0.0,86400.0,656.0,242.0,293.0,414.0,1728.51,4597.0,48094.5,23.3928,36.3,45210.5,2673.0,8.8,142.526,0.636592,84878.9,1.53698,219.569,121.129,865.206,19.2235,343.278
17631.0,7500.0,1.0,1.0,0.0,86400.0,656.0,489.0,505.0,167.0,6895.0,9290.0,48107.1,18.4157,27.225,45228.7,2673.0,7.04,152.709,0.636164,84821.9,0.85893,122.704,121.129,865.206,30.085,537.231
1048.0,7500.0,1.0,1.0,0.0,86400.0,657.0,464.0,479.0,193.0,11192.6,8815.0,48109.8,16.1731,27.225,45233.2,2673.0,7.04,153.123,0.636248,84833.1,0.79155,113.079,121.314,866.525,30.3818,542.532
766.0,7500.0,1.0,1.0,0.0,86400.0,654.0,399.0,426.0,255.0,6546.72,7580.0,48093.5,32.4494,36.3,45192.4,2673.0,8.8,150.587,0.635782,84771.0,0.993233,141.89,120.76,862.568,28.1986,503.546
643.0,7500.0,1.0,1.0,0.0,86400.0,655.0,320.0,359.0,335.0,4175.74,6079.0,48095.8,25.5418,36.3,45206.2,2673.0,8.8,145.896,0.636321,84842.8,1.26588,180.84,120.944,863.887,23.0495,411.599
D01A008,3000.0,0.0,1.0,0.0,86400.0,655.0,293.0,330.0,362.0,9617.84,5566.0,48109.1,11.55,9.075,45261.2,2673.0,1.76,152.54,0.635926,84790.1,0.95056,135.794,121.867,870.482,29.0863,519.397
D01A020,3000.0,0.0,1.0,0.0,86400.0,654.0,429.0,452.0,225.0,6891.26,8150.0,48106.5,11.55,9.075,45261.2,2673.0,1.76,149.964,0.636225,84830.0,0.983457,140.494,121.867,870.482,26.4773,472.809
D01A031,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
D01A052,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
D01A057,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
D01A063,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
E01A001,3000.0,0.0,1.0,0.0,86400.0,644.0,610.0,613.0,34.0,3412.38,11589.0,48107.3,23.8565,27.225,45217.8,2673.0,7.04,158.326,0.635637,84751.6,0.14274,20.3915,118.913,849.379,38.6343,689.897
E01A006,3000.0,0.0,1.0,0.0,86400.0,642.0,615.0,617.0,27.0,3474.53,11684.0,48099.6,24.2,18.15,45225.4,2673.0,5.28,153.542,0.636374,84849.9,0.112919,16.1313,118.544,846.742,34.249,611.59
E01A011,3000.0,0.0,1.0,0.0,86400.0,658.0,535.0,545.0,123.0,7435.71,10164.0,48098.8,30.5564,27.225,45204.4,2673.0,7.04,156.573,0.635644,84752.5,0.412566,58.938,121.498,867.844,34.0266,607.617
E01A012,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
E01A018,3000.0,0.0,1.0,0.0,86400.0,646.0,617.0,618.0,29.0,4807.88,11722.0,48110.6,14.0849,18.15,45245.6,2673.0,5.28,154.456,0.636601,84880.2,0.158759,22.6799,119.282,852.017,34.3784,613.9
17634.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
17632.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
17631.0,3000.0,0.0,1.0,0.0,86400.0,654.0,592.0,596.0,62.0,5987.18,11247.0,48111.5,20.9465,36.3,45215.4,2673.0,8.8,157.079,0.635782,84770.9,0.361156,51.5938,120.76,862.568,35.3221,630.751
17608.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
17056.0,3000.0,0.0,1.0,0.0,86400.0,635.0,619.0,621.0,16.0,2086.49,11760.0,48111.9,11.55,9.075,45261.2,2673.0,1.76,155.333,0.636059,84807.9,0.0905426,12.9347,118.175,844.104,36.4322,650.576
17054.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2123.77,12140.0,48091.7,35.538,27.225,45194.5,2673.0,7.04,154.447,0.63588,84784.0,0.0182939,2.61341,117.99,842.785,35.8033,639.345
17052.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
17050.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
1048.0,3000.0,0.0,1.0,0.0,86400.0,653.0,422.0,448.0,231.0,4535.76,8017.0,48097.2,32.3958,36.3,45192.5,2673.0,8.8,154.17,0.635414,84721.8,0.820347,117.192,120.575,861.25,32.1397,573.923
943.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
934.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
766.0,3000.0,0.0,1.0,0.0,86400.0,655.0,566.0,573.0,89.0,6220.72,10753.0,48096.6,31.2954,27.225,45203.0,2673.0,7.04,155.062,0.635845,84779.3,0.344711,49.2444,120.944,863.887,33.1375,591.741
643.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2139.77,12140.0,48092.6,35.538,27.225,45194.5,2673.0,7.04,155.336,0.635761,84768.1,0.018751,2.67871,117.99,842.785,36.6914,655.204
648.0,3000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
D01A008,9000.0,0.0,0.0,0.0,86400.0,659.0,392.0,417.0,267.0,10097.5,7447.0,48091.4,35.4744,27.225,45194.6,2673.0,7.04,154.056,0.635498,84733.0,0.80068,114.383,121.683,869.163,30.9369,552.444
D01A020,9000.0,0.0,0.0,0.0,86400.0,653.0,362.0,394.0,291.0,5822.8,6877.0,48108.5,11.55,9.075,45261.2,2673.0,1.76,151.983,0.636512,84868.3,0.897246,128.178,121.867,870.482,28.5816,510.386
D01A031,9000.0,0.0,0.0,0.0,86400.0,654.0,359.0,389.0,295.0,8487.31,6820.0,48108.6,11.55,9.075,45261.2,2673.0,1.76,152.045,0.63642,84856.0,1.04667,149.525,121.683,869.163,28.6789,512.123
D01A052,9000.0,0.0,0.0,0.0,86400.0,659.0,457.0,478.0,202.0,6022.07,8682.0,48094.5,35.4616,27.225,45194.6,2673.0,7.04,157.125,0.635332,84710.9,0.539549,77.0785,121.683,869.163,34.2669,611.91
D01A057,9000.0,0.0,0.0,0.0,86400.0,653.0,331.0,362.0,322.0,10773.4,6288.0,48100.4,11.55,9.075,45261.2,2673.0,1.76,143.877,0.63735,84980.0,1.20378,171.968,121.498,867.844,20.5379,366.748
D01A063,9000.0,0.0,0.0,0.0,86400.0,657.0,369.0,400.0,288.0,6531.87,7010.0,48101.4,27.6828,36.3,45201.9,2673.0,8.8,153.692,0.635626,84750.2,0.862559,123.223,121.314,866.525,30.88,551.428
E01A001,9000.0,0.0,0.0,0.0,86400.0,646.0,569.0,577.0,77.0,3754.22,10810.0,48105.8,26.5042,27.225,45212.5,2673.0,7.04,159.452,0.635237,84698.2,0.36341,51.9157,119.282,852.017,39.1705,699.474
E01A006,9000.0,0.0,0.0,0.0,86400.0,646.0,625.0,626.0,21.0,3854.82,11874.0,48095.8,35.4284,27.225,45194.7,2673.0,7.04,158.401,0.635356,84714.1,0.126962,18.1375,119.282,852.017,38.3567,684.941
E01A011,9000.0,0.0,0.0,0.0,86400.0,658.0,500.0,513.0,158.0,8839.05,9499.0,48121.3,10.0394,27.225,45245.5,2673.0,7.04,158.562,0.635909,84787.9,0.570266,81.4666,121.498,867.844,35.8574,640.311
E01A012,9000.0,0.0,0.0,0.0,86400.0,649.0,636.0,636.0,13.0,3868.27,12083.0,48096.8,35.5854,27.225,45194.4,2673.0,7.04,159.57,0.635305,84707.3,0.0572865,8.18379,119.836,855.974,39.0412,697.164
E01A018,9000.0,0.0,0.0,0.0,86400.0,660.0,405.0,428.0,255.0,10651.9,7694.0,48107.6,21.4906,27.225,45222.6,2673.0,7.04,156.233,0.635758,84767.7,0.634639,90.6626,121.867,870.482,33.0953,590.987
17634.0,9000.0,0.0,0.0,0.0,86400.0,645.0,615.0,617.0,30.0,3871.24,11684.0,48091.6,35.444,27.225,45194.7,2673.0,7.04,154.257,0.635896,84786.1,0.126652,18.0931,119.098,850.698,34.3968,614.228
17632.0,9000.0,0.0,0.0,0.0,86400.0,651.0,241.0,289.0,410.0,4332.62,4578.0,48108.0,9.9,18.15,45256.2,2673.0,3.52,147.2,0.636769,84902.5,1.33726,191.037,121.314,866.525,23.9129,427.016
17631.0,9000.0,0.0,0.0,0.0,86400.0,657.0,425.0,449.0,232.0,6762.44,8074.0,48103.8,26.2373,36.3,45204.8,2673.0,8.8,154.68,0.635562,84741.6,0.831725,118.818,121.314,866.525,31.8989,569.623
17608.0,9000.0,0.0,0.0,0.0,86400.0,641.0,639.0,639.0,2.0,2384.92,12140.0,48098.9,28.7116,27.225,45208.1,2673.0,7.04,154.824,0.636039,84805.2,0.0256377,3.66253,118.359,845.423,35.8033,639.345
17056.0,9000.0,0.0,0.0,0.0,86400.0,646.0,577.0,583.0,69.0,4735.31,10962.0,48103.9,27.6042,27.225,45210.3,2673.0,7.04,158.642,0.635468,84729.0,0.200745,28.6778,119.282,852.017,38.5232,687.915
17054.0,9000.0,0.0,0.0,0.0,86400.0,654.0,570.0,578.0,84.0,4659.55,10829.0,48116.6,12.65,9.075,45256.8,2673.0,3.52,161.61,0.635788,84771.7,0.340518,48.6454,120.76,862.568,39.8738,712.032
17052.0,9000.0,0.0,0.0,0.0,86400.0,653.0,602.0,605.0,51.0,5601.61,11437.0,48094.7,35.6558,27.225,45194.2,2673.0,7.04,157.501,0.635444,84725.9,0.265173,37.8819,120.575,861.25,36.0253,643.31
17050.0,9000.0,0.0,0.0,0.0,86400.0,641.0,639.0,639.0,2.0,2402.92,12140.0,48099.9,28.7116,27.225,45208.1,2673.0,7.04,155.824,0.635904,84787.2,0.0261678,3.73826,118.359,845.423,36.8025,657.187
1048.0,9000.0,0.0,0.0,0.0,86400.0,655.0,341.0,375.0,314.0,6696.21,6478.0,48111.2,11.275,18.15,45253.5,2673.0,3.52,151.766,0.635777,84770.3,0.989262,141.323,121.129,865.206,29.0124,518.078
943.0,9000.0,0.0,0.0,0.0,86400.0,649.0,541.0,552.0,108.0,4528.43,10278.0,48112.7,12.65,9.075,45256.8,2673.0,3.52,157.69,0.636136,84818.2,0.379273,54.1819,119.836,855.974,36.8387,657.834
934.0,9000.0,0.0,0.0,0.0,86400.0,641.0,639.0,639.0,2.0,2449.92,12140.0,48102.5,28.7116,27.225,45208.1,2673.0,7.04,158.38,0.635559,84741.2,0.0293487,4.19267,118.359,845.423,39.3559,702.783
766.0,9000.0,0.0,0.0,0.0,86400.0,655.0,502.0,516.0,153.0,7143.23,9537.0,48114.9,9.9,18.15,45256.2,2673.0,3.52,154.124,0.635738,84765.1,0.683016,97.5737,121.129,865.206,31.6764,565.649
643.0,9000.0,0.0,0.0,0.0,86400.0,650.0,439.0,461.0,211.0,6100.99,8340.0,48112.2,9.9,18.15,45256.2,2673.0,3.52,151.432,0.636724,84896.6,0.765143,109.306,121.129,865.206,28.9014,516.096
648.0,9000.0,0.0,0.0,0.0,86400.0,650.0,553.0,563.0,97.0,4183.49,10506.0,48116.4,11.55,9.075,45261.2,2673.0,1.76,159.849,0.635198,84693.1,0.378638,54.0911,120.39,859.931,38.4448,686.514
D01A008,5000.0,0.0,1.0,0.0,86400.0,660.0,399.0,425.0,261.0,8327.71,7580.0,48101.8,26.3928,27.225,45212.8,2673.0,7.04,155.402,0.635584,84744.6,0.795984,113.712,121.867,870.482,32.1025,573.26
D01A020,5000.0,0.0,1.0,0.0,86400.0,653.0,620.0,621.0,33.0,5413.12,11779.0,48117.9,11.55,9.075,45261.2,2673.0,1.76,161.325,0.636054,84807.1,0.168501,24.0716,121.314,866.525,39.2072,700.129
D01A031,5000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2151.77,12140.0,48093.3,35.538,27.225,45194.5,2673.0,7.04,156.002,0.635671,84756.2,0.0191079,2.72971,117.99,842.785,37.3576,667.099
D01A052,5000.0,0.0,1.0,0.0,86400.0,650.0,632.0,632.0,18.0,4458.88,12007.0,48102.8,26.3706,27.225,45212.8,2673.0,7.04,156.311,0.635975,84796.7,0.0918337,13.1191,120.021,857.293,35.5625,635.044
D01A057,5000.0,0.0,1.0,0.0,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
