gw_key,distance_threshold,outlier_threshold,remove_intersections,gw_latitude,gw_longitude,gw_altitude
49,500.0,0,1,41.18147222222222,27.813305555555555,136.0
50,500.0,0,1,41.20744444444445,27.86411111111111,150.0
51,500.0,0,1,41.293416666666666,27.944222222222226,154.0
52,500.0,0,1,41.23858333333333,27.869722222222233,130.0
53,500.0,0,1,41.20252777777778,27.82125,119.0
54,500.0,0,1,41.22958333333335,27.64325,83.0
55,500.0,0,1,41.264194444444435,27.639055555555554,107.0
56,500.0,0,1,41.21675000000001,27.52633333333333,76.0
57,500.0,0,1,41.27711111111111,27.582555555555555,101.0
58,500.0,0,1,41.29263888888889,27.50344444444445,55.0
59,500.0,0,1,41.42869444444444,27.367305555555557,62.0
60,500.0,0,1,41.25591666666666,27.117361111111112,44.0
61,500.0,0,1,40.921416666666666,26.92594444444445,129.0
62,500.0,0,1,41.17636111111111,27.764527777777786,115.0
63,500.0,0,1,41.242194444444436,27.684361111111112,91.0
64,500.0,0,1,41.27316666666667,27.96463888888889,142.0
65,500.0,0,1,41.341166666666666,27.695055555555548,85.0
66,500.0,0,1,41.335722222222216,27.47411111111111,69.0
67,500.0,0,1,41.454388888888886,27.045388888888887,63.0
68,500.0,0,1,41.41822222222222,27.219555555555555,53.0
69,500.0,0,1,41.30561111111111,27.52175,69.0
70,500.0,0,1,41.21186111111111,27.889083333333332,159.0
71,500.0,0,1,41.256694444444435,27.73566666666667,106.0
72,500.0,0,1,41.129583333333336,26.48005555555555,19.0
73,500.0,0,1,41.09194444444445,27.086666666666666,69.0
74,500.0,0,1,40.94847222222222,26.930999999999997,102.0
75,500.0,0,1,41.13002777777777,27.772972222222233,95.0
0,500.0,1,1,41.19535361734786,27.470789633452725,68.5
24,1000.0,0,0,41.79186111111111,27.27719444444445,233.0
25,1000.0,0,0,41.090138888888895,27.469055555555553,118.0
26,1000.0,0,0,41.040416666666665,26.35594444444445,12.0
27,1000.0,0,0,41.16366666666666,27.49325,87.0
1,1000.0,0,0,41.196912448239296,27.47312787768105,68.33333333333333
28,1000.0,0,0,41.26191666666666,27.548111111111112,83.0
29,1000.0,0,0,41.29413888888889,27.467555555555553,57.0
4,1000.0,0,0,41.33395592338247,27.46168075741177,63.0
6,1000.0,0,0,41.3542119171692,27.38814053396068,45.0
8,1000.0,0,0,41.357778249271924,27.322314956151274,43.5
10,1000.0,0,0,41.34411153986833,27.277749336302037,44.5
30,1000.0,0,0,41.36988888888889,27.176,42.0
31,1000.0,0,0,41.35241666666667,27.160305555555553,22.0
32,1000.0,0,0,41.36775,27.14011111111111,42.0
33,1000.0,0,0,41.350472222222216,27.10927777777778,41.0
12,1000.0,0,0,41.34528994064849,27.080420048495704,42.5
14,1000.0,0,0,41.08380222786406,27.08269274078421,50.0
16,1000.0,0,0,41.36469444444445,27.061805555555555,38.0
34,1000.0,0,0,41.4065,26.92894444444445,37.0
35,1000.0,0,0,41.38247222222222,26.91186111111111,34.0
36,1000.0,0,0,41.34858333333335,26.886416666666666,22.0
37,1000.0,0,0,41.30858333333333,26.789777777777786,18.0
18,1000.0,0,0,41.28001415137902,26.6903047609309,18.0
38,1000.0,0,0,41.250638888888886,26.64494444444445,12.0
39,1000.0,0,0,41.20663888888889,26.607944444444453,11.0
40,1000.0,0,0,41.085861111111114,26.547277777777786,21.0
41,1000.0,0,0,41.25444444444445,27.45308333333333,56.0
42,1000.0,0,0,41.30519444444444,27.444777777777766,64.0
43,1000.0,0,0,41.36130555555556,27.22475,33.0
44,1000.0,0,0,41.34236111111111,27.038888888888888,32.0
45,1000.0,0,0,41.336083333333335,26.922472222222233,28.0
46,1000.0,0,0,41.324333333333335,26.82922222222221,18.0
47,1000.0,0,0,41.246833333333335,26.6185,18.0
48,1000.0,0,0,41.785916666666665,27.129277777777766,244.0
49,1000.0,0,0,41.14247222222223,27.599138888888888,89.0
50,1000.0,0,0,41.34663888888889,27.83152777777777,111.0
51,1000.0,0,0,41.060138888888886,27.338777777777768,111.0
52,1000.0,0,0,41.27666666666666,27.01933333333333,100.0
53,1000.0,0,0,41.352,27.35163888888889,48.0
54,1000.0,0,0,41.683166666666665,27.19808333333333,166.0
22,1000.0,0,0,41.174977575587015,27.805948878328113,128.0
55,1000.0,0,0,41.20744444444445,27.86411111111111,150.0
56,1000.0,0,0,41.293416666666666,27.944222222222226,154.0
57,1000.0,0,0,41.23858333333333,27.869722222222233,130.0
58,1000.0,0,0,41.20252777777778,27.82125,119.0
59,1000.0,0,0,41.22958333333335,27.64325,83.0
60,1000.0,0,0,41.264194444444435,27.639055555555554,107.0
61,1000.0,0,0,41.21675000000001,27.52633333333333,76.0
62,1000.0,0,0,41.27711111111111,27.582555555555555,101.0
63,1000.0,0,0,41.29263888888889,27.50344444444445,55.0
64,1000.0,0,0,41.42869444444444,27.367305555555557,62.0
65,1000.0,0,0,41.25591666666666,27.117361111111112,44.0
66,1000.0,0,0,40.921416666666666,26.92594444444445,129.0
67,1000.0,0,0,41.17636111111111,27.764527777777786,115.0
68,1000.0,0,0,41.242194444444436,27.684361111111112,91.0
69,1000.0,0,0,41.27316666666667,27.96463888888889,142.0
70,1000.0,0,0,41.341166666666666,27.695055555555548,85.0
71,1000.0,0,0,41.454388888888886,27.045388888888887,63.0
72,1000.0,0,0,41.41822222222222,27.219555555555555,53.0
73,1000.0,0,0,41.30561111111111,27.52175,69.0
74,1000.0,0,0,41.21186111111111,27.889083333333332,159.0
75,1000.0,0,0,41.256694444444435,27.73566666666667,106.0
76,1000.0,0,0,41.129583333333336,26.48005555555555,19.0
77,1000.0,0,0,40.94847222222222,26.930999999999997,102.0
78,1000.0,0,0,41.13002777777777,27.772972222222233,95.0
1,1000.0,1,0,41.196912448239296,27.47312787768105,68.33333333333333
4,1000.0,1,0,41.33395592338247,27.46168075741177,63.0
6,1000.0,1,0,41.3542119171692,27.38814053396068,45.0
8,1000.0,1,0,41.357778249271924,27.322314956151274,43.5
10,1000.0,1,0,41.34411153986833,27.277749336302037,44.5
12,1000.0,1,0,41.34528994064849,27.080420048495704,42.5
14,1000.0,1,0,41.08380222786406,27.08269274078421,50.0
18,1000.0,1,0,41.28001415137902,26.6903047609309,18.0
22,1000.0,1,0,41.174977575587015,27.805948878328113,128.0
1,1000.0,2,0,41.196912448239296,27.47312787768105,68.33333333333333
24,1000.0,0,1,41.79186111111111,27.27719444444445,233.0
25,1000.0,0,1,41.090138888888895,27.469055555555553,118.0
26,1000.0,0,1,41.040416666666665,26.35594444444445,12.0
27,1000.0,0,1,41.16366666666666,27.49325,87.0
1,1000.0,0,1,41.196912448239296,27.47312787768105,68.33333333333333
28,1000.0,0,1,41.26191666666666,27.548111111111112,83.0
29,1000.0,0,1,41.29413888888889,27.467555555555553,57.0
4,1000.0,0,1,41.33395592338247,27.46168075741177,63.0
6,1000.0,0,1,41.3542119171692,27.38814053396068,45.0
8,1000.0,0,1,41.357778249271924,27.322314956151274,43.5
10,1000.0,0,1,41.34411153986833,27.277749336302037,44.5
30,1000.0,0,1,41.36988888888889,27.176,42.0
31,1000.0,0,1,41.35241666666667,27.160305555555553,22.0
32,1000.0,0,1,41.36775,27.14011111111111,42.0
33,1000.0,0,1,41.350472222222216,27.10927777777778,41.0
12,1000.0,0,1,41.34528994064849,27.080420048495704,42.5
14,1000.0,0,1,41.08380222786406,27.08269274078421,50.0
16,1000.0,0,1,41.36469444444445,27.061805555555555,38.0
34,1000.0,0,1,41.4065,26.92894444444445,37.0
35,1000.0,0,1,41.38247222222222,26.91186111111111,34.0
36,1000.0,0,1,41.34858333333335,26.886416666666666,22.0
37,1000.0,0,1,41.30858333333333,26.789777777777786,18.0
18,1000.0,0,1,41.28001415137902,26.6903047609309,18.0
38,1000.0,0,1,41.250638888888886,26.64494444444445,12.0
39,1000.0,0,1,41.20663888888889,26.607944444444453,11.0
40,1000.0,0,1,41.085861111111114,26.547277777777786,21.0
41,1000.0,0,1,41.25444444444445,27.45308333333333,56.0
42,1000.0,0,1,41.30519444444444,27.444777777777766,64.0
43,1000.0,0,1,41.36130555555556,27.22475,33.0
44,1000.0,0,1,41.34236111111111,27.038888888888888,32.0
45,1000.0,0,1,41.336083333333335,26.922472222222233,28.0
46,1000.0,0,1,41.324333333333335,26.82922222222221,18.0
47,1000.0,0,1,41.246833333333335,26.6185,18.0
48,1000.0,0,1,41.785916666666665,27.129277777777766,244.0
49,1000.0,0,1,41.14247222222223,27.599138888888888,89.0
50,1000.0,0,1,41.34663888888889,27.83152777777777,111.0
51,1000.0,0,1,41.060138888888886,27.338777777777768,111.0
52,1000.0,0,1,41.27666666666666,27.01933333333333,100.0
53,1000.0,0,1,41.352,27.35163888888889,48.0
54,1000.0,0,1,41.683166666666665,27.19808333333333,166.0
22,1000.0,0,1,41.174977575587015,27.805948878328113,128.0
55,1000.0,0,1,41.20744444444445,27.86411111111111,150.0
56,1000.0,0,1,41.293416666666666,27.944222222222226,154.0
57,1000.0,0,1,41.23858333333333,27.869722222222233,130.0
58,1000.0,0,1,41.20252777777778,27.82125,119.0
59,1000.0,0,1,41.22958333333335,27.64325,83.0
60,1000.0,0,1,41.264194444444435,27.639055555555554,107.0
61,1000.0,0,1,41.21675000000001,27.52633333333333,76.0
62,1000.0,0,1,41.27711111111111,27.582555555555555,101.0
63,1000.0,0,1,41.29263888888889,27.50344444444445,55.0
64,1000.0,0,1,41.42869444444444,27.367305555555557,62.0
65,1000.0,0,1,41.25591666666666,27.117361111111112,44.0
66,1000.0,0,1,40.921416666666666,26.92594444444445,129.0
67,1000.0,0,1,41.17636111111111,27.764527777777786,115.0
68,1000.0,0,1,41.242194444444436,27.684361111111112,91.0
69,1000.0,0,1,41.27316666666667,27.96463888888889,142.0
70,1000.0,0,1,41.341166666666666,27.695055555555548,85.0
71,1000.0,0,1,41.454388888888886,27.045388888888887,63.0
72,1000.0,0,1,41.41822222222222,27.219555555555555,53.0
73,1000.0,0,1,41.30561111111111,27.52175,69.0
74,1000.0,0,1,41.21186111111111,27.889083333333332,159.0
75,1000.0,0,1,41.256694444444435,27.73566666666667,106.0
76,1000.0,0,1,41.129583333333336,26.48005555555555,19.0
77,1000.0,0,1,40.94847222222222,26.931,102.0
78,1000.0,0,1,41.13002777777777,27.772972222222233,95.0
1,1000.0,1,1,41.196912448239296,27.47312787768105,68.33333333333333
4,1000.0,1,1,41.33395592338247,27.46168075741177,63.0
6,1000.0,1,1,41.3542119171692,27.38814053396068,45.0
8,1000.0,1,1,41.357778249271924,27.322314956151274,43.5
10,1000.0,1,1,41.34411153986833,27.277749336302037,44.5
12,1000.0,1,1,41.34528994064849,27.080420048495704,42.5
14,1000.0,1,1,41.08380222786406,27.08269274078421,50.0
18,1000.0,1,1,41.28001415137902,26.6903047609309,18.0
22,1000.0,1,1,41.174977575587015,27.805948878328113,128.0
1,1000.0,2,1,41.196912448239296,27.47312787768105,68.33333333333333
52,1500.0,0,0,41.79186111111111,27.27719444444445,233.0
53,1500.0,0,0,41.090138888888895,27.469055555555553,118.0
54,1500.0,0,0,41.040416666666665,26.35594444444445,12.0
55,1500.0,0,0,41.16366666666666,27.49325,87.0
1,1500.0,0,0,41.19631409459081,27.472882241644122,68.33333333333333
56,1500.0,0,0,41.26191666666666,27.548111111111112,83.0
4,1500.0,0,0,41.29966705077661,27.45616836182857,60.5
6,1500.0,0,0,41.33820794867598,27.463549483409405,63.0
8,1500.0,0,0,41.35521410509642,27.39026714829025,45.0
11,1500.0,0,0,41.3539804163696,27.335716110103522,45.0
16,1500.0,0,0,41.34030555555556,27.26763888888889,44.0
19,1500.0,0,0,41.365832560323774,27.158368423301358,35.333333333333336
23,1500.0,0,0,41.34854074338046,27.09391424137732,42.0
28,1500.0,0,0,41.0829278326405,27.083545966460036,50.0
30,1500.0,0,0,41.36469444444445,27.061805555555555,38.0
57,1500.0,0,0,41.4065,26.92894444444445,37.0
58,1500.0,0,0,41.38247222222222,26.91186111111111,34.0
59,1500.0,0,0,41.34858333333335,26.886416666666666,22.0
60,1500.0,0,0,41.30858333333333,26.789777777777786,18.0
32,1500.0,0,0,41.276230032874906,26.684621189963426,18.0
34,1500.0,0,0,41.25101726327225,26.631395948748303,15.0
61,1500.0,0,0,41.20663888888889,26.607944444444453,11.0
62,1500.0,0,0,41.085861111111114,26.547277777777786,21.0
63,1500.0,0,0,41.25444444444445,27.45308333333333,56.0
12,1500.0,0,0,41.34791666666667,27.287861111111113,45.0
64,1500.0,0,0,41.36130555555556,27.22475,33.0
65,1500.0,0,0,41.34236111111111,27.038888888888888,32.0
66,1500.0,0,0,41.336083333333335,26.922472222222233,28.0
67,1500.0,0,0,41.324333333333335,26.82922222222221,18.0
68,1500.0,0,0,41.785916666666665,27.129277777777766,244.0
69,1500.0,0,0,41.14247222222223,27.599138888888888,89.0
70,1500.0,0,0,41.34663888888889,27.83152777777777,111.0
71,1500.0,0,0,41.060138888888886,27.338777777777768,111.0
72,1500.0,0,0,41.27666666666666,27.01933333333333,100.0
73,1500.0,0,0,41.683166666666665,27.19808333333333,166.0
40,1500.0,0,0,41.172245371287644,27.806441675880013,128.0
46,1500.0,0,0,41.207958968474045,27.87554615192093,154.5
48,1500.0,0,0,41.283292016008375,27.95443234419222,148.0
74,1500.0,0,0,41.23858333333333,27.869722222222233,130.0
44,1500.0,0,0,41.20252777777778,27.82125,119.0
75,1500.0,0,0,41.22958333333335,27.64325,83.0
76,1500.0,0,0,41.264194444444435,27.639055555555554,107.0
77,1500.0,0,0,41.21675000000001,27.52633333333333,76.0
78,1500.0,0,0,41.27711111111111,27.582555555555555,101.0
50,1500.0,0,0,41.29707863405342,27.51326331953057,62.0
79,1500.0,0,0,41.42869444444444,27.367305555555557,62.0
80,1500.0,0,0,41.25591666666666,27.117361111111112,44.0
81,1500.0,0,0,40.921416666666666,26.92594444444445,129.0
42,1500.0,0,0,41.17636111111111,27.764527777777786,115.0
82,1500.0,0,0,41.242194444444436,27.684361111111112,91.0
83,1500.0,0,0,41.341166666666666,27.695055555555548,85.0
84,1500.0,0,0,41.454388888888886,27.045388888888887,63.0
85,1500.0,0,0,41.41822222222222,27.219555555555555,53.0
86,1500.0,0,0,41.256694444444435,27.73566666666667,106.0
87,1500.0,0,0,41.129583333333336,26.48005555555555,19.0
88,1500.0,0,0,40.94847222222222,26.930999999999997,102.0
89,1500.0,0,0,41.13002777777777,27.772972222222233,95.0
1,1500.0,1,0,41.19631409459081,27.472882241644122,68.33333333333333
4,1500.0,1,0,41.29966705077661,27.45616836182857,60.5
6,1500.0,1,0,41.33820794867598,27.463549483409405,63.0
8,1500.0,1,0,41.35521410509642,27.39026714829025,45.0
11,1500.0,1,0,41.3539804163696,27.335716110103522,45.0
19,1500.0,1,0,41.365832560323774,27.158368423301358,35.333333333333336
23,1500.0,1,0,41.34854074338046,27.09391424137732,42.0
28,1500.0,1,0,41.0829278326405,27.083545966460036,50.0
32,1500.0,1,0,41.276230032874906,26.684621189963426,18.0
34,1500.0,1,0,41.25101726327225,26.631395948748303,15.0
40,1500.0,1,0,41.172245371287644,27.806441675880013,128.0
46,1500.0,1,0,41.207958968474045,27.87554615192093,154.5
48,1500.0,1,0,41.283292016008375,27.95443234419222,148.0
50,1500.0,1,0,41.29707863405342,27.51326331953057,62.0
1,1500.0,2,0,41.19631409459081,27.472882241644122,68.33333333333333
11,1500.0,2,0,41.3539804163696,27.335716110103522,45.0
19,1500.0,2,0,41.365832560323774,27.158368423301358,35.333333333333336
23,1500.0,2,0,41.34854074338046,27.09391424137732,42.0
52,1500.0,0,1,41.79186111111111,27.27719444444445,233.0
53,1500.0,0,1,41.090138888888895,27.469055555555553,118.0
54,1500.0,0,1,41.040416666666665,26.35594444444445,12.0
55,1500.0,0,1,41.16366666666666,27.49325,87.0
1,1500.0,0,1,41.19631409459081,27.472882241644122,68.33333333333333
56,1500.0,0,1,41.26191666666666,27.548111111111112,83.0
4,1500.0,0,1,41.29966705077661,27.45616836182857,60.5
6,1500.0,0,1,41.33820794867598,27.463549483409405,63.0
8,1500.0,0,1,41.35521410509642,27.39026714829025,45.0
11,1500.0,0,1,41.3539804163696,27.335716110103522,45.0
16,1500.0,0,1,41.34030555555556,27.26763888888889,44.0
19,1500.0,0,1,41.365832560323774,27.158368423301358,35.333333333333336
23,1500.0,0,1,41.34854074338046,27.09391424137732,42.0
28,1500.0,0,1,41.0829278326405,27.083545966460036,50.0
30,1500.0,0,1,41.36469444444445,27.061805555555555,38.0
57,1500.0,0,1,41.4065,26.92894444444445,37.0
58,1500.0,0,1,41.38247222222222,26.91186111111111,34.0
59,1500.0,0,1,41.34858333333335,26.886416666666666,22.0
60,1500.0,0,1,41.30858333333333,26.789777777777786,18.0
32,1500.0,0,1,41.276230032874906,26.684621189963426,18.0
34,1500.0,0,1,41.25101726327225,26.631395948748303,15.0
61,1500.0,0,1,41.20663888888889,26.607944444444453,11.0
62,1500.0,0,1,41.085861111111114,26.547277777777786,21.0
63,1500.0,0,1,41.25444444444445,27.45308333333333,56.0
12,1500.0,0,1,41.34791666666667,27.287861111111113,45.0
64,1500.0,0,1,41.36130555555556,27.22475,33.0
65,1500.0,0,1,41.34236111111111,27.038888888888888,32.0
66,1500.0,0,1,41.336083333333335,26.922472222222233,28.0
67,1500.0,0,1,41.324333333333335,26.82922222222221,18.0
68,1500.0,0,1,41.785916666666665,27.129277777777766,244.0
69,1500.0,0,1,41.14247222222223,27.599138888888888,89.0
70,1500.0,0,1,41.34663888888889,27.83152777777777,111.0
71,1500.0,0,1,41.060138888888886,27.338777777777768,111.0
72,1500.0,0,1,41.27666666666666,27.01933333333333,100.0
73,1500.0,0,1,41.683166666666665,27.19808333333333,166.0
40,1500.0,0,1,41.172245371287644,27.806441675880013,128.0
46,1500.0,0,1,41.207958968474045,27.87554615192093,154.5
48,1500.0,0,1,41.283292016008375,27.95443234419222,148.0
74,1500.0,0,1,41.23858333333333,27.869722222222233,130.0
44,1500.0,0,1,41.20252777777778,27.82125,119.0
75,1500.0,0,1,41.22958333333335,27.64325,83.0
76,1500.0,0,1,41.264194444444435,27.639055555555554,107.0
77,1500.0,0,1,41.21675000000001,27.52633333333333,76.0
78,1500.0,0,1,41.27711111111111,27.582555555555555,101.0
50,1500.0,0,1,41.29707863405342,27.51326331953057,62.0
79,1500.0,0,1,41.42869444444444,27.367305555555557,62.0
80,1500.0,0,1,41.25591666666666,27.117361111111112,44.0
81,1500.0,0,1,40.921416666666666,26.92594444444445,129.0
42,1500.0,0,1,41.17636111111111,27.764527777777786,115.0
82,1500.0,0,1,41.242194444444436,27.684361111111112,91.0
83,1500.0,0,1,41.341166666666666,27.695055555555548,85.0
84,1500.0,0,1,41.454388888888886,27.045388888888887,63.0
85,1500.0,0,1,41.41822222222222,27.219555555555555,53.0
86,1500.0,0,1,41.256694444444435,27.73566666666667,106.0
87,1500.0,0,1,41.129583333333336,26.48005555555555,19.0
88,1500.0,0,1,40.94847222222222,26.931,102.0
89,1500.0,0,1,41.13002777777777,27.772972222222233,95.0
1,1500.0,1,1,41.19631409459081,27.472882241644122,68.33333333333333
4,1500.0,1,1,41.29966705077661,27.45616836182857,60.5
6,1500.0,1,1,41.33820794867598,27.463549483409405,63.0
8,1500.0,1,1,41.35521410509642,27.39026714829025,45.0
11,1500.0,1,1,41.3539804163696,27.335716110103522,45.0
19,1500.0,1,1,41.365832560323774,27.158368423301358,35.333333333333336
23,1500.0,1,1,41.34854074338046,27.09391424137732,42.0
28,1500.0,1,1,41.0829278326405,27.083545966460036,50.0
32,1500.0,1,1,41.276230032874906,26.684621189963426,18.0
34,1500.0,1,1,41.25101726327225,26.631395948748303,15.0
40,1500.0,1,1,41.172245371287644,27.806441675880013,128.0
46,1500.0,1,1,41.207958968474045,27.87554615192093,154.5
48,1500.0,1,1,41.283292016008375,27.95443234419222,148.0
50,1500.0,1,1,41.29707863405342,27.51326331953057,62.0
1,1500.0,2,1,41.19631409459081,27.472882241644122,68.33333333333333
11,1500.0,2,1,41.3539804163696,27.335716110103522,45.0
19,1500.0,2,1,41.365832560323774,27.158368423301358,35.333333333333336
23,1500.0,2,1,41.34854074338046,27.09391424137732,42.0
94,2000.0,0,0,41.79186111111111,27.27719444444445,233.0
95,2000.0,0,0,41.090138888888895,27.469055555555553,118.0
96,2000.0,0,0,41.040416666666665,26.35594444444445,12.0
0,2000.0,0,0,41.16366666666666,27.49325,87.0
3,2000.0,0,0,41.19475121938156,27.475184182423572,68.33333333333333
6,2000.0,0,0,41.26970827800464,27.564943425652384,92.0
