gw_key,sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,sensor_latitude,sensor_longitude,sensor_altitude
19,t2-3,1000.0,0,1,0.001,41.30561111111111,27.52175,69.0
20,t12-5,1000.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
21,m16,1000.0,0,1,0.001,41.246833333333335,26.6185,18.0
22,t13-1,1000.0,0,1,0.001,41.785916666666665,27.129277777777776,244.0
23,t13-2,1000.0,0,1,0.001,41.4065,26.928944444444447,37.0
24,t14-2,1000.0,0,1,0.001,41.30858333333333,26.78977777777778,18.0
25,t13-3,1000.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
26,ec1,1000.0,0,1,0.001,41.34663888888889,27.831527777777776,111.0
27,m13,1000.0,0,1,0.001,41.336083333333335,26.922472222222225,28.0
28,t11-1,1000.0,0,1,0.001,40.94847222222222,26.931,102.0
29,cc10,1000.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
4,ec5,1500.0,0,0,0.001,41.22958333333334,27.64325,83.0
5,t8-1,1500.0,0,0,0.001,41.060138888888886,27.33877777777777,111.0
0,m7,1500.0,0,0,0.001,41.352,27.35163888888889,48.0
6,cc7,1500.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
2,t16,1500.0,0,0,0.001,41.250638888888886,26.644944444444445,12.0
7,t13-4,1500.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
8,t18,1500.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
9,m1,1500.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
10,t12-2,1500.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
11,ec6,1500.0,0,0,0.001,41.26419444444444,27.639055555555554,107.0
0,m8,1500.0,0,0,0.001,41.36344444444445,27.32677777777777,43.0
12,m14,1500.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
13,t5-1,1500.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
14,t10,1500.0,0,0,0.001,41.35047222222222,27.10927777777778,41.0
15,t3-1,1500.0,0,0,0.001,41.34280555555556,27.456888888888887,57.0
16,t7-1,1500.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
17,t14-1,1500.0,0,0,0.001,41.27666666666666,27.01933333333333,100.0
18,t1-2,1500.0,0,0,0.001,41.26191666666666,27.548111111111112,83.0
19,m2,1500.0,0,0,0.001,41.19519444444444,27.46575,70.0
20,t2-3,1500.0,0,0,0.001,41.30561111111111,27.52175,69.0
21,t12-5,1500.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
2,m16,1500.0,0,0,0.001,41.246833333333335,26.6185,18.0
22,t13-1,1500.0,0,0,0.001,41.785916666666665,27.129277777777776,244.0
23,t13-2,1500.0,0,0,0.001,41.4065,26.928944444444447,37.0
24,t14-2,1500.0,0,0,0.001,41.30858333333333,26.78977777777778,18.0
25,t13-3,1500.0,0,0,0.001,41.38247222222222,26.91186111111111,34.0
26,ec1,1500.0,0,0,0.001,41.34663888888889,27.831527777777776,111.0
27,m13,1500.0,0,0,0.001,41.336083333333335,26.922472222222225,28.0
28,t11-1,1500.0,0,0,0.001,40.94847222222222,26.931,102.0
29,cc10,1500.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,m7,1500.0,1,0,0.001,41.352,27.35163888888889,48.0
2,t16,1500.0,1,0,0.001,41.250638888888886,26.644944444444445,12.0
0,m8,1500.0,1,0,0.001,41.36344444444445,27.32677777777777,43.0
2,m16,1500.0,1,0,0.001,41.246833333333335,26.6185,18.0
4,ec5,1500.0,0,1,0.001,41.22958333333334,27.64325,83.0
5,t8-1,1500.0,0,1,0.001,41.060138888888886,27.33877777777777,111.0
0,m7,1500.0,0,1,0.001,41.352,27.35163888888889,48.0
6,cc7,1500.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
2,t16,1500.0,0,1,0.001,41.250638888888886,26.644944444444445,12.0
7,t13-4,1500.0,0,1,0.001,41.34858333333334,26.886416666666666,22.0
8,t18,1500.0,0,1,0.001,41.08586111111112,26.54727777777778,21.0
9,m1,1500.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
10,t12-2,1500.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
11,ec6,1500.0,0,1,0.001,41.26419444444444,27.639055555555554,107.0
0,m8,1500.0,0,1,0.001,41.36344444444445,27.32677777777777,43.0
12,m14,1500.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
13,t5-1,1500.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
14,t10,1500.0,0,1,0.001,41.35047222222222,27.10927777777778,41.0
15,t3-1,1500.0,0,1,0.001,41.34280555555556,27.456888888888887,57.0
16,t7-1,1500.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
17,t14-1,1500.0,0,1,0.001,41.27666666666666,27.01933333333333,100.0
18,t1-2,1500.0,0,1,0.001,41.26191666666666,27.548111111111112,83.0
19,m2,1500.0,0,1,0.001,41.19519444444444,27.46575,70.0
20,t2-3,1500.0,0,1,0.001,41.30561111111111,27.52175,69.0
21,t12-5,1500.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
2,m16,1500.0,0,1,0.001,41.246833333333335,26.6185,18.0
22,t13-1,1500.0,0,1,0.001,41.785916666666665,27.129277777777776,244.0
23,t13-2,1500.0,0,1,0.001,41.4065,26.928944444444447,37.0
24,t14-2,1500.0,0,1,0.001,41.30858333333333,26.78977777777778,18.0
25,t13-3,1500.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
26,ec1,1500.0,0,1,0.001,41.34663888888889,27.831527777777776,111.0
27,m13,1500.0,0,1,0.001,41.336083333333335,26.922472222222225,28.0
28,t11-1,1500.0,0,1,0.001,40.94847222222222,26.931,102.0
29,cc10,1500.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,m7,1500.0,1,1,0.001,41.352,27.35163888888889,48.0
2,t16,1500.0,1,1,0.001,41.250638888888886,26.644944444444445,12.0
0,m8,1500.0,1,1,0.001,41.36344444444445,27.32677777777777,43.0
2,m16,1500.0,1,1,0.001,41.246833333333335,26.6185,18.0
0,ec5,2000.0,0,0,0.001,41.22958333333334,27.64325,83.0
12,t8-1,2000.0,0,0,0.001,41.060138888888886,27.33877777777777,111.0
2,m7,2000.0,0,0,0.001,41.352,27.35163888888889,48.0
13,cc7,2000.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
4,t16,2000.0,0,0,0.001,41.250638888888886,26.644944444444445,12.0
6,t13-4,2000.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
14,t18,2000.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
15,m1,2000.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
16,t12-2,2000.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
0,ec6,2000.0,0,0,0.001,41.26419444444444,27.639055555555554,107.0
2,m8,2000.0,0,0,0.001,41.36344444444445,27.32677777777777,43.0
8,m14,2000.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
17,t5-1,2000.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
18,t10,2000.0,0,0,0.001,41.35047222222222,27.10927777777778,41.0
19,t3-1,2000.0,0,0,0.001,41.34280555555556,27.456888888888887,57.0
20,t7-1,2000.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
21,t14-1,2000.0,0,0,0.001,41.27666666666666,27.01933333333333,100.0
22,t1-2,2000.0,0,0,0.001,41.26191666666666,27.548111111111112,83.0
23,m2,2000.0,0,0,0.001,41.19519444444444,27.46575,70.0
24,t2-3,2000.0,0,0,0.001,41.30561111111111,27.52175,69.0
25,t12-5,2000.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
4,m16,2000.0,0,0,0.001,41.246833333333335,26.6185,18.0
26,t13-1,2000.0,0,0,0.001,41.785916666666665,27.129277777777776,244.0
10,t13-2,2000.0,0,0,0.001,41.4065,26.928944444444447,37.0
8,t14-2,2000.0,0,0,0.001,41.30858333333333,26.78977777777778,18.0
10,t13-3,2000.0,0,0,0.001,41.38247222222222,26.91186111111111,34.0
27,ec1,2000.0,0,0,0.001,41.34663888888889,27.831527777777776,111.0
6,m13,2000.0,0,0,0.001,41.336083333333335,26.922472222222225,28.0
28,t11-1,2000.0,0,0,0.001,40.94847222222222,26.931,102.0
29,cc10,2000.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,ec5,2000.0,1,0,0.001,41.22958333333334,27.64325,83.0
2,m7,2000.0,1,0,0.001,41.352,27.35163888888889,48.0
4,t16,2000.0,1,0,0.001,41.250638888888886,26.644944444444445,12.0
6,t13-4,2000.0,1,0,0.001,41.34858333333334,26.886416666666666,22.0
0,ec6,2000.0,1,0,0.001,41.26419444444444,27.639055555555554,107.0
2,m8,2000.0,1,0,0.001,41.36344444444445,27.32677777777777,43.0
8,m14,2000.0,1,0,0.001,41.324333333333335,26.82922222222222,18.0
4,m16,2000.0,1,0,0.001,41.246833333333335,26.6185,18.0
10,t13-2,2000.0,1,0,0.001,41.4065,26.928944444444447,37.0
8,t14-2,2000.0,1,0,0.001,41.30858333333333,26.78977777777778,18.0
10,t13-3,2000.0,1,0,0.001,41.38247222222222,26.91186111111111,34.0
6,m13,2000.0,1,0,0.001,41.336083333333335,26.922472222222225,28.0
0,ec5,2000.0,0,1,0.001,41.22958333333334,27.64325,83.0
12,t8-1,2000.0,0,1,0.001,41.060138888888886,27.33877777777777,111.0
2,m7,2000.0,0,1,0.001,41.352,27.35163888888889,48.0
13,cc7,2000.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
4,t16,2000.0,0,1,0.001,41.250638888888886,26.644944444444445,12.0
6,t13-4,2000.0,0,1,0.001,41.34858333333334,26.886416666666666,22.0
14,t18,2000.0,0,1,0.001,41.08586111111112,26.54727777777778,21.0
15,m1,2000.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
16,t12-2,2000.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
0,ec6,2000.0,0,1,0.001,41.26419444444444,27.639055555555554,107.0
2,m8,2000.0,0,1,0.001,41.36344444444445,27.32677777777777,43.0
8,m14,2000.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
17,t5-1,2000.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
18,t10,2000.0,0,1,0.001,41.35047222222222,27.10927777777778,41.0
19,t3-1,2000.0,0,1,0.001,41.34280555555556,27.456888888888887,57.0
20,t7-1,2000.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
21,t14-1,2000.0,0,1,0.001,41.27666666666666,27.01933333333333,100.0
22,t1-2,2000.0,0,1,0.001,41.26191666666666,27.548111111111112,83.0
23,m2,2000.0,0,1,0.001,41.19519444444444,27.46575,70.0
24,t2-3,2000.0,0,1,0.001,41.30561111111111,27.52175,69.0
25,t12-5,2000.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
4,m16,2000.0,0,1,0.001,41.246833333333335,26.6185,18.0
26,t13-1,2000.0,0,1,0.001,41.785916666666665,27.129277777777776,244.0
10,t13-2,2000.0,0,1,0.001,41.4065,26.928944444444447,37.0
8,t14-2,2000.0,0,1,0.001,41.30858333333333,26.78977777777778,18.0
10,t13-3,2000.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
27,ec1,2000.0,0,1,0.001,41.34663888888889,27.831527777777776,111.0
6,m13,2000.0,0,1,0.001,41.336083333333335,26.922472222222225,28.0
28,t11-1,2000.0,0,1,0.001,40.94847222222222,26.931,102.0
29,cc10,2000.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,ec5,2000.0,1,1,0.001,41.22958333333334,27.64325,83.0
2,m7,2000.0,1,1,0.001,41.352,27.35163888888889,48.0
4,t16,2000.0,1,1,0.001,41.250638888888886,26.644944444444445,12.0
6,t13-4,2000.0,1,1,0.001,41.34858333333334,26.886416666666666,22.0
0,ec6,2000.0,1,1,0.001,41.26419444444444,27.639055555555554,107.0
2,m8,2000.0,1,1,0.001,41.36344444444445,27.32677777777777,43.0
8,m14,2000.0,1,1,0.001,41.324333333333335,26.82922222222222,18.0
4,m16,2000.0,1,1,0.001,41.246833333333335,26.6185,18.0
10,t13-2,2000.0,1,1,0.001,41.4065,26.928944444444447,37.0
8,t14-2,2000.0,1,1,0.001,41.30858333333333,26.78977777777778,18.0
10,t13-3,2000.0,1,1,0.001,41.38247222222222,26.91186111111111,34.0
6,m13,2000.0,1,1,0.001,41.336083333333335,26.922472222222225,28.0
0,ec5,2500.0,0,0,0.001,41.22958333333334,27.64325,83.0
16,t8-1,2500.0,0,0,0.001,41.060138888888886,27.33877777777777,111.0
2,m7,2500.0,0,0,0.001,41.352,27.35163888888889,48.0
17,cc7,2500.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
4,t16,2500.0,0,0,0.001,41.250638888888886,26.644944444444445,12.0
6,t13-4,2500.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
18,t18,2500.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
19,m1,2500.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
20,t12-2,2500.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
0,ec6,2500.0,0,0,0.001,41.26419444444444,27.639055555555554,107.0
2,m8,2500.0,0,0,0.001,41.36344444444445,27.32677777777777,43.0
10,m14,2500.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
21,t5-1,2500.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
12,t10,2500.0,0,0,0.001,41.35047222222222,27.10927777777778,41.0
22,t3-1,2500.0,0,0,0.001,41.34280555555556,27.456888888888887,57.0
23,t7-1,2500.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
24,t14-1,2500.0,0,0,0.001,41.27666666666666,27.01933333333333,100.0
25,t1-2,2500.0,0,0,0.001,41.26191666666666,27.548111111111112,83.0
26,m2,2500.0,0,0,0.001,41.19519444444444,27.46575,70.0
27,t2-3,2500.0,0,0,0.001,41.30561111111111,27.52175,69.0
12,t12-5,2500.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
4,m16,2500.0,0,0,0.001,41.246833333333335,26.6185,18.0
28,t13-1,2500.0,0,0,0.001,41.785916666666665,27.129277777777776,244.0
14,t13-2,2500.0,0,0,0.001,41.4065,26.928944444444447,37.0
10,t14-2,2500.0,0,0,0.001,41.30858333333333,26.78977777777778,18.0
6,t13-3,2500.0,0,0,0.001,41.38247222222222,26.91186111111111,34.0
29,ec1,2500.0,0,0,0.001,41.34663888888889,27.831527777777776,111.0
8,m13,2500.0,0,0,0.001,41.336083333333335,26.922472222222225,28.0
30,t11-1,2500.0,0,0,0.001,40.94847222222222,26.931,102.0
31,cc10,2500.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,ec5,2500.0,1,0,0.001,41.22958333333334,27.64325,83.0
2,m7,2500.0,1,0,0.001,41.352,27.35163888888889,48.0
4,t16,2500.0,1,0,0.001,41.250638888888886,26.644944444444445,12.0
6,t13-4,2500.0,1,0,0.001,41.34858333333334,26.886416666666666,22.0
0,ec6,2500.0,1,0,0.001,41.26419444444444,27.639055555555554,107.0
2,m8,2500.0,1,0,0.001,41.36344444444445,27.32677777777777,43.0
10,m14,2500.0,1,0,0.001,41.324333333333335,26.82922222222222,18.0
12,t10,2500.0,1,0,0.001,41.35047222222222,27.10927777777778,41.0
12,t12-5,2500.0,1,0,0.001,41.364694444444446,27.061805555555555,38.0
4,m16,2500.0,1,0,0.001,41.246833333333335,26.6185,18.0
10,t14-2,2500.0,1,0,0.001,41.30858333333333,26.78977777777778,18.0
6,t13-3,2500.0,1,0,0.001,41.38247222222222,26.91186111111111,34.0
0,ec5,2500.0,0,1,0.001,41.22958333333334,27.64325,83.0
16,t8-1,2500.0,0,1,0.001,41.060138888888886,27.33877777777777,111.0
2,m7,2500.0,0,1,0.001,41.352,27.35163888888889,48.0
17,cc7,2500.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
4,t16,2500.0,0,1,0.001,41.250638888888886,26.644944444444445,12.0
6,t13-4,2500.0,0,1,0.001,41.34858333333334,26.886416666666666,22.0
18,t18,2500.0,0,1,0.001,41.08586111111112,26.54727777777778,21.0
19,m1,2500.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
20,t12-2,2500.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
0,ec6,2500.0,0,1,0.001,41.26419444444444,27.639055555555554,107.0
2,m8,2500.0,0,1,0.001,41.36344444444445,27.32677777777777,43.0
10,m14,2500.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
21,t5-1,2500.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
12,t10,2500.0,0,1,0.001,41.35047222222222,27.10927777777778,41.0
22,t3-1,2500.0,0,1,0.001,41.34280555555556,27.456888888888887,57.0
23,t7-1,2500.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
24,t14-1,2500.0,0,1,0.001,41.27666666666666,27.01933333333333,100.0
25,t1-2,2500.0,0,1,0.001,41.26191666666666,27.548111111111112,83.0
26,m2,2500.0,0,1,0.001,41.19519444444444,27.46575,70.0
27,t2-3,2500.0,0,1,0.001,41.30561111111111,27.52175,69.0
12,t12-5,2500.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
4,m16,2500.0,0,1,0.001,41.246833333333335,26.6185,18.0
28,t13-1,2500.0,0,1,0.001,41.785916666666665,27.129277777777776,244.0
14,t13-2,2500.0,0,1,0.001,41.4065,26.928944444444447,37.0
10,t14-2,2500.0,0,1,0.001,41.30858333333333,26.78977777777778,18.0
6,t13-3,2500.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
29,ec1,2500.0,0,1,0.001,41.34663888888889,27.831527777777776,111.0
8,m13,2500.0,0,1,0.001,41.336083333333335,26.922472222222225,28.0
30,t11-1,2500.0,0,1,0.001,40.94847222222222,26.931,102.0
31,cc10,2500.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,ec5,2500.0,1,1,0.001,41.22958333333334,27.64325,83.0
2,m7,2500.0,1,1,0.001,41.352,27.35163888888889,48.0
4,t16,2500.0,1,1,0.001,41.250638888888886,26.644944444444445,12.0
6,t13-4,2500.0,1,1,0.001,41.34858333333334,26.886416666666666,22.0
0,ec6,2500.0,1,1,0.001,41.26419444444444,27.639055555555554,107.0
2,m8,2500.0,1,1,0.001,41.36344444444445,27.32677777777777,43.0
10,m14,2500.0,1,1,0.001,41.324333333333335,26.82922222222222,18.0
12,t10,2500.0,1,1,0.001,41.35047222222222,27.10927777777778,41.0
12,t12-5,2500.0,1,1,0.001,41.364694444444446,27.061805555555555,38.0
4,m16,2500.0,1,1,0.001,41.246833333333335,26.6185,18.0
10,t14-2,2500.0,1,1,0.001,41.30858333333333,26.78977777777778,18.0
6,t13-3,2500.0,1,1,0.001,41.38247222222222,26.91186111111111,34.0
0,ec5,3000.0,0,0,0.001,41.22958333333334,27.64325,83.0
22,t8-1,3000.0,0,0,0.001,41.060138888888886,27.33877777777777,111.0
2,m7,3000.0,0,0,0.001,41.352,27.35163888888889,48.0
23,cc7,3000.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
4,t16,3000.0,0,0,0.001,41.250638888888886,26.644944444444445,12.0
9,t13-4,3000.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
24,t18,3000.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
25,m1,3000.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
