gw_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,gw_latitude,gw_longitude,gw_altitude
6,1500.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
2,1500.0,0,0,0.001,41.251017263272246,26.631395948748303,15.0
7,1500.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
8,1500.0,0,0,0.001,41.08586111111112,26.54727777777778,21.0
9,1500.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
10,1500.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
11,1500.0,0,0,0.001,41.26419444444444,27.639055555555554,107.0
12,1500.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
13,1500.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
14,1500.0,0,0,0.001,41.35047222222222,27.10927777777778,41.0
15,1500.0,0,0,0.001,41.34280555555556,27.456888888888887,57.0
16,1500.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
17,1500.0,0,0,0.001,41.27666666666666,27.01933333333333,100.0
18,1500.0,0,0,0.001,41.26191666666666,27.548111111111112,83.0
19,1500.0,0,0,0.001,41.19519444444444,27.46575,70.0
20,1500.0,0,0,0.001,41.30561111111111,27.52175,69.0
21,1500.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
22,1500.0,0,0,0.001,41.785916666666665,27.129277777777776,244.0
23,1500.0,0,0,0.001,41.4065,26.928944444444447,37.0
24,1500.0,0,0,0.001,41.30858333333333,26.78977777777778,18.0
25,1500.0,0,0,0.001,41.38247222222222,26.91186111111111,34.0
26,1500.0,0,0,0.001,41.34663888888889,27.831527777777776,111.0
27,1500.0,0,0,0.001,41.336083333333335,26.922472222222225,28.0
28,1500.0,0,0,0.001,40.94847222222222,26.931,102.0
29,1500.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,1500.0,1,0,0.001,41.35772275992918,27.33920999563881,45.5
2,1500.0,1,0,0.001,41.251017263272246,26.631395948748303,15.0
4,1500.0,0,1,0.001,41.22958333333334,27.64325,83.0
5,1500.0,0,1,0.001,41.060138888888886,27.33877777777777,111.0
0,1500.0,0,1,0.001,41.35772275992918,27.33920999563881,45.5
6,1500.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
2,1500.0,0,1,0.001,41.251017263272246,26.631395948748303,15.0
7,1500.0,0,1,0.001,41.34858333333334,26.886416666666666,22.0
8,1500.0,0,1,0.001,41.08586111111112,26.54727777777778,21.0
9,1500.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
10,1500.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
11,1500.0,0,1,0.001,41.26419444444444,27.639055555555554,107.0
12,1500.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
13,1500.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
14,1500.0,0,1,0.001,41.35047222222222,27.10927777777778,41.0
15,1500.0,0,1,0.001,41.34280555555556,27.456888888888887,57.0
16,1500.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
17,1500.0,0,1,0.001,41.27666666666666,27.01933333333333,100.0
18,1500.0,0,1,0.001,41.26191666666666,27.548111111111112,83.0
19,1500.0,0,1,0.001,41.19519444444444,27.46575,70.0
20,1500.0,0,1,0.001,41.30561111111111,27.52175,69.0
21,1500.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
22,1500.0,0,1,0.001,41.785916666666665,27.129277777777776,244.0
23,1500.0,0,1,0.001,41.4065,26.928944444444447,37.0
24,1500.0,0,1,0.001,41.30858333333333,26.78977777777778,18.0
25,1500.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
26,1500.0,0,1,0.001,41.34663888888889,27.831527777777776,111.0
27,1500.0,0,1,0.001,41.336083333333335,26.922472222222225,28.0
28,1500.0,0,1,0.001,40.94847222222222,26.931,102.0
29,1500.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,1500.0,1,1,0.001,41.35772275992918,27.33920999563881,45.5
2,1500.0,1,1,0.001,41.251017263272246,26.631395948748303,15.0
0,2000.0,0,0,0.001,41.24688874110719,27.641153373661663,95.0
12,2000.0,0,0,0.001,41.060138888888886,27.33877777777777,111.0
2,2000.0,0,0,0.001,41.34763321363387,27.33523815136303,45.5
