gw_key,sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,sensor_latitude,sensor_longitude,sensor_altitude
11,m11,500.0,0,1,0.001,41.3535,27.080111111111112,46.0
12,m14,500.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
13,m15,500.0,0,1,0.001,41.28483333333333,26.69877777777777,24.0
14,cc10,500.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
15,m7,500.0,0,1,0.001,41.352,27.35163888888889,48.0
16,cc7,500.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
17,cc6,500.0,0,1,0.001,41.20744444444445,27.86411111111111,150.0
18,cc2,500.0,0,1,0.001,41.293416666666666,27.944222222222223,154.0
19,cc4,500.0,0,1,0.001,41.20252777777778,27.82125,119.0
20,ec5,500.0,0,1,0.001,41.22958333333334,27.64325,83.0
21,t2-2,500.0,0,1,0.001,41.29263888888889,27.503444444444444,55.0
22,t5-1,500.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
23,t11-2,500.0,0,1,0.001,40.921416666666666,26.925944444444447,129.0
24,cc9,500.0,0,1,0.001,41.17636111111111,27.76452777777778,115.0
25,cc1,500.0,0,1,0.001,41.27316666666667,27.96463888888889,142.0
26,t7-1,500.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
27,ec3,500.0,0,1,0.001,41.25669444444444,27.735666666666667,106.0
28,m17,500.0,0,1,0.001,41.129583333333336,26.480055555555555,19.0
29,t11-3,500.0,0,1,0.001,41.09194444444445,27.086666666666662,69.0
6,m1,1000.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
7,t4,1000.0,0,0,0.001,41.357527777777776,27.387416666666667,41.0
0,t6,1000.0,0,0,0.001,41.34030555555556,27.26763888888889,44.0
8,t9,1000.0,0,0,0.001,41.36775,27.14011111111111,42.0
2,t12-2,1000.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
4,t12-5,1000.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
9,t13-3,1000.0,0,0,0.001,41.38247222222222,26.91186111111111,34.0
10,t13-4,1000.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
11,t16,1000.0,0,0,0.001,41.250638888888886,26.644944444444445,12.0
12,t17,1000.0,0,0,0.001,41.20663888888889,26.60794444444445,11.0
0,m9,1000.0,0,0,0.001,41.34791666666667,27.28786111111112,45.0
4,m11,1000.0,0,0,0.001,41.3535,27.080111111111112,46.0
13,m14,1000.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
14,m15,1000.0,0,0,0.001,41.28483333333333,26.69877777777777,24.0
15,cc10,1000.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
16,m7,1000.0,0,0,0.001,41.352,27.35163888888889,48.0
17,cc7,1000.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
18,cc6,1000.0,0,0,0.001,41.20744444444445,27.86411111111111,150.0
19,cc2,1000.0,0,0,0.001,41.293416666666666,27.944222222222223,154.0
20,cc4,1000.0,0,0,0.001,41.20252777777778,27.82125,119.0
21,ec5,1000.0,0,0,0.001,41.22958333333334,27.64325,83.0
22,t2-2,1000.0,0,0,0.001,41.29263888888889,27.503444444444444,55.0
23,t5-1,1000.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
24,t11-2,1000.0,0,0,0.001,40.921416666666666,26.925944444444447,129.0
25,cc9,1000.0,0,0,0.001,41.17636111111111,27.76452777777778,115.0
26,cc1,1000.0,0,0,0.001,41.27316666666667,27.96463888888889,142.0
27,t7-1,1000.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
28,ec3,1000.0,0,0,0.001,41.25669444444444,27.735666666666667,106.0
29,m17,1000.0,0,0,0.001,41.129583333333336,26.480055555555555,19.0
2,t11-3,1000.0,0,0,0.001,41.09194444444445,27.086666666666662,69.0
0,t6,1000.0,1,0,0.001,41.34030555555556,27.26763888888889,44.0
2,t12-2,1000.0,1,0,0.001,41.078138888888894,27.076527777777777,31.0
4,t12-5,1000.0,1,0,0.001,41.364694444444446,27.061805555555555,38.0
0,m9,1000.0,1,0,0.001,41.34791666666667,27.28786111111112,45.0
4,m11,1000.0,1,0,0.001,41.3535,27.080111111111112,46.0
2,t11-3,1000.0,1,0,0.001,41.09194444444445,27.086666666666662,69.0
6,m1,1000.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
7,t4,1000.0,0,1,0.001,41.357527777777776,27.387416666666667,41.0
0,t6,1000.0,0,1,0.001,41.34030555555556,27.26763888888889,44.0
8,t9,1000.0,0,1,0.001,41.36775,27.14011111111111,42.0
2,t12-2,1000.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
4,t12-5,1000.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
9,t13-3,1000.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
10,t13-4,1000.0,0,1,0.001,41.34858333333334,26.886416666666666,22.0
11,t16,1000.0,0,1,0.001,41.250638888888886,26.644944444444445,12.0
12,t17,1000.0,0,1,0.001,41.20663888888889,26.60794444444445,11.0
0,m9,1000.0,0,1,0.001,41.34791666666667,27.28786111111112,45.0
4,m11,1000.0,0,1,0.001,41.3535,27.080111111111112,46.0
13,m14,1000.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
14,m15,1000.0,0,1,0.001,41.28483333333333,26.69877777777777,24.0
15,cc10,1000.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
16,m7,1000.0,0,1,0.001,41.352,27.35163888888889,48.0
17,cc7,1000.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
18,cc6,1000.0,0,1,0.001,41.20744444444445,27.86411111111111,150.0
19,cc2,1000.0,0,1,0.001,41.293416666666666,27.944222222222223,154.0
20,cc4,1000.0,0,1,0.001,41.20252777777778,27.82125,119.0
21,ec5,1000.0,0,1,0.001,41.22958333333334,27.64325,83.0
22,t2-2,1000.0,0,1,0.001,41.29263888888889,27.503444444444444,55.0
23,t5-1,1000.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
24,t11-2,1000.0,0,1,0.001,40.921416666666666,26.925944444444447,129.0
25,cc9,1000.0,0,1,0.001,41.17636111111111,27.76452777777778,115.0
26,cc1,1000.0,0,1,0.001,41.27316666666667,27.96463888888889,142.0
27,t7-1,1000.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
28,ec3,1000.0,0,1,0.001,41.25669444444444,27.735666666666667,106.0
29,m17,1000.0,0,1,0.001,41.129583333333336,26.480055555555555,19.0
2,t11-3,1000.0,0,1,0.001,41.09194444444445,27.086666666666662,69.0
0,t6,1000.0,1,1,0.001,41.34030555555556,27.26763888888889,44.0
2,t12-2,1000.0,1,1,0.001,41.078138888888894,27.076527777777777,31.0
4,t12-5,1000.0,1,1,0.001,41.364694444444446,27.061805555555555,38.0
0,m9,1000.0,1,1,0.001,41.34791666666667,27.28786111111112,45.0
4,m11,1000.0,1,1,0.001,41.3535,27.080111111111112,46.0
2,t11-3,1000.0,1,1,0.001,41.09194444444445,27.086666666666662,69.0
10,m1,1500.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
11,t4,1500.0,0,0,0.001,41.357527777777776,27.387416666666667,41.0
0,t6,1500.0,0,0,0.001,41.34030555555556,27.26763888888889,44.0
12,t9,1500.0,0,0,0.001,41.36775,27.14011111111111,42.0
2,t12-2,1500.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
4,t12-5,1500.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
13,t13-3,1500.0,0,0,0.001,41.38247222222222,26.91186111111111,34.0
14,t13-4,1500.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
15,t16,1500.0,0,0,0.001,41.250638888888886,26.644944444444445,12.0
16,t17,1500.0,0,0,0.001,41.20663888888889,26.60794444444445,11.0
0,m9,1500.0,0,0,0.001,41.34791666666667,27.28786111111112,45.0
4,m11,1500.0,0,0,0.001,41.3535,27.080111111111112,46.0
17,m14,1500.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
18,m15,1500.0,0,0,0.001,41.28483333333333,26.69877777777777,24.0
19,cc10,1500.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
20,m7,1500.0,0,0,0.001,41.352,27.35163888888889,48.0
6,cc7,1500.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
21,cc6,1500.0,0,0,0.001,41.20744444444445,27.86411111111111,150.0
8,cc2,1500.0,0,0,0.001,41.293416666666666,27.944222222222223,154.0
6,cc4,1500.0,0,0,0.001,41.20252777777778,27.82125,119.0
22,ec5,1500.0,0,0,0.001,41.22958333333334,27.64325,83.0
23,t2-2,1500.0,0,0,0.001,41.29263888888889,27.503444444444444,55.0
24,t5-1,1500.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
25,t11-2,1500.0,0,0,0.001,40.921416666666666,26.925944444444447,129.0
26,cc9,1500.0,0,0,0.001,41.17636111111111,27.76452777777778,115.0
8,cc1,1500.0,0,0,0.001,41.27316666666667,27.96463888888889,142.0
27,t7-1,1500.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
28,ec3,1500.0,0,0,0.001,41.25669444444444,27.735666666666667,106.0
29,m17,1500.0,0,0,0.001,41.129583333333336,26.480055555555555,19.0
2,t11-3,1500.0,0,0,0.001,41.09194444444445,27.086666666666662,69.0
0,t6,1500.0,1,0,0.001,41.34030555555556,27.26763888888889,44.0
2,t12-2,1500.0,1,0,0.001,41.078138888888894,27.076527777777777,31.0
4,t12-5,1500.0,1,0,0.001,41.364694444444446,27.061805555555555,38.0
0,m9,1500.0,1,0,0.001,41.34791666666667,27.28786111111112,45.0
4,m11,1500.0,1,0,0.001,41.3535,27.080111111111112,46.0
6,cc7,1500.0,1,0,0.001,41.18147222222222,27.813305555555555,136.0
8,cc2,1500.0,1,0,0.001,41.293416666666666,27.944222222222223,154.0
6,cc4,1500.0,1,0,0.001,41.20252777777778,27.82125,119.0
8,cc1,1500.0,1,0,0.001,41.27316666666667,27.96463888888889,142.0
2,t11-3,1500.0,1,0,0.001,41.09194444444445,27.086666666666662,69.0
10,m1,1500.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
11,t4,1500.0,0,1,0.001,41.357527777777776,27.387416666666667,41.0
0,t6,1500.0,0,1,0.001,41.34030555555556,27.26763888888889,44.0
12,t9,1500.0,0,1,0.001,41.36775,27.14011111111111,42.0
2,t12-2,1500.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
4,t12-5,1500.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
13,t13-3,1500.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
14,t13-4,1500.0,0,1,0.001,41.34858333333334,26.886416666666666,22.0
15,t16,1500.0,0,1,0.001,41.250638888888886,26.644944444444445,12.0
16,t17,1500.0,0,1,0.001,41.20663888888889,26.60794444444445,11.0
0,m9,1500.0,0,1,0.001,41.34791666666667,27.28786111111112,45.0
4,m11,1500.0,0,1,0.001,41.3535,27.080111111111112,46.0
17,m14,1500.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
18,m15,1500.0,0,1,0.001,41.28483333333333,26.69877777777777,24.0
19,cc10,1500.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
20,m7,1500.0,0,1,0.001,41.352,27.35163888888889,48.0
6,cc7,1500.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
21,cc6,1500.0,0,1,0.001,41.20744444444445,27.86411111111111,150.0
8,cc2,1500.0,0,1,0.001,41.293416666666666,27.944222222222223,154.0
6,cc4,1500.0,0,1,0.001,41.20252777777778,27.82125,119.0
22,ec5,1500.0,0,1,0.001,41.22958333333334,27.64325,83.0
23,t2-2,1500.0,0,1,0.001,41.29263888888889,27.503444444444444,55.0
24,t5-1,1500.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
25,t11-2,1500.0,0,1,0.001,40.921416666666666,26.925944444444447,129.0
26,cc9,1500.0,0,1,0.001,41.17636111111111,27.76452777777778,115.0
8,cc1,1500.0,0,1,0.001,41.27316666666667,27.96463888888889,142.0
27,t7-1,1500.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
28,ec3,1500.0,0,1,0.001,41.25669444444444,27.735666666666667,106.0
29,m17,1500.0,0,1,0.001,41.129583333333336,26.480055555555555,19.0
2,t11-3,1500.0,0,1,0.001,41.09194444444445,27.086666666666662,69.0
0,t6,1500.0,1,1,0.001,41.34030555555556,27.26763888888889,44.0
2,t12-2,1500.0,1,1,0.001,41.078138888888894,27.076527777777777,31.0
4,t12-5,1500.0,1,1,0.001,41.364694444444446,27.061805555555555,38.0
0,m9,1500.0,1,1,0.001,41.34791666666667,27.28786111111112,45.0
4,m11,1500.0,1,1,0.001,41.3535,27.080111111111112,46.0
6,cc7,1500.0,1,1,0.001,41.18147222222222,27.813305555555555,136.0
8,cc2,1500.0,1,1,0.001,41.293416666666666,27.944222222222223,154.0
6,cc4,1500.0,1,1,0.001,41.20252777777778,27.82125,119.0
8,cc1,1500.0,1,1,0.001,41.27316666666667,27.96463888888889,142.0
2,t11-3,1500.0,1,1,0.001,41.09194444444445,27.086666666666662,69.0
14,m1,2000.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
0,t4,2000.0,0,0,0.001,41.357527777777776,27.387416666666667,41.0
2,t6,2000.0,0,0,0.001,41.34030555555556,27.26763888888889,44.0
15,t9,2000.0,0,0,0.001,41.36775,27.14011111111111,42.0
4,t12-2,2000.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
6,t12-5,2000.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
16,t13-3,2000.0,0,0,0.001,41.38247222222222,26.91186111111111,34.0
17,t13-4,2000.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
18,t16,2000.0,0,0,0.001,41.250638888888886,26.644944444444445,12.0
19,t17,2000.0,0,0,0.001,41.20663888888889,26.60794444444445,11.0
2,m9,2000.0,0,0,0.001,41.34791666666667,27.28786111111112,45.0
6,m11,2000.0,0,0,0.001,41.3535,27.080111111111112,46.0
20,m14,2000.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
21,m15,2000.0,0,0,0.001,41.28483333333333,26.69877777777777,24.0
22,cc10,2000.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,m7,2000.0,0,0,0.001,41.352,27.35163888888889,48.0
8,cc7,2000.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
10,cc6,2000.0,0,0,0.001,41.20744444444445,27.86411111111111,150.0
12,cc2,2000.0,0,0,0.001,41.293416666666666,27.944222222222223,154.0
8,cc4,2000.0,0,0,0.001,41.20252777777778,27.82125,119.0
23,ec5,2000.0,0,0,0.001,41.22958333333334,27.64325,83.0
24,t2-2,2000.0,0,0,0.001,41.29263888888889,27.503444444444444,55.0
25,t5-1,2000.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
26,t11-2,2000.0,0,0,0.001,40.921416666666666,26.925944444444447,129.0
27,cc9,2000.0,0,0,0.001,41.17636111111111,27.76452777777778,115.0
12,cc1,2000.0,0,0,0.001,41.27316666666667,27.96463888888889,142.0
28,t7-1,2000.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
29,ec3,2000.0,0,0,0.001,41.25669444444444,27.735666666666667,106.0
30,m17,2000.0,0,0,0.001,41.129583333333336,26.480055555555555,19.0
4,t11-3,2000.0,0,0,0.001,41.09194444444445,27.086666666666662,69.0
0,t4,2000.0,1,0,0.001,41.357527777777776,27.387416666666667,41.0
2,t6,2000.0,1,0,0.001,41.34030555555556,27.26763888888889,44.0
4,t12-2,2000.0,1,0,0.001,41.078138888888894,27.076527777777777,31.0
6,t12-5,2000.0,1,0,0.001,41.364694444444446,27.061805555555555,38.0
2,m9,2000.0,1,0,0.001,41.34791666666667,27.28786111111112,45.0
6,m11,2000.0,1,0,0.001,41.3535,27.080111111111112,46.0
0,m7,2000.0,1,0,0.001,41.352,27.35163888888889,48.0
8,cc7,2000.0,1,0,0.001,41.18147222222222,27.813305555555555,136.0
12,cc2,2000.0,1,0,0.001,41.293416666666666,27.944222222222223,154.0
8,cc4,2000.0,1,0,0.001,41.20252777777778,27.82125,119.0
12,cc1,2000.0,1,0,0.001,41.27316666666667,27.96463888888889,142.0
4,t11-3,2000.0,1,0,0.001,41.09194444444445,27.086666666666662,69.0
14,m1,2000.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
0,t4,2000.0,0,1,0.001,41.357527777777776,27.387416666666667,41.0
2,t6,2000.0,0,1,0.001,41.34030555555556,27.26763888888889,44.0
15,t9,2000.0,0,1,0.001,41.36775,27.14011111111111,42.0
4,t12-2,2000.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
6,t12-5,2000.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
16,t13-3,2000.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
17,t13-4,2000.0,0,1,0.001,41.34858333333334,26.886416666666666,22.0
18,t16,2000.0,0,1,0.001,41.250638888888886,26.644944444444445,12.0
19,t17,2000.0,0,1,0.001,41.20663888888889,26.60794444444445,11.0
2,m9,2000.0,0,1,0.001,41.34791666666667,27.28786111111112,45.0
6,m11,2000.0,0,1,0.001,41.3535,27.080111111111112,46.0
20,m14,2000.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
21,m15,2000.0,0,1,0.001,41.28483333333333,26.69877777777777,24.0
22,cc10,2000.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,m7,2000.0,0,1,0.001,41.352,27.35163888888889,48.0
8,cc7,2000.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
10,cc6,2000.0,0,1,0.001,41.20744444444445,27.86411111111111,150.0
12,cc2,2000.0,0,1,0.001,41.293416666666666,27.944222222222223,154.0
8,cc4,2000.0,0,1,0.001,41.20252777777778,27.82125,119.0
23,ec5,2000.0,0,1,0.001,41.22958333333334,27.64325,83.0
24,t2-2,2000.0,0,1,0.001,41.29263888888889,27.503444444444444,55.0
25,t5-1,2000.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
26,t11-2,2000.0,0,1,0.001,40.921416666666666,26.925944444444447,129.0
27,cc9,2000.0,0,1,0.001,41.17636111111111,27.76452777777778,115.0
12,cc1,2000.0,0,1,0.001,41.27316666666667,27.96463888888889,142.0
28,t7-1,2000.0,0,1,0.001,41.41822222222222,27.219555555555555,53.0
29,ec3,2000.0,0,1,0.001,41.25669444444444,27.735666666666667,106.0
30,m17,2000.0,0,1,0.001,41.129583333333336,26.480055555555555,19.0
4,t11-3,2000.0,0,1,0.001,41.09194444444445,27.086666666666662,69.0
0,t4,2000.0,1,1,0.001,41.357527777777776,27.387416666666667,41.0
2,t6,2000.0,1,1,0.001,41.34030555555556,27.26763888888889,44.0
4,t12-2,2000.0,1,1,0.001,41.078138888888894,27.076527777777777,31.0
6,t12-5,2000.0,1,1,0.001,41.364694444444446,27.061805555555555,38.0
2,m9,2000.0,1,1,0.001,41.34791666666667,27.28786111111112,45.0
6,m11,2000.0,1,1,0.001,41.3535,27.080111111111112,46.0
0,m7,2000.0,1,1,0.001,41.352,27.35163888888889,48.0
8,cc7,2000.0,1,1,0.001,41.18147222222222,27.813305555555555,136.0
12,cc2,2000.0,1,1,0.001,41.293416666666666,27.944222222222223,154.0
8,cc4,2000.0,1,1,0.001,41.20252777777778,27.82125,119.0
12,cc1,2000.0,1,1,0.001,41.27316666666667,27.96463888888889,142.0
4,t11-3,2000.0,1,1,0.001,41.09194444444445,27.086666666666662,69.0
18,m1,2500.0,0,0,0.001,41.090138888888895,27.46905555555556,118.0
0,t4,2500.0,0,0,0.001,41.357527777777776,27.387416666666667,41.0
2,t6,2500.0,0,0,0.001,41.34030555555556,27.26763888888889,44.0
19,t9,2500.0,0,0,0.001,41.36775,27.14011111111111,42.0
4,t12-2,2500.0,0,0,0.001,41.078138888888894,27.076527777777777,31.0
6,t12-5,2500.0,0,0,0.001,41.364694444444446,27.061805555555555,38.0
8,t13-3,2500.0,0,0,0.001,41.38247222222222,26.91186111111111,34.0
8,t13-4,2500.0,0,0,0.001,41.34858333333334,26.886416666666666,22.0
20,t16,2500.0,0,0,0.001,41.250638888888886,26.644944444444445,12.0
21,t17,2500.0,0,0,0.001,41.20663888888889,26.60794444444445,11.0
2,m9,2500.0,0,0,0.001,41.34791666666667,27.28786111111112,45.0
6,m11,2500.0,0,0,0.001,41.3535,27.080111111111112,46.0
22,m14,2500.0,0,0,0.001,41.324333333333335,26.82922222222222,18.0
23,m15,2500.0,0,0,0.001,41.28483333333333,26.69877777777777,24.0
24,cc10,2500.0,0,0,0.001,41.142472222222224,27.599138888888888,89.0
0,m7,2500.0,0,0,0.001,41.352,27.35163888888889,48.0
10,cc7,2500.0,0,0,0.001,41.18147222222222,27.813305555555555,136.0
14,cc6,2500.0,0,0,0.001,41.20744444444445,27.86411111111111,150.0
16,cc2,2500.0,0,0,0.001,41.293416666666666,27.944222222222223,154.0
10,cc4,2500.0,0,0,0.001,41.20252777777778,27.82125,119.0
25,ec5,2500.0,0,0,0.001,41.22958333333334,27.64325,83.0
26,t2-2,2500.0,0,0,0.001,41.29263888888889,27.503444444444444,55.0
27,t5-1,2500.0,0,0,0.001,41.42869444444444,27.36730555555556,62.0
28,t11-2,2500.0,0,0,0.001,40.921416666666666,26.925944444444447,129.0
12,cc9,2500.0,0,0,0.001,41.17636111111111,27.76452777777778,115.0
16,cc1,2500.0,0,0,0.001,41.27316666666667,27.96463888888889,142.0
29,t7-1,2500.0,0,0,0.001,41.41822222222222,27.219555555555555,53.0
30,ec3,2500.0,0,0,0.001,41.25669444444444,27.735666666666667,106.0
31,m17,2500.0,0,0,0.001,41.129583333333336,26.480055555555555,19.0
4,t11-3,2500.0,0,0,0.001,41.09194444444445,27.086666666666662,69.0
0,t4,2500.0,1,0,0.001,41.357527777777776,27.387416666666667,41.0
2,t6,2500.0,1,0,0.001,41.34030555555556,27.26763888888889,44.0
4,t12-2,2500.0,1,0,0.001,41.078138888888894,27.076527777777777,31.0
6,t12-5,2500.0,1,0,0.001,41.364694444444446,27.061805555555555,38.0
8,t13-3,2500.0,1,0,0.001,41.38247222222222,26.91186111111111,34.0
8,t13-4,2500.0,1,0,0.001,41.34858333333334,26.886416666666666,22.0
2,m9,2500.0,1,0,0.001,41.34791666666667,27.28786111111112,45.0
6,m11,2500.0,1,0,0.001,41.3535,27.080111111111112,46.0
0,m7,2500.0,1,0,0.001,41.352,27.35163888888889,48.0
10,cc7,2500.0,1,0,0.001,41.18147222222222,27.813305555555555,136.0
16,cc2,2500.0,1,0,0.001,41.293416666666666,27.944222222222223,154.0
10,cc4,2500.0,1,0,0.001,41.20252777777778,27.82125,119.0
16,cc1,2500.0,1,0,0.001,41.27316666666667,27.96463888888889,142.0
4,t11-3,2500.0,1,0,0.001,41.09194444444445,27.086666666666662,69.0
18,m1,2500.0,0,1,0.001,41.090138888888895,27.46905555555556,118.0
0,t4,2500.0,0,1,0.001,41.357527777777776,27.387416666666667,41.0
2,t6,2500.0,0,1,0.001,41.34030555555556,27.26763888888889,44.0
19,t9,2500.0,0,1,0.001,41.36775,27.14011111111111,42.0
4,t12-2,2500.0,0,1,0.001,41.078138888888894,27.076527777777777,31.0
6,t12-5,2500.0,0,1,0.001,41.364694444444446,27.061805555555555,38.0
8,t13-3,2500.0,0,1,0.001,41.38247222222222,26.91186111111111,34.0
8,t13-4,2500.0,0,1,0.001,41.34858333333334,26.886416666666666,22.0
20,t16,2500.0,0,1,0.001,41.250638888888886,26.644944444444445,12.0
21,t17,2500.0,0,1,0.001,41.20663888888889,26.60794444444445,11.0
2,m9,2500.0,0,1,0.001,41.34791666666667,27.28786111111112,45.0
6,m11,2500.0,0,1,0.001,41.3535,27.080111111111112,46.0
22,m14,2500.0,0,1,0.001,41.324333333333335,26.82922222222222,18.0
23,m15,2500.0,0,1,0.001,41.28483333333333,26.69877777777777,24.0
24,cc10,2500.0,0,1,0.001,41.142472222222224,27.599138888888888,89.0
0,m7,2500.0,0,1,0.001,41.352,27.35163888888889,48.0
10,cc7,2500.0,0,1,0.001,41.18147222222222,27.813305555555555,136.0
14,cc6,2500.0,0,1,0.001,41.20744444444445,27.86411111111111,150.0
16,cc2,2500.0,0,1,0.001,41.293416666666666,27.944222222222223,154.0
10,cc4,2500.0,0,1,0.001,41.20252777777778,27.82125,119.0
25,ec5,2500.0,0,1,0.001,41.22958333333334,27.64325,83.0
26,t2-2,2500.0,0,1,0.001,41.29263888888889,27.503444444444444,55.0
27,t5-1,2500.0,0,1,0.001,41.42869444444444,27.36730555555556,62.0
