sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
ec3,2500.0,0.0,1.0,0.0,86400.0,658.0,477.0,493.0,181.0,8582.21,9062.0,48094.6,35.5064,27.225,45194.5,2673.0,7.04,157.302,0.63542,84722.7,0.402518,57.5026,121.498,867.844,34.7661,620.823
t9,2500.0,0.0,1.0,0.0,86400.0,656.0,415.0,440.0,241.0,6783.86,7884.0,48100.3,32.6253,36.3,45192.0,2673.0,8.8,157.538,0.635306,84707.5,0.494731,70.6759,121.129,865.206,35.2789,629.981
ec7,2500.0,0.0,1.0,0.0,86400.0,648.0,581.0,585.0,67.0,6645.58,11038.0,48102.0,33.747,27.225,45198.1,2673.0,7.04,162.946,0.634737,84631.6,0.217851,31.1216,119.652,854.655,42.4414,757.883
t2-2,2500.0,0.0,1.0,0.0,86400.0,656.0,561.0,568.0,95.0,7003.58,10658.0,48097.7,33.4087,27.225,45198.7,2673.0,7.04,158.299,0.635455,84727.3,0.252619,36.0884,121.129,865.206,36.2818,647.889
m4,2500.0,0.0,1.0,0.0,86400.0,645.0,622.0,623.0,23.0,4111.02,11817.0,48100.9,31.257,27.225,45203.0,2673.0,7.04,159.295,0.635365,84715.3,0.0949808,13.5687,119.098,850.698,39.4669,704.766
t1-2,7000.0,2.0,1.0,0.0,86400.0,656.0,230.0,279.0,426.0,5310.73,4369.0,48095.2,24.2,18.15,45225.4,2673.0,5.28,149.164,0.636036,84804.8,1.33439,190.627,121.129,865.206,26.0645,465.437
t3-1,7000.0,2.0,1.0,0.0,86400.0,656.0,253.0,300.0,403.0,4485.95,4806.0,48097.0,11.55,9.075,45261.2,2673.0,1.76,140.469,0.636938,84925.1,1.64438,234.911,121.683,869.163,16.5045,294.724
cc8,7000.0,2.0,1.0,0.0,86400.0,658.0,138.0,195.0,520.0,8910.99,2621.0,48084.4,22.6232,18.15,45228.6,2673.0,5.28,136.762,0.637253,84967.0,1.93345,276.207,121.498,867.844,12.6928,226.656
t3-2,7000.0,2.0,1.0,0.0,86400.0,655.0,224.0,273.0,431.0,5982.71,4255.0,48106.2,9.9,18.15,45256.2,2673.0,3.52,145.474,0.636912,84921.6,1.54831,221.187,121.498,867.844,21.7903,389.112
ec6,7000.0,2.0,1.0,0.0,86400.0,657.0,282.0,325.0,375.0,5161.36,5357.0,48105.5,9.9,18.15,45256.2,2673.0,3.52,144.693,0.636599,84879.9,1.50282,214.688,121.498,867.844,21.0553,375.988
