gw_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,gw_latitude,gw_longitude,gw_altitude
9,7500.0,0,1,0.0,41.21,27.11805600000001,41.0
2,7500.0,0,1,0.0,41.307812833539415,27.697774936773314,90.5
10,7500.0,0,1,0.0,41.129721999999994,26.48,8.0
0,7500.0,1,1,0.0,41.44662209580756,27.94136604975085,165.0
2,7500.0,1,1,0.0,41.307812833539415,27.697774936773314,90.5
6,8000.0,0,0,0.0,41.350833,27.35166700000001,43.0
0,8000.0,0,0,0.0,41.25630524537139,27.53882769044602,71.0
7,8000.0,0,0,0.0,41.634722,27.653889000000003,276.0
2,8000.0,0,0,0.0,41.446780311690716,27.93688412052536,165.0
8,8000.0,0,0,0.0,40.863889,26.238889000000004,4.0
9,8000.0,0,0,0.0,41.427778,27.1,48.0
10,8000.0,0,0,0.0,41.21,27.11805600000001,41.0
11,8000.0,0,0,0.0,41.129721999999994,26.48,8.0
4,8000.0,0,0,0.0,41.31,27.7875,103.0
0,8000.0,1,0,0.0,41.25630524537139,27.53882769044602,71.0
2,8000.0,1,0,0.0,41.446780311690716,27.93688412052536,165.0
6,8000.0,0,1,0.0,41.350833,27.35166700000001,43.0
0,8000.0,0,1,0.0,41.25630524537139,27.53882769044602,71.0
7,8000.0,0,1,0.0,41.634722,27.653889000000003,276.0
2,8000.0,0,1,0.0,41.446780311690716,27.93688412052536,165.0
8,8000.0,0,1,0.0,40.863889,26.238889000000004,4.0
9,8000.0,0,1,0.0,41.427778,27.1,48.0
10,8000.0,0,1,0.0,41.21,27.11805600000001,41.0
11,8000.0,0,1,0.0,41.129721999999994,26.48,8.0
4,8000.0,0,1,0.0,41.31,27.7875,103.0
0,8000.0,1,1,0.0,41.25630524537139,27.53882769044602,71.0
2,8000.0,1,1,0.0,41.446780311690716,27.93688412052536,165.0
6,8500.0,0,0,0.0,41.350833,27.35166700000001,43.0
0,8500.0,0,0,0.0,41.253664442323945,27.54433281453165,71.0
7,8500.0,0,0,0.0,41.634722,27.653889000000003,276.0
2,8500.0,0,0,0.0,41.44954098377979,27.93936350767803,165.0
8,8500.0,0,0,0.0,40.863889,26.238889000000004,4.0
9,8500.0,0,0,0.0,41.427778,27.1,48.0
10,8500.0,0,0,0.0,41.21,27.11805600000001,41.0
11,8500.0,0,0,0.0,41.129721999999994,26.48,8.0
4,8500.0,0,0,0.0,41.31,27.7875,103.0
0,8500.0,1,0,0.0,41.253664442323945,27.54433281453165,71.0
2,8500.0,1,0,0.0,41.44954098377979,27.93936350767803,165.0
6,8500.0,0,1,0.0,41.350833,27.35166700000001,43.0
0,8500.0,0,1,0.0,41.253664442323945,27.54433281453165,71.0
7,8500.0,0,1,0.0,41.634722,27.653889000000003,276.0
2,8500.0,0,1,0.0,41.44954098377979,27.93936350767803,165.0
8,8500.0,0,1,0.0,40.863889,26.238889000000004,4.0
9,8500.0,0,1,0.0,41.427778,27.1,48.0
10,8500.0,0,1,0.0,41.21,27.11805600000001,41.0
11,8500.0,0,1,0.0,41.129721999999994,26.48,8.0
4,8500.0,0,1,0.0,41.31,27.7875,103.0
