gw_key,sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,sensor_latitude,sensor_longitude,sensor_altitude
5,t16,500.0,0,1,0.0,41.250638888888886,26.64494444444445,12.0
6,ec1,500.0,0,1,0.0,41.34663888888889,27.83152777777777,111.0
7,m18,500.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
8,cc7,500.0,0,1,0.0,41.18147222222222,27.813305555555555,136.0
9,m17,500.0,0,1,0.0,41.129583333333336,26.48005555555555,19.0
10,cc2,500.0,0,1,0.0,41.293416666666666,27.944222222222226,154.0
11,t11-1,500.0,0,1,0.0,40.94847222222222,26.931,102.0
12,t12-4,500.0,0,1,0.0,41.454388888888886,27.045388888888887,63.0
13,t13-3,500.0,0,1,0.0,41.38247222222222,26.91186111111111,34.0
14,m14,500.0,0,1,0.0,41.324333333333335,26.82922222222221,18.0
15,t17,500.0,0,1,0.0,41.20663888888889,26.607944444444453,11.0
16,cc3,500.0,0,1,0.0,41.23858333333333,27.869722222222233,130.0
17,ec2,500.0,0,1,0.0,41.13002777777777,27.772972222222233,95.0
18,t8-1,500.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
19,m15,500.0,0,1,0.0,41.28483333333333,26.698777777777767,24.0
20,t18,500.0,0,1,0.0,41.085861111111114,26.547277777777786,21.0
21,t13-2,500.0,0,1,0.0,41.4065,26.92894444444445,37.0
22,cc11,500.0,0,1,0.0,41.16366666666666,27.49325,87.0
23,ec6,500.0,0,1,0.0,41.264194444444435,27.639055555555554,107.0
24,t13-4,500.0,0,1,0.0,41.34858333333335,26.886416666666666,22.0
25,cc6,500.0,0,1,0.0,41.20744444444445,27.86411111111111,150.0
26,t14-2,500.0,0,1,0.0,41.30858333333333,26.789777777777786,18.0
27,m8,500.0,0,1,0.0,41.363444444444454,27.326777777777767,43.0
28,cc10,500.0,0,1,0.0,41.14247222222223,27.599138888888888,89.0
29,ec7,500.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
0,m1,1000.0,0,0,0.0,41.090138888888895,27.469055555555553,118.0
1,t13-1,1000.0,0,0,0.0,41.785916666666665,27.129277777777766,244.0
2,t5-1,1000.0,0,0,0.0,41.42869444444444,27.367305555555557,62.0
3,t11-2,1000.0,0,0,0.0,40.921416666666666,26.92594444444445,129.0
4,t12-3,1000.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
5,t16,1000.0,0,0,0.0,41.250638888888886,26.64494444444445,12.0
6,ec1,1000.0,0,0,0.0,41.34663888888889,27.83152777777777,111.0
7,m18,1000.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
8,cc7,1000.0,0,0,0.0,41.18147222222222,27.813305555555555,136.0
9,m17,1000.0,0,0,0.0,41.129583333333336,26.48005555555555,19.0
10,cc2,1000.0,0,0,0.0,41.293416666666666,27.944222222222226,154.0
11,t11-1,1000.0,0,0,0.0,40.94847222222222,26.930999999999997,102.0
12,t12-4,1000.0,0,0,0.0,41.454388888888886,27.045388888888887,63.0
13,t13-3,1000.0,0,0,0.0,41.38247222222222,26.91186111111111,34.0
14,m14,1000.0,0,0,0.0,41.324333333333335,26.82922222222221,18.0
15,t17,1000.0,0,0,0.0,41.20663888888889,26.607944444444453,11.0
16,cc3,1000.0,0,0,0.0,41.23858333333333,27.869722222222233,130.0
17,ec2,1000.0,0,0,0.0,41.13002777777777,27.772972222222233,95.0
18,t8-1,1000.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
19,m15,1000.0,0,0,0.0,41.28483333333333,26.698777777777767,24.0
20,t18,1000.0,0,0,0.0,41.085861111111114,26.547277777777786,21.0
21,t13-2,1000.0,0,0,0.0,41.4065,26.92894444444445,37.0
22,cc11,1000.0,0,0,0.0,41.16366666666666,27.49325,87.0
23,ec6,1000.0,0,0,0.0,41.264194444444435,27.639055555555554,107.0
24,t13-4,1000.0,0,0,0.0,41.34858333333335,26.886416666666666,22.0
25,cc6,1000.0,0,0,0.0,41.20744444444445,27.86411111111111,150.0
26,t14-2,1000.0,0,0,0.0,41.30858333333333,26.789777777777786,18.0
27,m8,1000.0,0,0,0.0,41.363444444444454,27.326777777777767,43.0
28,cc10,1000.0,0,0,0.0,41.14247222222223,27.599138888888888,89.0
29,ec7,1000.0,0,0,0.0,41.21675000000001,27.52633333333333,76.0
0,m1,1000.0,0,1,0.0,41.090138888888895,27.469055555555553,118.0
1,t13-1,1000.0,0,1,0.0,41.785916666666665,27.129277777777766,244.0
2,t5-1,1000.0,0,1,0.0,41.42869444444444,27.367305555555557,62.0
3,t11-2,1000.0,0,1,0.0,40.921416666666666,26.92594444444445,129.0
4,t12-3,1000.0,0,1,0.0,41.683166666666665,27.19808333333333,166.0
5,t16,1000.0,0,1,0.0,41.250638888888886,26.64494444444445,12.0
6,ec1,1000.0,0,1,0.0,41.34663888888889,27.83152777777777,111.0
7,m18,1000.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
8,cc7,1000.0,0,1,0.0,41.18147222222222,27.813305555555555,136.0
9,m17,1000.0,0,1,0.0,41.129583333333336,26.48005555555555,19.0
10,cc2,1000.0,0,1,0.0,41.293416666666666,27.944222222222226,154.0
11,t11-1,1000.0,0,1,0.0,40.94847222222222,26.931,102.0
12,t12-4,1000.0,0,1,0.0,41.454388888888886,27.045388888888887,63.0
13,t13-3,1000.0,0,1,0.0,41.38247222222222,26.91186111111111,34.0
14,m14,1000.0,0,1,0.0,41.324333333333335,26.82922222222221,18.0
15,t17,1000.0,0,1,0.0,41.20663888888889,26.607944444444453,11.0
16,cc3,1000.0,0,1,0.0,41.23858333333333,27.869722222222233,130.0
17,ec2,1000.0,0,1,0.0,41.13002777777777,27.772972222222233,95.0
18,t8-1,1000.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
19,m15,1000.0,0,1,0.0,41.28483333333333,26.698777777777767,24.0
20,t18,1000.0,0,1,0.0,41.085861111111114,26.547277777777786,21.0
21,t13-2,1000.0,0,1,0.0,41.4065,26.92894444444445,37.0
22,cc11,1000.0,0,1,0.0,41.16366666666666,27.49325,87.0
23,ec6,1000.0,0,1,0.0,41.264194444444435,27.639055555555554,107.0
24,t13-4,1000.0,0,1,0.0,41.34858333333335,26.886416666666666,22.0
25,cc6,1000.0,0,1,0.0,41.20744444444445,27.86411111111111,150.0
26,t14-2,1000.0,0,1,0.0,41.30858333333333,26.789777777777786,18.0
27,m8,1000.0,0,1,0.0,41.363444444444454,27.326777777777767,43.0
28,cc10,1000.0,0,1,0.0,41.14247222222223,27.599138888888888,89.0
29,ec7,1000.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
0,m1,1500.0,0,0,0.0,41.090138888888895,27.469055555555553,118.0
1,t13-1,1500.0,0,0,0.0,41.785916666666665,27.129277777777766,244.0
2,t5-1,1500.0,0,0,0.0,41.42869444444444,27.367305555555557,62.0
3,t11-2,1500.0,0,0,0.0,40.921416666666666,26.92594444444445,129.0
4,t12-3,1500.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
5,t16,1500.0,0,0,0.0,41.250638888888886,26.64494444444445,12.0
6,ec1,1500.0,0,0,0.0,41.34663888888889,27.83152777777777,111.0
7,m18,1500.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
8,cc7,1500.0,0,0,0.0,41.18147222222222,27.813305555555555,136.0
9,m17,1500.0,0,0,0.0,41.129583333333336,26.48005555555555,19.0
10,cc2,1500.0,0,0,0.0,41.293416666666666,27.944222222222226,154.0
11,t11-1,1500.0,0,0,0.0,40.94847222222222,26.930999999999997,102.0
12,t12-4,1500.0,0,0,0.0,41.454388888888886,27.045388888888887,63.0
13,t13-3,1500.0,0,0,0.0,41.38247222222222,26.91186111111111,34.0
14,m14,1500.0,0,0,0.0,41.324333333333335,26.82922222222221,18.0
15,t17,1500.0,0,0,0.0,41.20663888888889,26.607944444444453,11.0
16,cc3,1500.0,0,0,0.0,41.23858333333333,27.869722222222233,130.0
17,ec2,1500.0,0,0,0.0,41.13002777777777,27.772972222222233,95.0
18,t8-1,1500.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
19,m15,1500.0,0,0,0.0,41.28483333333333,26.698777777777767,24.0
20,t18,1500.0,0,0,0.0,41.085861111111114,26.547277777777786,21.0
21,t13-2,1500.0,0,0,0.0,41.4065,26.92894444444445,37.0
22,cc11,1500.0,0,0,0.0,41.16366666666666,27.49325,87.0
23,ec6,1500.0,0,0,0.0,41.264194444444435,27.639055555555554,107.0
24,t13-4,1500.0,0,0,0.0,41.34858333333335,26.886416666666666,22.0
25,cc6,1500.0,0,0,0.0,41.20744444444445,27.86411111111111,150.0
26,t14-2,1500.0,0,0,0.0,41.30858333333333,26.789777777777786,18.0
27,m8,1500.0,0,0,0.0,41.363444444444454,27.326777777777767,43.0
28,cc10,1500.0,0,0,0.0,41.14247222222223,27.599138888888888,89.0
29,ec7,1500.0,0,0,0.0,41.21675000000001,27.52633333333333,76.0
0,m1,1500.0,0,1,0.0,41.090138888888895,27.469055555555553,118.0
1,t13-1,1500.0,0,1,0.0,41.785916666666665,27.129277777777766,244.0
2,t5-1,1500.0,0,1,0.0,41.42869444444444,27.367305555555557,62.0
3,t11-2,1500.0,0,1,0.0,40.921416666666666,26.92594444444445,129.0
4,t12-3,1500.0,0,1,0.0,41.683166666666665,27.19808333333333,166.0
5,t16,1500.0,0,1,0.0,41.250638888888886,26.64494444444445,12.0
6,ec1,1500.0,0,1,0.0,41.34663888888889,27.83152777777777,111.0
7,m18,1500.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
8,cc7,1500.0,0,1,0.0,41.18147222222222,27.813305555555555,136.0
9,m17,1500.0,0,1,0.0,41.129583333333336,26.48005555555555,19.0
10,cc2,1500.0,0,1,0.0,41.293416666666666,27.944222222222226,154.0
11,t11-1,1500.0,0,1,0.0,40.94847222222222,26.931,102.0
12,t12-4,1500.0,0,1,0.0,41.454388888888886,27.045388888888887,63.0
13,t13-3,1500.0,0,1,0.0,41.38247222222222,26.91186111111111,34.0
14,m14,1500.0,0,1,0.0,41.324333333333335,26.82922222222221,18.0
15,t17,1500.0,0,1,0.0,41.20663888888889,26.607944444444453,11.0
16,cc3,1500.0,0,1,0.0,41.23858333333333,27.869722222222233,130.0
17,ec2,1500.0,0,1,0.0,41.13002777777777,27.772972222222233,95.0
18,t8-1,1500.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
19,m15,1500.0,0,1,0.0,41.28483333333333,26.698777777777767,24.0
20,t18,1500.0,0,1,0.0,41.085861111111114,26.547277777777786,21.0
21,t13-2,1500.0,0,1,0.0,41.4065,26.92894444444445,37.0
22,cc11,1500.0,0,1,0.0,41.16366666666666,27.49325,87.0
23,ec6,1500.0,0,1,0.0,41.264194444444435,27.639055555555554,107.0
24,t13-4,1500.0,0,1,0.0,41.34858333333335,26.886416666666666,22.0
25,cc6,1500.0,0,1,0.0,41.20744444444445,27.86411111111111,150.0
26,t14-2,1500.0,0,1,0.0,41.30858333333333,26.789777777777786,18.0
27,m8,1500.0,0,1,0.0,41.363444444444454,27.326777777777767,43.0
28,cc10,1500.0,0,1,0.0,41.14247222222223,27.599138888888888,89.0
29,ec7,1500.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
8,m1,2000.0,0,0,0.0,41.090138888888895,27.469055555555553,118.0
9,t13-1,2000.0,0,0,0.0,41.785916666666665,27.129277777777766,244.0
10,t5-1,2000.0,0,0,0.0,41.42869444444444,27.367305555555557,62.0
0,t11-2,2000.0,0,0,0.0,40.921416666666666,26.92594444444445,129.0
11,t12-3,2000.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
12,t16,2000.0,0,0,0.0,41.250638888888886,26.64494444444445,12.0
13,ec1,2000.0,0,0,0.0,41.34663888888889,27.83152777777777,111.0
14,m18,2000.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
15,cc7,2000.0,0,0,0.0,41.18147222222222,27.813305555555555,136.0
16,m17,2000.0,0,0,0.0,41.129583333333336,26.48005555555555,19.0
17,cc2,2000.0,0,0,0.0,41.293416666666666,27.944222222222226,154.0
0,t11-1,2000.0,0,0,0.0,40.94847222222222,26.930999999999997,102.0
18,t12-4,2000.0,0,0,0.0,41.454388888888886,27.045388888888887,63.0
2,t13-3,2000.0,0,0,0.0,41.38247222222222,26.91186111111111,34.0
4,m14,2000.0,0,0,0.0,41.324333333333335,26.82922222222221,18.0
19,t17,2000.0,0,0,0.0,41.20663888888889,26.607944444444453,11.0
6,cc3,2000.0,0,0,0.0,41.23858333333333,27.869722222222233,130.0
20,ec2,2000.0,0,0,0.0,41.13002777777777,27.772972222222233,95.0
21,t8-1,2000.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
22,m15,2000.0,0,0,0.0,41.28483333333333,26.698777777777767,24.0
23,t18,2000.0,0,0,0.0,41.085861111111114,26.547277777777786,21.0
2,t13-2,2000.0,0,0,0.0,41.4065,26.92894444444445,37.0
24,cc11,2000.0,0,0,0.0,41.16366666666666,27.49325,87.0
25,ec6,2000.0,0,0,0.0,41.264194444444435,27.639055555555554,107.0
26,t13-4,2000.0,0,0,0.0,41.34858333333335,26.886416666666666,22.0
6,cc6,2000.0,0,0,0.0,41.20744444444445,27.86411111111111,150.0
4,t14-2,2000.0,0,0,0.0,41.30858333333333,26.789777777777786,18.0
27,m8,2000.0,0,0,0.0,41.363444444444454,27.326777777777767,43.0
28,cc10,2000.0,0,0,0.0,41.14247222222223,27.599138888888888,89.0
29,ec7,2000.0,0,0,0.0,41.21675000000001,27.52633333333333,76.0
0,t11-2,2000.0,1,0,0.0,40.921416666666666,26.92594444444445,129.0
0,t11-1,2000.0,1,0,0.0,40.94847222222222,26.931,102.0
2,t13-3,2000.0,1,0,0.0,41.38247222222222,26.91186111111111,34.0
4,m14,2000.0,1,0,0.0,41.324333333333335,26.82922222222221,18.0
6,cc3,2000.0,1,0,0.0,41.23858333333333,27.869722222222233,130.0
2,t13-2,2000.0,1,0,0.0,41.4065,26.92894444444445,37.0
6,cc6,2000.0,1,0,0.0,41.20744444444445,27.86411111111111,150.0
4,t14-2,2000.0,1,0,0.0,41.30858333333333,26.789777777777786,18.0
8,m1,2000.0,0,1,0.0,41.090138888888895,27.469055555555553,118.0
9,t13-1,2000.0,0,1,0.0,41.785916666666665,27.129277777777766,244.0
10,t5-1,2000.0,0,1,0.0,41.42869444444444,27.367305555555557,62.0
0,t11-2,2000.0,0,1,0.0,40.921416666666666,26.92594444444445,129.0
11,t12-3,2000.0,0,1,0.0,41.683166666666665,27.19808333333333,166.0
12,t16,2000.0,0,1,0.0,41.250638888888886,26.64494444444445,12.0
13,ec1,2000.0,0,1,0.0,41.34663888888889,27.83152777777777,111.0
14,m18,2000.0,0,1,0.0,41.040416666666665,26.35594444444445,12.0
15,cc7,2000.0,0,1,0.0,41.18147222222222,27.813305555555555,136.0
16,m17,2000.0,0,1,0.0,41.129583333333336,26.48005555555555,19.0
17,cc2,2000.0,0,1,0.0,41.293416666666666,27.944222222222226,154.0
0,t11-1,2000.0,0,1,0.0,40.94847222222222,26.930999999999997,102.0
18,t12-4,2000.0,0,1,0.0,41.454388888888886,27.045388888888887,63.0
2,t13-3,2000.0,0,1,0.0,41.38247222222222,26.91186111111111,34.0
4,m14,2000.0,0,1,0.0,41.324333333333335,26.82922222222221,18.0
19,t17,2000.0,0,1,0.0,41.20663888888889,26.607944444444453,11.0
6,cc3,2000.0,0,1,0.0,41.23858333333333,27.869722222222233,130.0
20,ec2,2000.0,0,1,0.0,41.13002777777777,27.772972222222233,95.0
21,t8-1,2000.0,0,1,0.0,41.060138888888886,27.338777777777768,111.0
22,m15,2000.0,0,1,0.0,41.28483333333333,26.698777777777767,24.0
23,t18,2000.0,0,1,0.0,41.085861111111114,26.547277777777786,21.0
2,t13-2,2000.0,0,1,0.0,41.4065,26.92894444444445,37.0
24,cc11,2000.0,0,1,0.0,41.16366666666666,27.49325,87.0
25,ec6,2000.0,0,1,0.0,41.264194444444435,27.639055555555554,107.0
26,t13-4,2000.0,0,1,0.0,41.34858333333335,26.886416666666666,22.0
6,cc6,2000.0,0,1,0.0,41.20744444444445,27.86411111111111,150.0
4,t14-2,2000.0,0,1,0.0,41.30858333333333,26.789777777777786,18.0
27,m8,2000.0,0,1,0.0,41.363444444444454,27.326777777777767,43.0
28,cc10,2000.0,0,1,0.0,41.14247222222223,27.599138888888888,89.0
29,ec7,2000.0,0,1,0.0,41.21675000000001,27.52633333333333,76.0
0,t11-2,2000.0,1,1,0.0,40.921416666666666,26.92594444444445,129.0
0,t11-1,2000.0,1,1,0.0,40.94847222222222,26.931,102.0
2,t13-3,2000.0,1,1,0.0,41.38247222222222,26.91186111111111,34.0
4,m14,2000.0,1,1,0.0,41.324333333333335,26.82922222222221,18.0
6,cc3,2000.0,1,1,0.0,41.23858333333333,27.869722222222233,130.0
2,t13-2,2000.0,1,1,0.0,41.4065,26.92894444444445,37.0
6,cc6,2000.0,1,1,0.0,41.20744444444445,27.86411111111111,150.0
4,t14-2,2000.0,1,1,0.0,41.30858333333333,26.789777777777786,18.0
10,m1,2500.0,0,0,0.0,41.090138888888895,27.469055555555553,118.0
11,t13-1,2500.0,0,0,0.0,41.785916666666665,27.129277777777766,244.0
12,t5-1,2500.0,0,0,0.0,41.42869444444444,27.367305555555557,62.0
0,t11-2,2500.0,0,0,0.0,40.921416666666666,26.92594444444445,129.0
13,t12-3,2500.0,0,0,0.0,41.683166666666665,27.19808333333333,166.0
14,t16,2500.0,0,0,0.0,41.250638888888886,26.64494444444445,12.0
15,ec1,2500.0,0,0,0.0,41.34663888888889,27.83152777777777,111.0
16,m18,2500.0,0,0,0.0,41.040416666666665,26.35594444444445,12.0
17,cc7,2500.0,0,0,0.0,41.18147222222222,27.813305555555555,136.0
18,m17,2500.0,0,0,0.0,41.129583333333336,26.48005555555555,19.0
19,cc2,2500.0,0,0,0.0,41.293416666666666,27.944222222222226,154.0
0,t11-1,2500.0,0,0,0.0,40.94847222222222,26.930999999999997,102.0
20,t12-4,2500.0,0,0,0.0,41.454388888888886,27.045388888888887,63.0
2,t13-3,2500.0,0,0,0.0,41.38247222222222,26.91186111111111,34.0
6,m14,2500.0,0,0,0.0,41.324333333333335,26.82922222222221,18.0
21,t17,2500.0,0,0,0.0,41.20663888888889,26.607944444444453,11.0
8,cc3,2500.0,0,0,0.0,41.23858333333333,27.869722222222233,130.0
22,ec2,2500.0,0,0,0.0,41.13002777777777,27.772972222222233,95.0
23,t8-1,2500.0,0,0,0.0,41.060138888888886,27.338777777777768,111.0
24,m15,2500.0,0,0,0.0,41.28483333333333,26.698777777777767,24.0
25,t18,2500.0,0,0,0.0,41.085861111111114,26.547277777777786,21.0
2,t13-2,2500.0,0,0,0.0,41.4065,26.92894444444445,37.0
26,cc11,2500.0,0,0,0.0,41.16366666666666,27.49325,87.0
27,ec6,2500.0,0,0,0.0,41.264194444444435,27.639055555555554,107.0
4,t13-4,2500.0,0,0,0.0,41.34858333333335,26.886416666666666,22.0
8,cc6,2500.0,0,0,0.0,41.20744444444445,27.86411111111111,150.0
6,t14-2,2500.0,0,0,0.0,41.30858333333333,26.789777777777786,18.0
28,m8,2500.0,0,0,0.0,41.363444444444454,27.326777777777767,43.0
29,cc10,2500.0,0,0,0.0,41.14247222222223,27.599138888888888,89.0
30,ec7,2500.0,0,0,0.0,41.21675000000001,27.52633333333333,76.0
0,t11-2,2500.0,1,0,0.0,40.921416666666666,26.92594444444445,129.0
0,t11-1,2500.0,1,0,0.0,40.94847222222222,26.931,102.0
2,t13-3,2500.0,1,0,0.0,41.38247222222222,26.91186111111111,34.0
6,m14,2500.0,1,0,0.0,41.324333333333335,26.82922222222221,18.0
8,cc3,2500.0,1,0,0.0,41.23858333333333,27.869722222222233,130.0
2,t13-2,2500.0,1,0,0.0,41.4065,26.92894444444445,37.0
8,cc6,2500.0,1,0,0.0,41.20744444444445,27.86411111111111,150.0
6,t14-2,2500.0,1,0,0.0,41.30858333333333,26.789777777777786,18.0
